,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,12.1,17.21,22.89,26.71,21.21,40.14,38.78,77.85,25.7,63.53,Upgrade
1,Short-Term Investments,3.5,4.22,40.29,1.38,47.64,1.96,0.49,3.34,2.22,2.09,Upgrade
2,Trading Asset Securities,-,-,-,3.82,4.61,4.31,4.5,6.4,6.81,0.01,Upgrade
3,Cash & Short-Term Investments,15.61,21.43,63.18,31.91,73.46,46.41,43.77,87.59,34.73,65.63,Upgrade
4,Cash Growth,-75.30%,-32.85%,-13.99%,-31.23%,67.83%,-47.01%,26.02%,33.45%,-64.83%,23.39%,Upgrade
5,Accounts Receivable,22.46,-,-,-,-,-,-,-,-,-,Upgrade
6,Other Receivables,33.64,31.5,-,31.7,-,29.46,41.65,39.21,50.62,48.99,Upgrade
7,Receivables,56.1,31.83,-,32.56,-,32.35,49.4,49.89,50.62,48.99,Upgrade
8,Inventory,530.26,536.88,492.35,519.71,520.41,607.74,868.97,856.11,995.78,829.35,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,2.98,-,-,-,Upgrade
10,Other Current Assets,40.55,42.36,33.54,11.76,8.71,14.54,6.7,11.51,14.36,134.64,Upgrade
11,Total Current Assets,642.52,632.5,589.07,595.94,602.57,701.04,971.81,1005,1095,1079,Upgrade
12,"Property, Plant & Equipment",16.5,17.81,16.28,16.31,16.62,16.77,17.86,16.98,19.23,19.95,Upgrade
13,Other Long-Term Assets,1.38,1.42,1.51,1.8,1.7,4.4,74.9,74.4,80.6,84.92,Upgrade
14,Total Assets,660.39,651.73,606.86,614.05,620.89,722.21,1065,1096,1195,1183,Upgrade
15,Accounts Payable,29.91,6.28,7.22,8.07,7.93,7.4,0.02,0.39,16.89,32.49,Upgrade
16,Accrued Expenses,117.7,115.72,121.55,128.86,123.73,128.49,43.08,45.15,40.81,37.01,Upgrade
17,Short-Term Debt,115.59,145.59,122.82,126.87,136.86,118.7,119.81,113.23,123.72,35.3,Upgrade
18,Current Portion of Long-Term Debt,21.41,-,-,-,-,-,-,-,-,-,Upgrade
19,Current Portion of Leases,0.91,1.46,0.01,0.34,0.81,0.92,0.93,0.34,0.98,1.23,Upgrade
20,Current Income Taxes Payable,93.74,93.74,96.73,97.07,102.45,95.02,74.51,72.23,66.58,63.49,Upgrade
21,Current Unearned Revenue,127.05,124.53,92.54,32.5,13.03,56.72,41.88,74.15,188.98,276.54,Upgrade
22,Other Current Liabilities,4.63,10.33,5.18,14.22,11.21,24.9,15.24,13.55,28.86,7.88,Upgrade
23,Total Current Liabilities,510.94,497.64,446.04,407.92,396.01,432.15,295.46,319.04,466.82,453.93,Upgrade
24,Long-Term Debt,9.31,-,-,-,-,-,-,-,-,-,Upgrade
25,Long-Term Leases,-,0.71,0,0.01,0.01,0.32,0.8,0.02,0.03,0.38,Upgrade
26,Long-Term Deferred Tax Liabilities,5.3,5.31,5.37,6.17,6.74,11.66,32.09,34.22,38.94,40.6,Upgrade
27,Total Liabilities,525.55,503.66,451.41,414.1,402.76,444.13,328.35,353.29,505.78,494.91,Upgrade
28,Common Stock,2.69,2.22,222.16,222.16,222.16,222.16,222.16,222.16,161.57,161.57,Upgrade
29,Additional Paid-In Capital,584.62,578.54,578.54,578.54,578.54,578.54,578.54,578.54,578.99,578.99,Upgrade
30,Retained Earnings,-374.21,-357.79,-564.33,-531.5,-523.74,-481.21,-86.51,-80.28,-70.88,-72.51,Upgrade
31,Comprehensive Income & Other,-46.81,-46.04,-48.22,-45.05,-36.82,-35.38,-35.54,-34.95,-37.72,-36.63,Upgrade
32,Total Common Equity,166.29,176.93,188.15,224.15,240.14,284.11,678.65,685.47,631.96,631.43,Upgrade
33,Minority Interest,-31.45,-28.86,-32.7,-24.19,-22.01,-6.03,57.57,57.72,57.58,57.15,Upgrade
34,Shareholders' Equity,134.85,148.08,155.45,199.96,218.13,278.08,736.22,743.18,689.53,688.58,Upgrade
35,Total Liabilities & Equity,660.39,651.73,606.86,614.05,620.89,722.21,1065,1096,1195,1183,Upgrade
36,Total Debt,147.22,147.75,122.83,127.22,137.68,119.95,121.54,113.59,124.73,36.91,Upgrade
37,Net Cash (Debt),-131.61,-126.32,-59.65,-95.31,-64.23,-73.54,-77.77,-26.01,-89.99,28.72,Upgrade
38,Net Cash Growth,-,-,-,-,-,-,-,-,-,438.89%,Upgrade
39,Net Cash Per Share,-0.45,-0.50,-0.23,-0.37,-0.25,-0.29,-0.31,-0.14,-0.49,0.16,Upgrade
40,Filing Date Shares Outstanding,305.36,305.36,254.47,254.47,254.47,254.47,254.47,254.47,182.47,182.47,Upgrade
41,Total Common Shares Outstanding,305.36,254.47,254.47,254.47,254.47,254.47,254.47,254.47,182.47,182.47,Upgrade
42,Working Capital,131.58,134.86,143.04,188.02,206.57,268.89,676.34,686.05,628.67,624.7,Upgrade
43,Book Value Per Share,0.54,0.70,0.74,0.88,0.94,1.12,2.67,2.69,3.46,3.46,Upgrade
44,Tangible Book Value,166.29,176.93,188.15,224.15,240.14,284.11,678.65,685.47,631.96,631.43,Upgrade
45,Tangible Book Value Per Share,0.54,0.70,0.74,0.88,0.94,1.12,2.67,2.69,3.46,3.46,Upgrade
46,Land,-,21.81,-,21.23,-,19.56,-,20.21,-,21.46,Upgrade
47,Machinery,-,4.97,-,4.96,-,4.95,-,4.84,-,4.87,Upgrade
48,Leasehold Improvements,-,0.94,-,0.92,-,0.85,-,0.87,-,0.93,Upgrade
