,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,47.63,73.3,76.08,69.88,196.65,115.89,139.74,209.64,244.4,72.61
1,Short-Term Investments,48.09,57.16,66.78,61.95,9.36,89.19,118.67,100.08,8.42,6.74
2,Cash & Short-Term Investments,95.72,130.46,142.86,131.83,206.01,205.08,258.41,309.72,252.82,79.34
3,Cash Growth,-33.00%,-1.04%,-30.65%,-35.72%,-20.28%,-33.79%,2.21%,290.35%,113.38%,-
4,Accounts Receivable,49.61,49.04,29.11,44.22,45.98,49.79,39.56,56.12,37.06,70.49
5,Other Receivables,2.62,3.18,2.76,5.93,6.41,16.07,6.33,9.29,12.18,26.56
6,Receivables,52.23,52.22,31.87,50.15,52.4,65.86,45.89,65.4,49.25,97.06
7,Inventory,289.95,308.22,255.79,274.11,264.59,260.41,279.29,297.67,316.52,383.83
8,Prepaid Expenses,25.9,12.82,21.3,9.99,44.31,18.52,46.73,4.98,26.4,8.74
9,Restricted Cash,10.21,16.36,13.8,17.99,23.78,26.22,24.53,24.89,20.96,37.91
10,Other Current Assets,6.42,21.45,24.18,34.49,33.81,72.04,25.56,45.65,10.54,58.33
11,Total Current Assets,480.42,541.52,489.8,518.57,624.89,648.12,680.4,748.32,676.48,665.22
12,"Property, Plant & Equipment",273.56,310.72,304.37,279.07,306.32,378.47,346.85,426.79,453.98,543.14
13,Long-Term Investments,0.6,0.6,1.72,1.72,11.7,11.7,-,-,-,-
14,Goodwill,-,-,-,-,-,-,-,0.69,-,-
15,Other Intangible Assets,5,5.51,6.39,8.11,8.33,7.57,16.66,18.04,7.24,8.64
16,Long-Term Deferred Tax Assets,14.79,16.19,14.38,20.98,16.21,19.8,23.15,27.55,20.1,15.76
17,Other Long-Term Assets,48.08,37.62,71.61,82.03,47.5,63.71,58.54,58.88,70.64,75.62
18,Total Assets,822.44,912.17,888.26,910.46,1015,1129,1126,1280,1228,1308
19,Accounts Payable,163.74,167.74,134.92,128.37,130.48,110.05,100.29,103.38,105.73,145.47
20,Accrued Expenses,53.58,61.04,51.86,54.34,55.19,72.74,68.46,105.39,69.96,81.74
21,Short-Term Debt,-,171.29,143.71,182.6,155.33,257.07,36.42,124.07,140.55,135.87
22,Current Portion of Long-Term Debt,59.14,9.24,38.5,12.9,72.58,0.09,152.26,107.14,22.77,52.19
23,Current Portion of Leases,81.93,89.59,82.44,91.56,122.21,148.07,136.61,166.34,158.38,179.98
24,Current Income Taxes Payable,2.96,3.13,4.69,8.82,4.68,12.58,13.7,19.01,14.28,15.6
25,Current Unearned Revenue,10.37,4.67,11.45,4.53,8.1,3.91,8.25,4.69,4.03,1.33
26,Other Current Liabilities,29.49,28.89,28.63,35.19,30.75,37.63,68.47,65.09,62.03,48.1
27,Total Current Liabilities,401.2,535.57,496.2,518.31,579.32,642.13,584.45,695.12,577.72,660.27
28,Long-Term Debt,134.45,22.67,42.29,45.29,56.61,30.98,106.22,111.74,138.55,156.41
29,Long-Term Leases,82.55,96.58,95.74,70.69,82.9,119.38,106.69,149.47,181,223.21
30,Long-Term Deferred Tax Liabilities,1.63,2.12,1.41,6.27,5.1,2.44,2.85,3.56,3.03,2.92
31,Other Long-Term Liabilities,39.46,36.58,23.24,28.32,21.02,34.81,44.61,56.47,39.75,27.49
32,Total Liabilities,659.28,693.52,658.87,668.88,744.95,829.74,844.82,1016,940.04,1070
33,Common Stock,4,4,4,4,4,4,4,4,4,-
34,Additional Paid-In Capital,859.23,859.23,859.23,859.23,859.23,859.23,859.23,859.23,859.23,691
35,Retained Earnings,-83.57,-26.15,-21.43,-9.3,-4.94,23.84,4.37,-8.32,23.55,142.83
36,Comprehensive Income & Other,-602.51,-608.27,-604.27,-604.96,-584.24,-582.59,-582.31,-586.92,-594.66,-595.13
37,Total Common Equity,177.15,228.81,237.53,248.98,274.05,304.48,285.29,267.99,292.12,238.69
38,Minority Interest,-13.99,-10.17,-8.15,-7.4,-4.04,-4.84,-4.51,-4.08,-3.72,-0.63
39,Shareholders' Equity,163.16,218.64,229.39,241.58,270,299.64,280.78,263.91,288.4,238.06
40,Total Liabilities & Equity,822.44,912.17,888.26,910.46,1015,1129,1126,1280,1228,1308
41,Total Debt,358.07,389.37,402.68,403.04,489.62,555.58,538.2,658.78,641.24,747.66
42,Net Cash (Debt),-262.35,-258.91,-259.82,-271.2,-283.61,-350.5,-279.79,-349.06,-388.43,-668.31
43,Net Cash Per Share,-0.66,-0.65,-0.65,-0.68,-0.71,-0.88,-0.70,-0.87,-0.99,-2.23
44,Filing Date Shares Outstanding,400,400,400,400,400,400,400,400,400,400
45,Total Common Shares Outstanding,400,400,400,400,400,400,400,400,400,300
46,Working Capital,79.22,5.95,-6.4,0.25,45.57,6,95.95,53.2,98.76,4.94
47,Book Value Per Share,0.44,0.57,0.59,0.62,0.69,0.76,0.71,0.67,0.73,0.80
48,Tangible Book Value,172.15,223.3,231.15,240.87,265.72,296.91,268.63,249.26,284.88,230.06
49,Tangible Book Value Per Share,0.43,0.56,0.58,0.60,0.66,0.74,0.67,0.62,0.71,0.77
50,Buildings,67.03,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58
51,Machinery,46.49,39.76,38.63,38.9,37.42,37.34,37.47,37.91,37.21,38.72
52,Leasehold Improvements,308.7,312.4,316.49,303.83,286.43,281.5,291.99,292.65,280.59,275.06
