,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,17766,16493,13038,4541,6025,7214,8425,5742,7682,22635,Upgrade
1,Revenue,17766,16493,13038,4541,6025,7214,8425,5742,7682,22635,Upgrade
2,Revenue Growth (YoY),36.26%,263.24%,116.40%,-37.06%,-28.49%,25.63%,9.67%,-74.63%,-65.63%,8.08%,Upgrade
3,Cost of Revenue,3740,3558,3315,2898,2898,2830,3307,2778,3723,4123,Upgrade
4,Gross Profit,14026,12936,9723,1642,3127,4384,5118,2964,3960,18513,Upgrade
5,"Selling, General & Admin",831.56,693.16,481.53,139.78,126.91,219.12,132.67,137.66,167.33,582.52,Upgrade
6,Other Operating Expenses,9112,8708,6775,2730,3359,4166,4841,3655,5322,12643,Upgrade
7,Operating Expenses,12194,11748,9357,4861,6081,7119,7677,6597,8390,16290,Upgrade
8,Operating Income,1832,1188,366.26,-3219,-2953,-2735,-2558,-3633,-4431,2223,Upgrade
9,Interest Expense,-2133,-2243,-2056,-1751,-1511,-1449,-1478,-1533,-1336,-1438,Upgrade
10,Interest & Investment Income,76.93,103.93,110.63,81.17,26.85,22.53,29.33,125.92,18.49,163.28,Upgrade
11,Earnings From Equity Investments,-0.81,-2.18,-4.9,-3.66,-2.93,-3.58,-,-,-,-,Upgrade
12,Currency Exchange Gain (Loss),6.5,58.64,-7.46,27.49,-27.32,-13.26,2.99,19.31,-11.59,6.71,Upgrade
13,Other Non Operating Income (Expenses),-114.3,26.71,-8.97,-4.6,-17.59,-453.64,392.17,1165,-1205,-120.07,Upgrade
14,EBT Excluding Unusual Items,-332.64,-867.27,-1601,-4870,-4485,-4632,-3612,-3856,-6964,834.48,Upgrade
15,Impairment of Goodwill,-,-,-,-,-,-,-,-33.67,-73.82,-,Upgrade
16,Gain (Loss) on Sale of Investments,-,-18.87,-,1.72,-,428.06,-,-1220,-2,-77.01,Upgrade
17,Gain (Loss) on Sale of Assets,-,31.3,-,-6.98,-,55.11,-7.09,-7.36,-0.38,28.62,Upgrade
18,Asset Writedown,-12.18,-1145,268.82,-550.76,-70.76,-19.18,-9.2,2.43,-57.62,-39.86,Upgrade
19,Other Unusual Items,-6.8,18.11,-82.22,0,-,-0.85,-102.86,-105.3,-26.49,26.4,Upgrade
20,Pretax Income,-351.62,-1982,-1414,-5426,-4556,-4169,-3731,-5220,-7125,772.64,Upgrade
21,Income Tax Expense,92.01,109.81,-11.45,-17.8,23.43,19.41,23.88,95.97,-63.11,27.75,Upgrade
22,Earnings From Continuing Operations,-443.63,-2091,-1403,-5408,-4579,-4188,-3755,-5316,-7062,744.89,Upgrade
23,Minority Interest in Earnings,190.41,1081,669.37,2669,2205,2027,2107,2642,3396,-517.2,Upgrade
24,Net Income,-253.22,-1011,-733.25,-2739,-2375,-2161,-1648,-2675,-3665,227.69,Upgrade
25,Net Income to Common,-253.22,-1011,-733.25,-2739,-2375,-2161,-1648,-2675,-3665,227.69,Upgrade
26,Net Income Growth,-,-,-,-,-,-,-,-,-,27.92%,Upgrade
27,Shares Outstanding (Basic),1502,1514,1506,1507,1504,1509,1515,1514,1510,1513,Upgrade
28,Shares Outstanding (Diluted),1502,1514,1506,1507,1504,1509,1515,1514,1510,1522,Upgrade
29,Shares Change (YoY),-0.23%,0.46%,0.08%,-0.16%,-0.68%,-0.33%,0.30%,-0.48%,-0.60%,-1.02%,Upgrade
30,EPS (Basic),-0.17,-0.67,-0.49,-1.82,-1.58,-1.43,-1.09,-1.77,-2.43,0.15,Upgrade
31,EPS (Diluted),-0.17,-0.67,-0.49,-1.82,-1.58,-1.43,-1.09,-1.77,-2.43,0.15,Upgrade
32,EPS Growth,-,-,-,-,-,-,-,-,-,32.08%,Upgrade
33,Free Cash Flow,3191,4072,2621,-3942,-2318,-2614,-1853,-3510,-5111,3132,Upgrade
34,Free Cash Flow Per Share,2.12,2.69,1.74,-2.62,-1.54,-1.73,-1.22,-2.32,-3.38,2.06,Upgrade
35,Dividend Per Share,-,-,-,-,-,-,-,-,-,0.030,Upgrade
36,Dividend Growth,-,-,-,-,-,-,-,-,-,28.09%,Upgrade
37,Operating Margin,10.31%,7.20%,2.81%,-70.89%,-49.02%,-37.92%,-30.37%,-63.27%,-57.67%,9.82%,Upgrade
38,Profit Margin,-1.43%,-6.13%,-5.62%,-60.31%,-39.41%,-29.96%,-19.56%,-46.58%,-47.71%,1.01%,Upgrade
39,Free Cash Flow Margin,17.96%,24.69%,20.11%,-86.83%,-38.48%,-36.24%,-22.00%,-61.13%,-66.52%,13.84%,Upgrade
40,EBITDA,3908,3701,2299,-1016,-569.75,-309.71,-113.66,-1103,-1781,4995,Upgrade
41,D&A For EBITDA,2075,2513,1933,2202,2384,2426,2445,2531,2650,2772,Upgrade
42,EBIT,1832,1188,366.26,-3219,-2953,-2735,-2558,-3633,-4431,2223,Upgrade
43,Advertising Expenses,831.56,-,481.53,-,126.91,-,132.67,-,167.33,-,Upgrade
