,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Operating Revenue,78.61,85.63,92.85,122.02,88.62,94.02,118.69,187.36,154.25,127.38,112.71,249.21,131.49,154.12,176.54,294.26,182.18,201.57,242.88,499.53,Upgrade
1,Other Revenue,-1.01,1.01,-,3.34,-1.62,1.62,-,3.42,-1.49,1.49,-,3.63,-2.52,2.52,-,2.84,-1.11,1.11,-,2.5,Upgrade
2,Revenue,77.6,86.64,92.85,125.36,87,95.65,118.69,190.78,152.76,128.87,112.71,252.84,128.98,156.63,176.54,297.11,181.07,202.69,242.88,502.03,Upgrade
3,Revenue Growth (YoY),-10.81%,-9.41%,-21.77%,-34.29%,-43.05%,-25.78%,5.31%,-24.54%,18.44%,-17.73%,-36.16%,-14.90%,-28.77%,-22.72%,-27.32%,-40.82%,-14.63%,51.24%,40.25%,79.37%,Upgrade
4,Cost of Revenue,99.18,64.08,113.62,163.91,103.8,78.95,131.51,217.67,140.7,118.89,108.25,213.05,94.26,126.99,144.52,292.75,78.89,189.98,177.54,571.19,Upgrade
5,Gross Profit,-21.58,22.56,-20.77,-38.55,-16.8,16.69,-12.82,-26.9,12.06,9.97,4.45,39.79,34.72,29.64,32.02,4.35,102.18,12.7,65.34,-69.16,Upgrade
6,"Selling, General & Admin",17.38,17.57,17.79,25.98,23.05,19.7,16.53,30.02,19.43,20.33,15.68,31.99,22.5,22.09,17.15,-58.45,108.56,-14.39,50.94,-13.33,Upgrade
7,Research & Development,15.65,12.15,14.23,7.94,19.09,18.4,17.56,24.9,22.41,21.93,16.51,24.32,21.75,17.93,17.86,37.3,21.89,23.08,19.04,26.38,Upgrade
8,Other Operating Expenses,-10.24,3.02,-1.25,8.99,-3.34,-0.36,-1.42,3.37,-0.56,1.11,-2.24,6.87,-2.31,-3.62,-3.51,4.63,-2.07,-4.55,-3.71,29.36,Upgrade
9,Operating Expenses,20.61,34.54,34.72,39.14,37.4,37.38,37.43,55.73,41.99,46.68,35.4,61.8,41.56,40.73,34.75,-20.08,130.34,6.92,68.33,40.7,Upgrade
10,Operating Income,-42.19,-11.97,-55.49,-77.69,-54.2,-20.69,-50.26,-82.63,-29.93,-36.71,-30.95,-22.02,-6.83,-11.09,-2.73,24.44,-28.16,5.79,-2.99,-109.85,Upgrade
11,Interest Expense,-0,-0.01,-0.01,-0.03,-0.04,-0.34,-0.37,-0.45,-0.3,-0.12,-,-,-,-,-,-,-,-,-,-0,Upgrade
12,Interest & Investment Income,1.73,10.15,5.84,3.14,3.64,14.08,1.31,6.68,3.85,4.14,11.21,15.76,20.09,8.16,5.99,11.63,8.86,13.48,10.93,18.27,Upgrade
13,Currency Exchange Gain (Loss),-0.03,0.03,-,-0.01,0.01,-0.01,-,-0.29,0.15,-0.15,-,0.39,-0.39,0.39,-,2.45,0.05,-0.05,-,-0.94,Upgrade
14,Other Non Operating Income (Expenses),0.64,-0.06,-0.03,-1.18,0.06,-0.14,0.35,-4.05,-0.66,0.11,-0.06,-12.9,4.12,2.08,4.77,-13.99,-1.64,-1.24,-1.97,1.7,Upgrade
