,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,8686,7773,8266,6896,6824,6800,6821,6928,7261,6446,6593,7399,6968,7618,8131,8589,7875,5311,4602,3734,3845,Upgrade
1,Market Cap Growth,14.31%,14.31%,21.18%,-0.46%,-6.02%,5.49%,3.46%,-6.36%,4.20%,-15.38%,-18.92%,-13.86%,-11.51%,43.45%,76.67%,130.04%,104.83%,8.84%,-26.00%,-45.26%,-36.68%,Upgrade
2,Enterprise Value,10052,9139,9941,8599,8178,8154,7875,8044,8165,7350,7697,8125,7509,8159,8774,9316,8990,6426,5456,4844,5023,Upgrade
3,Last Close Price,7.23,6.47,6.88,5.74,5.63,5.61,5.68,5.77,5.95,5.28,5.40,6.06,5.64,6.17,6.58,6.95,6.37,4.30,3.69,2.99,3.08,Upgrade
4,PE Ratio,48.20,43.81,45.84,40.62,50.14,47.24,50.25,46.77,42.04,31.70,26.42,27.46,31.11,46.17,60.90,63.14,84.86,142.86,-25.95,-,-,Upgrade
5,Forward PE,32.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,2.33,2.12,2.23,1.98,1.98,2.00,2.12,2.13,2.30,2.01,2.10,2.40,2.35,2.86,3.11,3.61,3.65,2.75,2.56,2.10,2.23,Upgrade
7,PB Ratio,4.11,3.67,3.91,3.31,3.30,3.33,3.40,3.49,3.56,3.21,3.34,3.83,3.58,4.05,4.52,4.94,4.62,3.14,2.79,2.31,2.36,Upgrade
8,P/TBV Ratio,4.49,4.49,4.78,4.09,4.10,4.18,4.29,4.46,4.54,4.13,4.34,5.00,4.70,5.44,6.18,6.89,6.57,4.52,3.80,2.59,2.64,Upgrade
9,P/FCF Ratio,-,-,24.32,-153.55,-,77.54,-,50.27,-,-712.98,-,-48.59,-,-,39.61,61.65,-,11.35,-,24.92,-,Upgrade
10,P/OCF Ratio,-,-,14.70,47.11,-,36.32,-,21.78,-,30.74,-,60.43,-,42.71,22.04,25.80,-,7.66,20.91,12.00,40.33,Upgrade
