,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,850.08,1188,760.9,873.95,658.6,906.1,789.62,822.68,501.22,981.62,651.65,872.9,407.68,854.14,606.86,575.83,203.45,599.24,404.89,347.39,Upgrade
1,Other Revenue,-,-178.99,178.99,-,223.49,-111.37,111.37,-,195.98,-151.05,151.05,-,219.91,-71.93,71.93,-,376.24,-55.84,55.84,-,Upgrade
2,Revenue,850.08,1009,939.89,873.95,882.1,794.73,900.99,822.68,697.21,830.57,802.69,872.9,627.59,782.22,678.79,575.83,579.69,543.4,460.73,347.39,Upgrade
3,Revenue Growth (YoY),-3.63%,26.99%,4.32%,6.23%,26.52%,-4.32%,12.25%,-5.75%,11.09%,6.18%,18.25%,51.59%,8.26%,43.95%,47.33%,65.76%,30.32%,3.39%,13.65%,-23.14%,Upgrade
4,Cost of Revenue,-2364,859.98,771.72,731.81,775.35,676.15,782.09,691.86,608.39,725.11,655.16,722.26,494.84,653.9,579.89,515.36,520.99,405.24,430.2,331.41,Upgrade
5,Gross Profit,3214,149.27,168.17,142.14,106.75,118.58,118.9,130.81,88.81,105.46,147.54,150.64,132.76,128.32,98.9,60.48,58.7,138.16,30.53,15.99,Upgrade
6,"Selling, General & Admin",-166.64,60.3,54.2,52.14,67.58,49.84,50.62,43.09,48.28,48.75,40.56,38.18,38.81,40.77,37.26,30.19,31.04,32.89,28.6,33.16,Upgrade
7,Research & Development,-52.22,19.41,18.31,14.5,10.7,12.47,13.78,15.34,8.05,14.68,14.79,9.71,13.28,8.7,8.39,7.1,12.83,8.07,8.86,9.21,Upgrade
8,Other Operating Expenses,3481,-17.43,-11.48,-3.35,40.02,-5.95,-10.82,-8.46,34,-5.18,-9.42,-4.93,30.03,-9.84,-5.15,-4.89,45.02,-18.3,-12.29,-5.3,Upgrade
9,Operating Expenses,3231,67.95,70.34,79.7,103.18,60.94,52.98,64.84,80.72,64.26,46.49,59.23,65.03,46.09,43.02,43.41,76.62,27.09,24.55,46.09,Upgrade
10,Operating Income,-17.19,81.31,97.83,62.44,3.57,57.64,65.91,65.98,8.09,41.2,101.04,91.41,67.73,82.22,55.87,17.06,-17.92,111.07,5.98,-30.1,Upgrade
11,Interest Expense,-8.79,-17.24,-25.27,-18.97,-23.05,-16.4,-17.3,-18.97,-20.6,-20.78,-15.91,-14.58,-17.64,-16.09,-19.83,-21.87,-19.89,-18.25,-23.23,-21.94,Upgrade
12,Interest & Investment Income,61.47,3.34,3.61,1.85,-,2.44,5.88,1.23,3.26,5.74,3.26,4.49,2.72,4.72,3.01,2.89,-,0.48,4.52,1.34,Upgrade
13,Currency Exchange Gain (Loss),-,-3.12,3.12,-,4.99,-5.58,5.58,-,2.6,0.3,-0.3,-,-2.79,0.67,-0.67,-,-7.4,-1.25,1.25,-,Upgrade
14,Other Non Operating Income (Expenses),-17.11,1.8,3.25,-4.24,-8.27,4.87,-3.51,-0.21,4.59,-6.22,-0.75,-1.3,1.38,-3.32,-1.61,0.33,4.69,-4.38,-3.41,0.71,Upgrade
15,EBT Excluding Unusual Items,18.38,66.09,82.54,41.08,-22.76,42.97,56.56,48.02,-2.06,20.24,87.35,80.02,51.39,68.2,36.77,-1.59,-40.53,87.68,-14.89,-50,Upgrade
16,Impairment of Goodwill,-,-,-,-,-2.83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-,3.92,1.07,-1.26,-3.73,-5,8.73,-,-,-,-,-,-,-0.05,-5.18,5.61,-3.99,Upgrade
18,Gain (Loss) on Sale of Assets,2.7,-2.28,-0.48,0.06,0.4,0.51,-0.19,0.03,-0.18,3.03,-2.44,0.11,0.1,-0.01,-0.09,-0.28,0.26,-0,0.12,0.03,Upgrade
19,Asset Writedown,11.25,-9.84,6.16,-7.57,10.38,-11.65,3.69,-4.01,-9.08,3.82,2.06,-2.79,-11.23,0.07,-8.26,8.26,16.6,-23.72,-4.32,4.15,Upgrade
