,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2478,2204,1452,1218,1780,1660,1302,1060,1324,1591,1253,759.94,1499,1655,841.22,348.23,1033,1030,410.96,811.43,Upgrade
1,Other Revenue,-203.35,203.35,-,351.78,-136.67,136.67,-,217.11,-99.96,99.96,-,183.83,-81.37,81.37,-,134.55,-60.62,60.62,-,132.47,Upgrade
2,Revenue,2274,2408,1452,1570,1644,1797,1302,1277,1224,1691,1253,943.77,1418,1736,841.22,482.78,972.85,1090,410.96,943.9,Upgrade
3,Revenue Growth (YoY),38.37%,34.00%,11.53%,22.94%,34.32%,6.23%,3.88%,35.31%,-13.71%,-2.59%,48.97%,95.49%,45.77%,59.26%,104.70%,-48.85%,63.03%,134.80%,6.90%,147.34%,Upgrade
4,Cost of Revenue,1419,1643,855.06,927.98,945.6,1274,812.46,807.6,827.38,1234,887.2,624.58,1041,1237,588.65,368.66,627.28,682.19,246.65,582.22,Upgrade
5,Gross Profit,855.79,765.08,596.8,641.9,698.03,522.86,489.3,469.38,396.3,456.96,365.97,319.19,376.63,499.35,252.58,114.13,345.57,407.99,164.31,361.68,Upgrade
6,"Selling, General & Admin",113.21,82.62,84.05,78.74,97.68,45.01,74.83,54.83,84.43,68.23,71.72,40.03,63.89,48.64,45.43,9.09,50.12,69.19,28.52,61.53,Upgrade
7,Research & Development,61.9,67.92,50.63,70.91,38.28,70.45,40.37,52.83,61.22,49.24,39.04,72.37,21.56,38.44,22.57,33.31,28.39,30.23,12.79,39.83,Upgrade
8,Other Operating Expenses,-23.9,11.58,10.27,12.25,1.85,-73.13,3.44,38.82,-14.18,-9.55,-2.66,33.28,-2.7,-8.68,-7.1,20.23,-1.83,-5.49,-0.73,29.77,Upgrade
