,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,10.91,12.34,30.26,47.27,88.72,70.6,106.99,103.28,138.98,159.94,Upgrade
1,Trading Asset Securities,22.69,40.87,46.94,52.15,60.88,67.76,60.64,67.06,39.68,24.75,Upgrade
2,Cash & Short-Term Investments,33.6,53.21,77.2,99.42,149.59,138.36,167.63,170.35,178.66,184.69,Upgrade
3,Cash Growth,-56.48%,-46.47%,-48.39%,-28.15%,-10.76%,-18.78%,-6.18%,-7.77%,-24.16%,-,Upgrade
4,Accounts Receivable,213.82,220.99,230.44,265.19,298.5,429.27,397.43,298.17,231.96,166.19,Upgrade
5,Other Receivables,3.62,-,9.47,2.38,7.77,23.05,3.29,8.42,9.26,25.94,Upgrade
6,Receivables,217.43,220.99,239.91,267.57,306.27,452.32,400.72,306.59,241.21,192.13,Upgrade
7,Inventory,20.51,28.54,34.3,45.89,48.2,39.36,33.37,29.55,24.29,27.33,Upgrade
8,Prepaid Expenses,1.18,4.91,4.09,6.41,4.11,1.42,8.39,23.93,-,5.53,Upgrade
9,Restricted Cash,33.74,33.79,37.86,43.96,28.21,44.54,47.07,36.79,46.28,40.76,Upgrade
10,Other Current Assets,-,-,-,-,-,-,-,-,11.93,-,Upgrade
11,Total Current Assets,306.45,341.44,393.37,463.25,536.39,676,657.18,567.2,502.38,450.44,Upgrade
12,"Property, Plant & Equipment",56.16,61.68,58.03,64.14,42.53,48.32,46.4,49.88,44.12,46.31,Upgrade
13,Other Intangible Assets,0.03,0.03,0.01,0.03,0.07,0.12,1.48,3.7,6.54,10.47,Upgrade
14,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,1.59,-,Upgrade
15,Long-Term Deferred Tax Assets,11.81,11.58,9.99,9.85,11.2,7.56,4.03,3.67,3.28,2.73,Upgrade
16,Other Long-Term Assets,73.13,73.78,43.06,40,45.68,0.98,22.37,22.18,18.59,19.91,Upgrade
17,Total Assets,447.57,488.5,504.46,577.27,635.85,732.98,731.46,646.63,576.5,529.86,Upgrade
18,Accounts Payable,101.65,106.26,104.92,142.18,123.34,204.61,193.77,125.97,111.16,92.07,Upgrade
19,Accrued Expenses,11.9,14.88,12.98,21.79,25.37,33.91,16.42,21.79,21.66,19.76,Upgrade
20,Short-Term Debt,16.98,22.62,20.59,22.39,23.39,-,-,-,-,-,Upgrade
