,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,62.62,84.65,70.74,116.32,78.21,180.77,223.79,164.29,209.1,250.92,Upgrade
1,Revenue Growth (YoY),-11.48%,-27.23%,-9.56%,-35.65%,-65.05%,10.03%,7.02%,-34.52%,-0.99%,100.59%,Upgrade
2,Cost of Revenue,53.59,69.28,52.81,83.1,64.38,135.26,153.6,88.37,133.38,146.16,Upgrade
3,Gross Profit,9.03,15.37,17.92,33.22,13.84,45.51,70.19,75.92,75.72,104.76,Upgrade
4,"Selling, General & Admin",18.47,24.84,21.9,27.12,22.7,23.79,26.85,19.53,23.74,28.09,Upgrade
5,Other Operating Expenses,0.01,0.04,-0.04,-0.22,0.22,0.1,-0.1,-,-,-,Upgrade
6,Operating Expenses,18.48,35.78,21.86,50.98,22.91,31.91,26.75,19.62,23.74,28.09,Upgrade
7,Operating Income,-9.46,-20.4,-3.93,-17.76,-9.08,13.6,43.44,56.3,51.98,76.67,Upgrade
8,Interest Expense,-0.4,-0.5,-0.4,-5.05,-0.54,-0.09,-0.03,-0.15,-,-0.1,Upgrade
9,Interest & Investment Income,0.43,0.43,1.35,-,6.72,2.2,1.32,0.96,4.17,4.9,Upgrade
10,Earnings From Equity Investments,-0.01,-,-,-,-,-,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),0.48,-0.18,0.2,0.21,-0.02,-0.39,-0.25,-3.25,0.69,0.6,Upgrade
12,Other Non Operating Income (Expenses),-,-,-,-,-,-0.39,-,-0.1,-,-,Upgrade
13,EBT Excluding Unusual Items,-8.96,-20.66,-2.77,-22.61,-2.92,14.92,44.47,53.75,56.84,82.07,Upgrade
14,Gain (Loss) on Sale of Investments,-10.97,-7,-3.77,-22.25,-6.17,-20,8.27,6.66,-0.5,2.53,Upgrade
15,Gain (Loss) on Sale of Assets,-1.42,0.1,-1.38,-,-,-,-,-,-,-,Upgrade
16,Asset Writedown,-,-6.96,-,-4.33,-,-,-,-,-,-,Upgrade
17,Pretax Income,-21.36,-34.52,-7.92,-49.19,-9.09,-5.08,52.74,60.41,56.35,84.59,Upgrade
18,Income Tax Expense,-0.31,-1.34,0.52,-3.58,-1.33,0.64,10.55,12.61,10.87,15.58,Upgrade
19,Earnings From Continuing Operations,-21.05,-33.19,-8.44,-45.61,-7.76,-5.72,42.2,47.81,45.47,69.01,Upgrade
20,Minority Interest in Earnings,0.06,0.08,0.37,-0.15,0.42,0.22,0.3,1.44,-0.44,0.06,Upgrade
21,Net Income,-20.99,-33.11,-8.07,-45.77,-7.34,-5.5,42.5,49.25,45.03,69.07,Upgrade
22,Net Income to Common,-20.99,-33.11,-8.07,-45.77,-7.34,-5.5,42.5,49.25,45.03,69.07,Upgrade
23,Net Income Growth,-,-,-,-,-,-,-5.62%,-28.70%,-14.98%,179.19%,Upgrade
24,Shares Outstanding (Basic),701,701,701,701,701,701,701,701,701,694,Upgrade
25,Shares Outstanding (Diluted),701,701,701,701,701,701,701,701,702,709,Upgrade
26,Shares Change (YoY),-,-,-,-,-,-0.00%,-0.12%,-1.12%,-1.21%,-0.65%,Upgrade
27,EPS (Basic),-0.03,-0.05,-0.01,-0.07,-0.01,-0.01,0.06,0.07,0.06,0.10,Upgrade
28,EPS (Diluted),-0.03,-0.05,-0.01,-0.07,-0.01,-0.01,0.06,0.07,0.06,0.10,Upgrade
29,EPS Growth,-,-,-,-,-,-,-5.48%,-27.92%,-13.96%,180.65%,Upgrade
30,Free Cash Flow,-2.04,7.92,-10.24,-5.4,30.85,18.72,18.78,-40.38,23.14,4.41,Upgrade
31,Free Cash Flow Per Share,-0.00,0.01,-0.01,-0.01,0.04,0.03,0.03,-0.06,0.03,0.01,Upgrade
32,Dividend Per Share,-,-,-,-,-,-,0.040,0.040,0.040,0.055,Upgrade
33,Dividend Growth,-,-,-,-,-,-,0%,-27.27%,33.33%,83.33%,Upgrade
34,Operating Margin,-15.10%,-24.10%,-5.56%,-15.27%,-11.61%,7.52%,19.41%,34.27%,24.86%,30.56%,Upgrade
35,Profit Margin,-33.52%,-39.11%,-11.41%,-39.34%,-9.39%,-3.04%,18.99%,29.97%,21.53%,27.53%,Upgrade
36,Free Cash Flow Margin,-3.26%,9.36%,-14.48%,-4.65%,39.44%,10.35%,8.39%,-24.58%,11.07%,1.76%,Upgrade
37,EBITDA,-5.52,-15.82,0.47,-13.92,-5.52,18.42,49.36,63.11,58.83,83.81,Upgrade
38,D&A For EBITDA,3.93,4.59,4.4,3.84,3.56,4.83,5.92,6.81,6.84,7.14,Upgrade
39,EBIT,-9.46,-20.4,-3.93,-17.76,-9.08,13.6,43.44,56.3,51.98,76.67,Upgrade
