,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2018,+11 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '18 Dec 31, 2018",+11 Quarters
0,Market Capitalization,1971,1993,1597,2031,2426,2383,2458,2590,2306,2361,2506,2904,3142,2662,3006,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-16.34%,-16.34%,-35.04%,-21.58%,5.20%,0.91%,-1.93%,-10.83%,-26.61%,-11.30%,-16.65%,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,2665,2800,2602,2359,2658,2388,2429,2248,1855,1762,2003,2292,2483,1919,2909,-,-,-,-,-,-,Upgrade
3,Last Close Price,13.16,13.31,10.66,13.41,16.02,15.73,16.22,16.87,15.02,15.38,16.32,18.73,20.26,17.17,18.96,-,-,-,-,-,-,Upgrade
4,PE Ratio,16.44,14.61,11.02,18.26,23.23,25.17,28.40,16.24,14.16,11.23,10.04,13.20,13.50,12.05,15.71,-,-,-,-,-,-,Upgrade
5,Forward PE,12.53,10.01,7.93,11.30,9.44,8.34,9.22,10.48,8.64,8.26,9.31,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,0.78,0.69,0.58,0.79,0.97,0.99,1.08,1.17,1.04,1.03,1.09,1.25,1.44,1.31,1.63,-,-,-,-,-,-,Upgrade
7,PB Ratio,1.01,1.07,0.86,1.11,1.35,1.35,1.42,1.48,1.34,1.41,1.51,1.91,2.10,1.87,2.10,-,-,-,-,-,-,Upgrade
8,P/TBV Ratio,1.21,1.21,0.97,1.26,1.53,1.54,1.62,1.69,1.53,1.62,1.67,2.05,2.27,1.97,2.22,-,-,-,-,-,-,Upgrade
9,P/FCF Ratio,-,-,-2.22,-,-,-,-,-,-,-,-13.50,-,-,-,20.30,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,-,-,-5.76,-,-,-,9.08,-,14.12,-,53.28,-,48.28,-,10.59,-,-,-,-,-,-,Upgrade
11,EV/Sales Ratio,0.92,0.97,0.94,0.92,1.06,0.99,1.07,1.02,0.84,0.77,0.87,0.99,1.14,0.95,1.57,-,-,-,-,-,-,Upgrade
12,EV/EBITDA Ratio,8.80,9.60,10.51,11.46,14.14,17.07,16.20,13.91,10.50,7.58,7.20,7.80,8.18,6.46,11.27,-,-,-,-,-,-,Upgrade
13,EV/EBIT Ratio,13.92,14.39,16.45,18.47,22.64,31.00,27.35,21.33,15.19,9.80,8.87,9.41,9.79,7.74,13.80,-,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,-2.73,-,-3.62,-,-,-,-,-,-,-,-10.79,-,-,-,19.65,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.75,0.75,0.85,0.89,0.69,0.59,0.52,0.50,0.45,0.45,0.40,0.13,0.10,0.10,0.07,0.12,0.09,-,-,0.16,0.15,Upgrade
16,Debt / EBITDA Ratio,4.59,4.79,4.05,7.72,4.51,9.13,4.07,6.25,9.14,4.82,2.45,0.96,0.47,0.43,0.28,0.43,0.26,-,-,1.11,0.67,Upgrade
17,Debt / FCF Ratio,-,-,-2.19,-,-,-,-,-,-,-,-3.54,-,-,-,0.63,-,0.43,-,-,-,-5.35,Upgrade
18,Asset Turnover,0.73,0.74,0.51,0.72,0.79,0.76,0.59,0.78,0.81,0.93,0.90,1.27,1.13,1.39,1.00,-,-,-,-,1.48,Upgrade,
19,Inventory Turnover,2.72,2.71,2.90,2.35,4.01,5.16,5.92,4.56,5.46,4.48,4.12,3.67,5.61,5.24,5.34,3.06,-,-,-,-,4.12,Upgrade
20,Quick Ratio,0.46,0.46,0.62,0.48,0.76,0.79,1.19,1.25,1.62,1.86,2.49,1.59,1.60,1.59,1.70,0.57,0.75,-,-,-,0.76,Upgrade
21,Current Ratio,1.23,1.23,1.37,1.36,1.47,1.59,1.84,2.11,2.33,2.71,3.57,2.90,2.73,2.60,2.64,1.72,1.63,-,-,-,1.83,Upgrade
22,Return on Equity (ROE),4.34%,11.75%,6.51%,7.34%,6.54%,4.70%,5.23%,5.39%,4.91%,23.49%,6.91%,19.25%,16.74%,22.69%,19.39%,-,-,-,-,15.04%,Upgrade,
23,Return on Assets (ROA),2.73%,3.78%,1.80%,3.02%,1.00%,2.69%,1.59%,0.56%,2.29%,5.39%,4.38%,7.68%,8.67%,10.25%,8.93%,-,-,-,-,6.72%,Upgrade,
24,Return on Capital (ROIC),3.78%,4.82%,2.35%,4.02%,1.30%,3.41%,1.98%,0.68%,2.74%,6.51%,5.51%,10.02%,11.62%,14.36%,13.26%,-,-,-,-,9.76%,Upgrade,
25,Return on Capital Employed (ROCE),7.01%,7.13%,5.79%,4.68%,4.35%,3.00%,3.54%,4.25%,5.20%,7.99%,10.17%,14.85%,15.78%,16.13%,13.68%,16.66%,14.07%,-,-,-,16.10%,Upgrade
26,Earnings Yield,6.92%,6.84%,9.07%,5.48%,4.30%,3.97%,3.52%,6.16%,7.06%,8.91%,9.96%,7.58%,7.41%,8.30%,6.37%,-,-,-,-,-,-,Upgrade
