,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1376,2129,2232,2060,3086,4040,2464,3509,2070,2158,Upgrade
1,Revenue Growth (YoY),-38.35%,3.31%,-27.68%,-49.00%,25.26%,15.14%,19.02%,62.58%,80.24%,54.51%,Upgrade
2,Cost of Revenue,931.08,1637,1728,1575,2446,3416,2012,2868,1796,2073,Upgrade
3,Gross Profit,444.86,491.09,503.78,485.56,639.49,623.82,451.16,640.75,273.66,85.18,Upgrade
4,"Selling, General & Admin",160.32,186.34,177.63,256.92,201.26,324.63,170.71,309.84,184.16,255.33,Upgrade
5,Other Operating Expenses,-9.04,118.39,14.57,64.63,21.98,4.82,7.48,223.44,-,-,Upgrade
6,Operating Expenses,151.28,304.73,192.21,321.55,223.24,329.44,178.19,570.66,146.78,586.67,Upgrade
7,Operating Income,293.58,186.36,311.58,164,416.26,294.38,272.97,70.09,126.87,-501.5,Upgrade
8,Interest Expense,-282.88,-275.23,-257.07,-196.77,-199.51,-177.56,-149.46,-188.84,-184.22,-215.18,Upgrade
9,Interest & Investment Income,10.06,12.34,14.75,1.33,1.82,2.84,1.08,2.09,0.95,0.49,Upgrade
10,Earnings From Equity Investments,0.15,0.35,0.29,1.13,0.24,-0.65,0.12,0.15,-12.77,-17.54,Upgrade
11,Currency Exchange Gain (Loss),15.59,-27.11,12.22,-43.62,-2.88,16.71,31.78,168.77,-25.61,5.09,Upgrade
12,Other Non Operating Income (Expenses),-0.46,1.78,-1.78,-,-,0.95,-0.95,-103.5,103.5,119.53,Upgrade
13,EBT Excluding Unusual Items,36.04,-101.52,79.99,-73.93,215.93,136.67,155.54,-51.24,8.73,-609.11,Upgrade
14,Gain (Loss) on Sale of Investments,-,22.46,-,2.5,-,-,-,9.14,22.63,26.34,Upgrade
15,Gain (Loss) on Sale of Assets,-,27.45,-,-0.22,-,-3.69,-,-0.2,-,-,Upgrade
16,Other Unusual Items,-,-,-,-,-,1.59,-,1.01,224.95,67.25,Upgrade
17,Pretax Income,36.04,-51.61,79.99,-71.66,215.93,134.57,155.54,-41.29,256.31,-515.53,Upgrade
18,Income Tax Expense,24.9,-1.61,19.26,-3.45,39.64,10.04,44.28,-132.79,15.44,7.29,Upgrade
19,Earnings From Continuing Operations,11.14,-50,60.73,-68.21,176.29,124.53,111.26,91.51,240.87,-522.81,Upgrade
20,Minority Interest in Earnings,-27.6,3.42,-36.9,-28.27,-36.4,-4.99,-9.39,-8.9,-12.84,-4.39,Upgrade
21,Net Income,-16.46,-46.58,23.84,-96.48,139.9,119.54,101.87,82.61,228.02,-527.2,Upgrade
22,Net Income to Common,-16.46,-46.58,23.84,-96.48,139.9,119.54,101.87,82.61,228.02,-527.2,Upgrade
23,Net Income Growth,-,-,-82.96%,-,37.33%,44.71%,-55.33%,-,-,-,Upgrade
24,Shares Outstanding (Basic),2521,2521,2521,2521,2521,2521,2521,2521,2521,1148,Upgrade
25,Shares Outstanding (Diluted),2521,2521,2521,2521,2521,2521,2521,2521,2521,1148,Upgrade
26,Shares Change (YoY),-,-,0.00%,0.00%,-,-,-,119.54%,202.26%,37.68%,Upgrade
27,EPS (Basic),-0.01,-0.02,0.01,-0.04,0.06,0.05,0.04,0.03,0.09,-0.46,Upgrade
28,EPS (Diluted),-0.01,-0.02,0.01,-0.04,0.06,0.05,0.04,0.03,0.09,-0.46,Upgrade
29,EPS Growth,-,-,-82.81%,-,36.12%,44.71%,-55.33%,-,-,-,Upgrade
30,Free Cash Flow,-330.63,-599.33,49.21,-8.77,-316.63,-599.93,224.04,-65.1,-96.29,129.19,Upgrade
31,Free Cash Flow Per Share,-0.13,-0.24,0.02,-0.00,-0.13,-0.24,0.09,-0.03,-0.04,0.11,Upgrade
32,Operating Margin,21.34%,8.76%,13.96%,7.96%,13.49%,7.29%,11.08%,2.00%,6.13%,-23.24%,Upgrade
33,Profit Margin,-1.20%,-2.19%,1.07%,-4.68%,4.53%,2.96%,4.13%,2.35%,11.02%,-24.43%,Upgrade
34,Free Cash Flow Margin,-24.03%,-28.16%,2.21%,-0.43%,-10.26%,-14.85%,9.09%,-1.86%,-4.65%,5.99%,Upgrade
35,EBITDA,437.67,330.66,470.85,304.82,550.83,399.57,381.85,189.67,225.08,-400.38,Upgrade
36,D&A For EBITDA,144.09,144.3,159.28,140.82,134.57,105.2,108.89,119.58,98.21,101.11,Upgrade
37,EBIT,293.58,186.36,311.58,164,416.26,294.38,272.97,70.09,126.87,-501.5,Upgrade
