,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,215.95,1883,435.66,493.55,839.15,659.12,436.02,903.46,604.2,1083,Upgrade
1,Short-Term Investments,-,-,294.95,-,263.79,220.59,131.32,99.8,108.18,47.49,Upgrade
2,Trading Asset Securities,4.17,5.75,6.31,6.47,-,-,-,-,-,5,Upgrade
3,Cash & Short-Term Investments,220.12,1889,736.92,500.01,1103,879.72,567.34,1003,712.38,1135,Upgrade
4,Cash Growth,-70.13%,277.80%,-33.19%,-43.16%,94.40%,-12.31%,-20.36%,-11.63%,275.11%,313.22%,Upgrade
5,Accounts Receivable,9431,9072,8828,8399,8118,7093,6391,7082,5654,5144,Upgrade
6,Other Receivables,1016,1005,736.96,688.75,606.4,234.22,837.25,95.96,648.12,654.83,Upgrade
7,Receivables,10815,10456,9938,9214,8725,7328,7228,7178,6302,5799,Upgrade
8,Inventory,80.07,71.08,87.2,80.11,81.22,67.43,71.39,55.77,74.97,171.8,Upgrade
9,Other Current Assets,975.67,694.11,555.31,865.93,173.8,317.99,165.02,221.46,118.24,168.37,Upgrade
10,Total Current Assets,12091,13110,11317,10660,10083,8593,8032,8459,7208,7275,Upgrade
11,"Property, Plant & Equipment",7722,7665,7134,7865,5442,5233,4528,4551,4280,4331,Upgrade
12,Long-Term Investments,26.87,41.81,26.84,26.37,10.29,11.94,12.56,12.5,12.79,29.24,Upgrade
13,Goodwill,-,23.13,-,23.13,-,17.75,-,10.54,10.43,6.45,Upgrade
14,Other Intangible Assets,98.56,77.95,103.81,83.46,103.84,88.58,106.89,92.44,1.13,1.61,Upgrade
15,Long-Term Deferred Tax Assets,353.36,339.76,333.03,312.95,308.88,303.5,244,241.05,5.1,3.2,Upgrade
16,Other Long-Term Assets,397.94,380.05,428.42,428.63,511.9,350.71,372.88,356.63,320.91,310.93,Upgrade
17,Total Assets,20689,21638,19343,19400,16460,14598,13297,13723,11838,11957,Upgrade
18,Accounts Payable,3093,3338,3350,3102,2726,2181,2414,1924,1373,1438,Upgrade
19,Accrued Expenses,492.86,521.1,395.48,388.03,392.98,118.59,192.08,401.28,277.41,236.97,Upgrade
20,Short-Term Debt,2607,2257,1244,1810,1338,1279,1192,1492,1040,89.89,Upgrade
21,Current Portion of Long-Term Debt,3820,3859,2056,1715,1936,2268,1337,1200,1133,1334,Upgrade
22,Current Portion of Leases,6.22,25.81,5.79,5.71,4.46,2.01,2.02,3.51,2.32,0.96,Upgrade
23,Current Income Taxes Payable,172.38,154.67,167.94,142.06,173.3,162,95.35,116.05,12.65,22.25,Upgrade
24,Current Unearned Revenue,163.02,105.07,453.2,349.9,222.07,192.32,231,131.36,75.98,58.31,Upgrade
25,Other Current Liabilities,463.02,534.57,624.8,511.77,251.08,288.76,258.45,253.99,145.6,137.45,Upgrade
26,Total Current Liabilities,10818,10796,8297,8025,7044,6491,5722,5522,4059,3318,Upgrade
27,Long-Term Debt,4725,5107,5260,5524,3882,3118,2671,3337,3314,4353,Upgrade
28,Long-Term Leases,67.31,65.91,91.85,116.06,22.14,16.25,29.96,22.69,5.97,7.5,Upgrade
29,Long-Term Unearned Revenue,149.84,155.31,160.89,167.14,173.33,179.97,137.88,143.03,148.72,155.84,Upgrade
30,Long-Term Deferred Tax Liabilities,105.11,105.72,106.34,106.96,109.48,110.3,110.94,110.38,86.86,86.86,Upgrade
31,Total Liabilities,15865,16230,13916,13939,11231,9916,8671,9135,7615,7921,Upgrade
32,Common Stock,174.33,174.33,174.33,174.33,174.33,174.33,174.33,174.33,174.33,174.33,Upgrade
