,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,3306,3571,3341,2767,2896,3277,3078,3322,2003,2811,Upgrade
1,Revenue Growth (YoY),-1.03%,29.05%,15.36%,-15.54%,-5.93%,-1.36%,53.66%,18.17%,49.79%,114.37%,Upgrade
2,Cost of Revenue,783.75,880.7,826.61,680.5,728.51,800.71,816.18,887.59,527.27,766.89,Upgrade
3,Gross Profit,2523,2691,2514,2087,2167,2476,2262,2434,1476,2044,Upgrade
4,"Selling, General & Admin",2272,2305,2082,1934,1903,2080,1933,2073,1376,1722,Upgrade
5,Other Operating Expenses,-,-,-,-,-,-,-,4.14,-,-,Upgrade
6,Operating Expenses,2272,2310,2082,1935,1903,2091,1933,2078,1376,1722,Upgrade
7,Operating Income,250.19,381.01,432.35,151.73,264.94,385.06,329.32,356.65,100.31,322.32,Upgrade
8,Interest Expense,-27.47,-25.37,-23.37,-29.36,-26.96,-24.01,-19.01,-25.29,-21.48,-19.24,Upgrade
9,Interest & Investment Income,17.44,14.47,14.45,12.22,10.32,14.32,12.53,23.86,14.34,11.15,Upgrade
10,Earnings From Equity Investments,-,-,-,-2.73,-,2.73,-,-3,-,-,Upgrade
11,Currency Exchange Gain (Loss),9.47,8.24,34.67,5.56,0.92,-37.45,0.34,2.52,2.97,-0.69,Upgrade
12,Other Non Operating Income (Expenses),54.75,62.27,47.91,52.53,44.53,60.68,8.79,56.66,18.55,10.04,Upgrade
13,EBT Excluding Unusual Items,304.39,440.63,506.01,189.94,293.75,401.33,331.97,411.4,114.69,323.57,Upgrade
14,Gain (Loss) on Sale of Investments,-,47.96,-,-19.32,-,-19.58,-,-,-,-0.49,Upgrade
15,Pretax Income,304.39,488.59,506.01,170.61,293.75,381.76,331.97,411.4,114.69,323.09,Upgrade
16,Income Tax Expense,21.54,98.16,63.81,52.93,36.01,99.34,52.23,91.46,-4.75,75.78,Upgrade
17,Earnings From Continuing Operations,282.85,390.43,442.2,117.68,257.74,282.42,279.74,319.94,119.44,247.31,Upgrade
18,Minority Interest in Earnings,-4.19,2.51,3.03,4.19,2.81,2.02,-0.15,1.5,11.96,7.56,Upgrade
19,Net Income,278.66,392.94,445.23,121.88,260.55,284.43,279.58,321.44,131.4,254.87,Upgrade
20,Net Income to Common,278.66,392.94,445.23,121.88,260.55,284.43,279.58,321.44,131.4,254.87,Upgrade
21,Net Income Growth,-37.41%,222.41%,70.88%,-57.15%,-6.81%,-11.51%,112.78%,26.12%,-12.83%,82.21%,Upgrade
22,Shares Outstanding (Basic),688,679,675,678,676,678,669,658,685,685,Upgrade
23,Shares Outstanding (Diluted),688,688,687,687,690,700,686,680,688,688,Upgrade
24,Shares Change (YoY),0.08%,0.08%,-0.34%,-1.81%,0.51%,2.96%,-0.33%,-1.16%,40.32%,40.35%,Upgrade
25,EPS (Basic),0.41,0.58,0.66,0.18,0.39,0.42,0.42,0.49,0.19,0.37,Upgrade
26,EPS (Diluted),0.40,0.57,0.65,0.18,0.38,0.41,0.41,0.47,0.19,0.37,Upgrade
27,EPS Growth,-37.50%,223.24%,71.43%,-56.59%,-7.13%,-13.93%,113.20%,27.74%,-37.88%,29.89%,Upgrade
28,Free Cash Flow,395.94,580.42,877.84,616.51,914.96,319.95,710.09,720.98,584.62,404.73,Upgrade
29,Free Cash Flow Per Share,0.58,0.84,1.28,0.90,1.33,0.46,1.03,1.06,0.85,0.59,Upgrade
30,Operating Margin,7.57%,10.67%,12.94%,5.48%,9.15%,11.75%,10.70%,10.74%,5.01%,11.47%,Upgrade
31,Profit Margin,8.43%,11.00%,13.33%,4.40%,9.00%,8.68%,9.08%,9.68%,6.56%,9.07%,Upgrade
32,Free Cash Flow Margin,11.97%,16.25%,26.28%,22.28%,31.59%,9.76%,23.07%,21.70%,29.18%,14.40%,Upgrade
33,EBITDA,329.96,445.58,502.48,227.04,345.77,464.26,407.65,423.82,163.77,369,Upgrade
34,D&A For EBITDA,79.77,64.57,70.12,75.31,80.83,79.2,78.33,67.17,63.46,46.68,Upgrade
35,EBIT,250.19,381.01,432.35,151.73,264.94,385.06,329.32,356.65,100.31,322.32,Upgrade
36,Advertising Expenses,121.55,-,84.34,-,-,-,-,-,-,-,Upgrade
