,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Cash & Equivalents,148.26,91.4,78.26,188.3,170.04,207.28,144.18,150.59,152.56,192.53,203.76,272.14,240.99,229.9,234.38,457.81,578.8,-,-,135.66,Upgrade
1,Short-Term Investments,-,13.51,-,-,-,-,21.81,44.07,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,89,140,140,50,128.48,113.55,132.71,180,130,160,150,120,181,265.5,325,150,60,-,-,80,Upgrade
3,Cash & Short-Term Investments,237.26,244.91,218.26,238.3,298.52,320.82,298.7,374.67,282.56,352.53,353.76,392.14,421.99,495.4,559.38,607.81,638.8,-,215.66,215.66,Upgrade
4,Cash Growth,-20.52%,-23.66%,-26.93%,-36.40%,5.65%,-8.99%,-15.56%,-4.45%,-33.04%,-28.84%,-36.76%,-35.48%,-33.94%,-,159.38%,181.84%,-,-,39.96%,-,Upgrade
5,Accounts Receivable,213.27,250.46,280.9,304.13,163.73,177.49,224.34,281.26,152.17,174.85,187.38,222.61,148.02,162.65,188.87,237.87,196.86,-,-,221.26,Upgrade
6,Other Receivables,4.38,4.88,15.67,15.22,9.83,11.96,11.71,10.19,13.61,14.16,13.94,9.62,14.8,26.79,21.03,11.41,12.72,-,-,4.37,Upgrade
7,Receivables,217.65,255.34,296.57,319.35,173.56,189.45,236.05,291.44,165.78,189.01,201.31,232.24,162.82,189.45,209.9,249.28,209.58,-,-,225.63,Upgrade
8,Inventory,57.52,43.78,40.42,32.78,58.53,55.67,45.94,37.62,66.36,60.85,63.1,50.11,71.65,58.44,57.85,38.43,53.6,-,-,18.06,Upgrade
