,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,218.62,218.62,236.66,236.66,290.16,227.48,219.12,255.62,230.29,181.51,240.44,213.45,112.47,115.84,142.73,136.76,128.82,125.64,128.33,119.64,Upgrade
1,Revenue Growth (YoY),-24.66%,-3.90%,8.00%,-7.42%,26.00%,25.33%,-8.87%,19.76%,104.76%,56.69%,68.46%,56.08%,-12.69%,-7.80%,11.22%,14.31%,17.82%,14.22%,-7.73%,14.99%,Upgrade
2,Cost of Revenue,183.18,183.18,198.02,198.02,251.16,191.09,184.93,217.61,195,149.65,207.09,176.65,94.94,98.56,121.67,119.03,112.24,109,111.94,105.25,Upgrade
3,Gross Profit,35.44,35.44,38.64,38.64,39,36.39,34.19,38,35.29,31.85,33.35,36.79,17.53,17.27,21.06,17.72,16.58,16.65,16.39,14.39,Upgrade
4,"Selling, General & Admin",30.78,30.78,33.22,33.22,32.18,30.81,30.53,29,27.24,26.8,23.45,26.29,16.44,13.36,14.91,13.13,12.57,12.27,12.73,11.7,Upgrade
5,Operating Expenses,30.76,30.76,33.25,33.25,32.22,30.85,30.45,29.04,27.32,26.79,23.47,26.41,16.35,13.4,14.66,13.11,12.55,12.32,12.62,11.72,Upgrade
6,Operating Income,4.68,4.68,5.39,5.39,6.78,5.54,3.74,8.96,7.98,5.07,9.89,10.38,1.18,3.88,6.4,4.61,4.04,4.32,3.77,2.66,Upgrade
7,Interest Expense,-1.66,-1.66,-1.59,-1.59,-1.63,-1.63,-1.55,-1.58,-1.61,-1.53,-2.26,-0.57,-0.06,-0.07,-0.08,-0.08,-0.09,-0.09,-0.1,-0.1,Upgrade
8,Interest & Investment Income,1.59,1.59,1.47,1.47,1,0.87,0.8,0.2,0.15,0.08,0.07,0.05,0.05,0.04,0.04,0.04,0.18,0.24,0.21,0.17,Upgrade
