,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,69.34,58.99,71.42,85.11,97.35,103.46,113.11,103.82,137.52,112.26,Upgrade
1,Trading Asset Securities,2.91,10.16,8.64,21.46,14.5,14.32,24.52,12.27,37.66,7.04,Upgrade
2,Cash & Short-Term Investments,72.25,69.14,80.07,106.57,111.84,117.78,137.62,116.1,175.18,119.3,Upgrade
3,Cash Growth,-9.76%,-35.12%,-28.41%,-9.52%,-18.73%,1.45%,-21.44%,-2.69%,4.76%,-2.24%,Upgrade
4,Accounts Receivable,51.34,53.38,9.16,30.61,57.4,87.97,128.71,99.98,52.05,95.57,Upgrade
5,Other Receivables,64.06,66.22,63.76,42.12,29.95,35.5,29.82,70.83,75.13,24.31,Upgrade
6,Receivables,115.4,119.6,72.92,72.73,87.74,126.3,161.3,173.57,127.18,119.88,Upgrade
7,Inventory,142.41,143.71,358.82,322.06,339.73,327.42,253.37,522.64,434.28,164.99,Upgrade
8,Prepaid Expenses,-,-,-,1.08,10.37,16.78,30.97,11,31.65,4.16,Upgrade
9,Restricted Cash,0.53,0.53,5.35,0.52,3.31,3.4,8.72,2.9,1.19,13.1,Upgrade
10,Other Current Assets,-,31.84,39.96,42.56,69.37,71.09,41.01,11.48,68.45,53.9,Upgrade
11,Total Current Assets,330.59,364.83,557.11,545.52,622.36,662.78,632.99,837.68,837.92,475.32,Upgrade
12,"Property, Plant & Equipment",4.04,9.61,37.1,65.03,92.41,119.67,143.15,171.93,671.8,743,Upgrade
13,Long-Term Investments,-,-,-,-,-,0.16,0.16,0.16,0.16,0.16,Upgrade
14,Goodwill,19.47,19.66,250.28,245.73,380.36,393.82,481.15,473.36,480.74,432.62,Upgrade
15,Other Intangible Assets,0.93,1.29,28.88,48.84,60.12,71.58,82.57,91.33,95.74,102.42,Upgrade
16,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,-,0.29,0.3,Upgrade
17,Other Long-Term Assets,-,-,-,17.45,16.85,16.27,55.72,56.42,14.08,30.43,Upgrade
18,Total Assets,355.04,395.39,873.36,922.56,1172,1264,1396,1631,2101,1784,Upgrade
19,Accounts Payable,51.04,52.18,39.63,43.59,46.84,64.57,89.12,89,43.43,30.23,Upgrade
20,Accrued Expenses,30.74,30.07,19.92,9.84,11.31,11.71,42.9,29.99,25.9,12.33,Upgrade
21,Short-Term Debt,65.67,57.52,53.56,98.31,130.42,109.1,79.64,78.56,40.24,79.8,Upgrade
22,Current Portion of Long-Term Debt,35.95,36.42,36.86,9.22,11.15,24.25,27.26,14.31,33.5,22,Upgrade
23,Current Portion of Leases,1.62,6.71,46.97,81.04,77.75,90.22,71.62,63.89,92.11,71.96,Upgrade
24,Current Income Taxes Payable,12.27,12.36,12.47,17.07,19.46,19.5,13.31,9.8,6.01,5.71,Upgrade
25,Current Unearned Revenue,71.16,73.23,170.62,138.36,142.59,155.12,77.62,357,393.03,60.7,Upgrade
26,Other Current Liabilities,218.35,237.22,260.9,262.5,112.24,126.03,205,226.46,406.34,318.89,Upgrade
27,Total Current Liabilities,486.8,505.71,640.92,659.92,551.77,600.49,606.47,869,1041,601.63,Upgrade
28,Long-Term Debt,73.56,71.87,73.24,74.16,56.6,30.68,66.39,258.83,242.54,164.22,Upgrade
29,Long-Term Leases,1.55,2.59,3.1,9.09,50.02,88.69,124.6,160.78,638.94,685.49,Upgrade
30,Long-Term Deferred Tax Liabilities,0.23,0.32,7.22,12.21,15.03,17.9,19.02,21.22,21.04,23.23,Upgrade
31,Other Long-Term Liabilities,-,-,-,-,127.43,127.51,66.88,71.25,0.38,104.08,Upgrade
32,Total Liabilities,562.14,580.49,724.48,755.38,800.85,865.26,883.35,1381,1943,1579,Upgrade
33,Common Stock,6.49,6.49,6.49,6.49,6.49,6.49,6.49,6.49,6.49,6.49,Upgrade
34,Additional Paid-In Capital,521.05,-,521.05,-,521.05,-,521.05,-,521.05,521.05,Upgrade
35,Retained Earnings,-1212,-,-876.34,-,-682.64,-,-563.04,-,-645.68,-565.96,Upgrade
