,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,526.09,525.64,553.02,538.05,419.65,432.09,415.3,452.44,292.95,458.89,Upgrade
1,Revenue Growth (YoY),-4.87%,-2.31%,31.78%,24.52%,1.05%,-4.50%,41.77%,-1.41%,-43.56%,-12.14%,Upgrade
2,Cost of Revenue,388.83,399.67,398.33,394.12,285.95,302.06,281.73,282.21,183.02,336.95,Upgrade
3,Gross Profit,137.26,125.98,154.69,143.93,133.7,130.03,133.57,170.23,109.92,121.94,Upgrade
4,"Selling, General & Admin",91.27,120.29,102.01,110.31,94.71,104.88,91.28,155.89,89.62,118.82,Upgrade
5,Other Operating Expenses,-9.9,-15.52,-5.36,-16.87,-5.48,-8.73,-8.69,-2.29,-43.47,-19.29,Upgrade
6,Operating Expenses,81.38,105.21,96.78,101.27,96.02,102.99,89.37,159.04,55.24,108.88,Upgrade
7,Operating Income,55.88,20.77,57.91,42.66,37.68,27.04,44.2,11.19,54.68,13.05,Upgrade
8,Interest Expense,-9.32,-2.06,-9.46,-3.63,-8.66,-4.09,-7.69,-7.98,-7.18,-6.68,Upgrade
9,Interest & Investment Income,0.92,10.64,0.88,1.33,0.42,2.29,0.51,15.99,1.18,8.02,Upgrade
10,Earnings From Equity Investments,6.85,1.69,6.91,3.49,4.15,7.31,1.68,9.23,3.17,2.48,Upgrade
11,Currency Exchange Gain (Loss),-0.55,-4.66,-0.3,-9.41,3.6,-1.43,-1.66,-1.26,-3.75,-0.46,Upgrade
12,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-0.6,0.23,-0.2,Upgrade
13,EBT Excluding Unusual Items,53.79,26.38,55.94,34.44,37.19,31.12,37.05,26.57,48.34,16.21,Upgrade
14,Gain (Loss) on Sale of Investments,-6.05,14.55,-1.61,-2.14,5.04,-3.03,3.5,-0.34,-3.03,0.7,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-0.01,0.01,-,Upgrade
16,Asset Writedown,7.72,-4.69,3.33,-7.3,-,0.8,-,-1.6,-,-,Upgrade
17,Other Unusual Items,-,-,-,0.36,-,-,-,0.95,-,2.39,Upgrade
18,Pretax Income,55.47,36.23,57.66,25.36,42.23,28.89,40.54,25.57,45.32,19.3,Upgrade
19,Income Tax Expense,9.85,22.34,9.95,16.92,7.13,11.97,6.26,6.46,13.55,7.18,Upgrade
20,Earnings From Continuing Operations,45.62,13.89,47.7,8.44,35.1,16.93,34.29,19.12,31.77,12.12,Upgrade
21,Minority Interest in Earnings,-14.9,-13.52,-9.97,-9.91,-10.89,-6.09,-14.8,-17.25,-21.92,-1.58,Upgrade
22,Net Income,30.72,0.37,37.73,-1.47,24.21,10.84,19.48,1.87,9.85,10.54,Upgrade
23,Net Income to Common,30.72,0.37,37.73,-1.47,24.21,10.84,19.48,1.87,9.85,10.54,Upgrade
24,Net Income Growth,-18.58%,-,55.81%,-,24.28%,480.76%,97.79%,-82.30%,-70.05%,-21.66%,Upgrade
25,Shares Outstanding (Basic),591,592,591,606,608,607,607,612,617,619,Upgrade
26,Shares Outstanding (Diluted),591,592,591,606,608,607,607,612,617,619,Upgrade
27,Shares Change (YoY),-0.09%,-2.31%,-2.66%,-0.10%,0.17%,-0.95%,-1.62%,-1.04%,-0.96%,-0.60%,Upgrade
28,EPS (Basic),0.05,0.00,0.06,-0.00,0.04,0.02,0.03,0.00,0.02,0.02,Upgrade
29,EPS (Diluted),0.05,0.00,0.06,-0.00,0.04,0.02,0.03,0.00,0.02,0.02,Upgrade
30,EPS Growth,-18.51%,-,60.08%,-,24.16%,486.41%,100.91%,-82.12%,-69.74%,-21.19%,Upgrade
31,Free Cash Flow,108.44,-64.64,1.39,32.63,60.41,-20.68,43.56,85.5,28.16,37.64,Upgrade
32,Free Cash Flow Per Share,0.18,-0.11,0.00,0.05,0.10,-0.03,0.07,0.14,0.05,0.06,Upgrade
33,Operating Margin,10.62%,3.95%,10.47%,7.93%,8.98%,6.26%,10.64%,2.47%,18.67%,2.84%,Upgrade
34,Profit Margin,5.84%,0.07%,6.82%,-0.27%,5.77%,2.51%,4.69%,0.41%,3.36%,2.30%,Upgrade
35,Free Cash Flow Margin,20.61%,-12.30%,0.25%,6.06%,14.39%,-4.79%,10.49%,18.90%,9.61%,8.20%,Upgrade
36,EBITDA,61.71,24.19,64.33,56.96,50.43,39.89,56.57,20.71,69.49,26.97,Upgrade
37,D&A For EBITDA,5.83,3.42,6.42,14.29,12.76,12.86,12.37,9.51,14.81,13.92,Upgrade
38,EBIT,55.88,20.77,57.91,42.66,37.68,27.04,44.2,11.19,54.68,13.05,Upgrade
