,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,240,355,392,380,529,277,473,492,467,498,548,Upgrade
1,Market Cap Growth,-6.39%,-6.39%,-25.88%,37.08%,11.84%,-43.67%,1.33%,-1.25%,-14.77%,-4.76%,-10.20%,Upgrade
2,Enterprise Value,435,621,522,508,655,454,601,647,686,691,766,Upgrade
3,Last Close Price,0.41,0.60,0.59,0.57,0.78,0.41,0.66,0.69,0.65,0.69,0.73,Upgrade
4,PE Ratio,7.17,10.64,9.34,9.69,-,6.75,12.71,19.15,33.55,22.26,11.28,Upgrade
5,Forward PE,-,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,Upgrade
6,PS Ratio,0.21,0.31,0.33,0.32,0.49,0.28,0.45,0.47,0.53,0.60,0.50,Upgrade
7,PB Ratio,0.34,0.44,0.51,0.46,0.67,0.31,0.53,0.57,0.58,0.68,0.73,Upgrade
8,P/TBV Ratio,0.58,0.58,0.67,0.61,0.89,0.44,0.75,0.81,0.83,0.95,1.04,Upgrade
9,P/FCF Ratio,5.10,7.55,-,10.33,5.03,5.95,-,3.17,3.46,6.90,3.95,Upgrade
10,P/OCF Ratio,2.83,2.83,-,1.99,2.51,1.81,4.75,2.90,3.18,6.16,3.69,Upgrade
11,EV/Sales Ratio,0.39,0.55,0.44,0.43,0.60,0.46,0.58,0.62,0.78,0.84,0.70,Upgrade
12,EV/EBITDA Ratio,3.87,6.72,5.35,3.87,5.39,4.29,5.07,6.97,6.41,6.53,7.26,Upgrade
13,EV/EBIT Ratio,4.75,7.54,6.02,4.67,7.21,5.99,6.87,9.72,8.77,9.30,10.31,Upgrade
14,EV/FCF Ratio,9.25,13.19,-,13.81,6.22,9.76,-,4.17,5.08,9.58,5.52,Upgrade
15,Debt / Equity Ratio,0.51,0.51,0.51,0.40,0.42,0.33,0.33,0.38,0.45,0.61,0.34,Upgrade
16,Debt / FCF Ratio,8.87,8.87,-,8.90,3.12,6.20,-,2.13,2.69,6.20,1.87,Upgrade
17,Return on Capital Employed (ROCE),8.18%,8.18%,9.00%,12.80%,11.13%,8.37%,9.62%,7.52%,9.41%,9.75%,9.43%,Upgrade
18,Earnings Yield,13.91%,9.40%,10.70%,10.32%,4.86%,14.82%,7.87%,5.22%,2.98%,4.49%,8.87%,Upgrade
19,FCF Yield,19.59%,13.24%,-17.77%,9.68%,19.88%,16.80%,5.94%,31.56%,28.91%,14.50%,25.30%,Upgrade
20,Buyback Yield / Dilution,1.21%,0.09%,2.31%,2.66%,0.10%,-0.17%,0.95%,1.62%,1.04%,0.96%,0.60%,Upgrade
21,Total Shareholder Return,9.56%,0.09%,2.31%,2.66%,0.10%,-0.17%,0.95%,1.62%,1.04%,0.96%,0.60%,Upgrade
