,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,238.66,286.77,231.21,247.32,196.23,358,970.27,1019,1195,753.95
1,Trading Asset Securities,-,-,-,-,-,-,232.96,216.53,-,-
2,Cash & Short-Term Investments,238.66,286.77,231.21,247.32,196.23,358,1203,1235,1195,753.95
3,Cash Growth,3.22%,15.95%,17.82%,-30.92%,-83.69%,-71.02%,0.70%,63.85%,130.02%,6.48%
4,Accounts Receivable,522.89,446.01,811.24,942.48,958.42,851.46,685.61,496.69,363.36,313.84
5,Other Receivables,79.34,73.37,65.43,70.79,71.46,62.6,65.44,59.44,92.43,52.42
6,Receivables,602.22,519.38,876.67,1013,1030,914.05,751.05,556.12,455.79,366.26
7,Restricted Cash,1.35,0.45,0.76,0.49,0.64,0.52,1.51,1.52,1.48,1.51
8,Other Current Assets,110.75,95.11,86.43,79.19,57.57,52.99,42.79,37.02,31.83,31.15
9,Total Current Assets,952.98,901.71,1195,1340,1284,1326,1999,1830,1684,1153
10,"Property, Plant & Equipment",192.96,203.29,213.04,224.13,232.13,242.44,41.35,24.83,22.4,22.99
11,Long-Term Investments,174.65,218.6,384.52,395.96,394.59,381.75,86.45,18.96,4.22,34.4
12,Goodwill,160.83,160.83,160.83,160.83,160.83,160.83,160.83,67.22,42.84,48.38
13,Other Intangible Assets,23.23,25.97,28.71,31.46,34.2,36.94,39.69,24.43,22.99,29.51
14,Long-Term Deferred Tax Assets,335.05,309.87,159.19,89.58,67.67,57.93,9.94,8.18,7.1,5.3
15,Other Long-Term Assets,8.98,8.5,12.93,6.44,12.12,14.84,0.39,1.63,0.17,0.14
16,Total Assets,1849,1829,2154,2249,2186,2220,2337,1975,1784,1294
17,Accounts Payable,201.86,194.03,188.09,190.99,193.95,247.82,191.86,215.32,156.97,181.56
18,Accrued Expenses,92.01,96.11,88.23,95.09,91.91,112.62,124.43,115.62,85.39,96.07
19,Short-Term Debt,-,-,7.16,-,-,6.94,-,1.66,-,-
20,Current Portion of Leases,4.9,5.64,5.6,5.36,4.86,6.09,6.67,3.27,2.43,3
21,Current Income Taxes Payable,80.56,81.86,73.54,74.96,68.02,90.1,79.33,70.21,41.64,49.97
22,Current Unearned Revenue,235.26,221.27,223.4,206.13,171.46,166.97,145.15,89.11,74.42,74
23,Other Current Liabilities,228.98,267.53,243.28,238.91,266.37,245.43,303.83,164.23,235.18,174.24
24,Total Current Liabilities,843.56,866.43,829.3,811.44,796.58,875.96,851.27,659.42,596.03,578.85
25,Long-Term Leases,2.16,6.43,8.72,10.05,9.97,12.43,9.85,2.77,2.55,1.24
26,Long-Term Deferred Tax Liabilities,9.78,10.49,11.18,11.86,12.55,13.24,13.92,10.11,9.75,11.38
27,Other Long-Term Liabilities,4.81,5.88,3.95,18.55,19.35,31.72,32.59,19.77,10.04,13.27
28,Total Liabilities,860.31,889.22,853.15,851.9,838.44,933.35,907.63,692.06,618.36,604.74
29,Common Stock,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.23
30,Additional Paid-In Capital,518.77,519.85,524.21,524.21,524.21,524.21,524.27,610.63,610.63,271.74
31,Retained Earnings,259.97,204.37,564.2,665.61,621.03,572.22,724.53,515.42,412.56,293.46
32,Comprehensive Income & Other,127.61,143.34,144.06,142.97,141.83,137.18,129.76,124.05,111.69,98.03
33,Total Common Equity,907.7,868.92,1234,1334,1288,1235,1380,1251,1136,664.47
34,Minority Interest,80.67,70.61,67.29,62.61,58.97,51.95,49.66,31.71,29.08,24.38
35,Shareholders' Equity,988.37,939.53,1301,1397,1347,1287,1430,1283,1165,688.85
36,Total Liabilities & Equity,1849,1829,2154,2249,2186,2220,2337,1975,1784,1294
37,Total Debt,7.06,12.06,21.48,15.41,14.82,25.46,16.52,7.71,4.97,4.24
38,Net Cash (Debt),231.6,274.71,209.73,231.91,181.41,332.54,1187,1228,1190,749.7
39,Net Cash Growth,10.43%,18.46%,15.61%,-30.26%,-84.71%,-72.91%,-0.27%,63.75%,130.61%,5.88%
40,Net Cash Per Share,1.50,1.78,1.36,1.50,1.18,2.14,7.59,7.84,8.28,5.36
41,Filing Date Shares Outstanding,154.11,154.11,154.11,154.11,154.11,154.11,154.11,154,154,140
42,Total Common Shares Outstanding,154.11,154.11,154.11,154.11,154.11,154.11,154.11,154,154,140
43,Working Capital,109.42,35.28,365.75,528.84,487.74,449.59,1147,1171,1088,574.02
44,Book Value Per Share,5.89,5.64,8.01,8.66,8.36,8.01,8.95,8.13,7.38,4.75
45,Tangible Book Value,723.65,682.13,1044,1142,1093,1037,1179,1160,1070,586.57
46,Tangible Book Value Per Share,4.70,4.43,6.78,7.41,7.09,6.73,7.65,7.53,6.95,4.19
47,Buildings,-,1.25,-,1.25,-,1.25,-,1.25,-,1.25
48,Machinery,-,49.09,-,51.71,-,52.55,-,41.46,-,38.3
49,Leasehold Improvements,-,0.36,-,0.45,-,0.45,-,-,-,1.84
