,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,241,126,194,231,225,203,206,213,285,380,407,529,570,732,1099,1478,522,301,326,407,434,Upgrade
1,Market Cap Growth,-38.00%,-38.00%,-5.92%,8.28%,-20.95%,-46.43%,-49.33%,-59.74%,-50.00%,-48.15%,-62.96%,-64.22%,9.09%,143.24%,237.50%,263.33%,20.31%,-27.21%,-38.46%,-28.57%,-44.83%,Upgrade
2,Enterprise Value,231,108,176,211,206,176,179,209,281,342,369,514,554,682,1049,1431,475,234,254,317,344,Upgrade
3,Last Close Price,0.18,0.09,0.14,0.17,0.17,0.15,0.15,0.16,0.21,0.28,0.30,0.39,0.42,0.54,0.81,1.09,0.39,0.22,0.24,0.30,0.32,Upgrade
4,PE Ratio,-,-,-,-,-,22.58,-,-21.07,-,-,-,-,-,-,-,-,-,21.95,-,-,-,Upgrade
5,PS Ratio,8.12,4.24,8.13,14.27,14.00,12.30,12.61,11.64,15.46,16.85,14.44,16.13,14.42,17.82,26.94,35.85,12.53,7.35,9.22,15.32,25.61,Upgrade
6,PB Ratio,31.68,-20.11,-30.93,-137.16,-133.93,43.48,-15.42,-15.92,-82.77,-110.36,125.15,162.70,-,58.41,44.13,59.39,-,9.39,-22.59,-43.10,-,Upgrade
7,P/TBV Ratio,16.58,16.58,25.50,19.34,18.88,11.13,841.43,869.11,69.42,92.55,38.01,49.41,-,41.47,38.67,52.03,-,8.28,42.50,34.23,-,Upgrade
8,EV/Sales Ratio,7.76,3.63,7.36,13.08,12.80,10.64,10.93,11.42,15.24,15.17,13.09,15.66,14.03,16.60,25.71,34.70,11.39,5.72,7.19,11.93,20.29,Upgrade
9,Debt / Equity Ratio,-1.16,-1.16,-1.16,-0.43,-0.43,0.24,-0.12,-0.12,-7.21,-7.21,0.44,0.44,-,2.25,0.08,0.08,-,0.17,-0.43,-0.75,-,Upgrade
10,Asset Turnover,2.94,2.86,1.00,0.87,-,-,-,-,-,-,-,-,-,-,-,-,0.53,0.48,-,-,Upgrade,
11,Quick Ratio,0.64,0.64,0.64,0.77,0.77,1.19,-,0.66,-,0.78,-,0.95,-,1.04,-,1.50,-,1.60,0.66,0.71,-,Upgrade
12,Current Ratio,0.68,0.68,0.68,0.85,0.85,1.23,-,0.69,-,0.90,-,1.01,-,1.14,-,1.54,-,1.69,0.76,0.80,-,Upgrade
13,Return on Equity (ROE),-,-,-,-852.43%,-,-,-,-,-,-444.66%,-,-,-136.40%,-96.34%,-,-,1324.59%,-,-,-,Upgrade,
14,Return on Assets (ROA),-38.37%,-37.31%,-58.88%,-51.33%,-,-,-,-,-,-,-,-,-,-,-,-,-19.66%,-16.43%,-,-,Upgrade,
15,Return on Capital (ROIC),-559.56%,-18119.05%,-,-380.52%,-,-,-261.29%,-54.84%,-78.54%,-195.26%,-,-,-46.23%,-63.10%,-,-,-102.22%,-,-,-,Upgrade,
16,Earnings Yield,-4.43%,-8.48%,3.96%,2.86%,4.56%,4.43%,-4.98%,-4.75%,-4.60%,-3.68%,-3.99%,-3.44%,-3.39%,-2.65%,1.44%,1.13%,2.85%,4.56%,-7.13%,-6.56%,-8.12%,Upgrade
17,FCF Yield,-5.55%,-5.55%,-2.34%,-0.90%,-0.46%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
