,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,10.93,10.93,3.94,3.94,5.05,3.22,3.87,4.4,4.86,5.17,4,8.51,10.5,9.78,10.72,10.1,10.18,10.24,11.16,9.36,Upgrade
1,Revenue Growth (YoY),116.46%,239.34%,1.90%,-10.45%,3.97%,-37.62%,-3.37%,-48.33%,-53.75%,-47.20%,-62.67%,-15.73%,3.17%,-4.48%,-3.98%,7.93%,124.67%,580.98%,618.21%,210.34%,Upgrade
2,Cost of Revenue,10.73,10.73,3.88,3.88,4.79,2.84,3.89,4.13,4.07,4.39,2.87,7.5,9.66,8.9,10.03,9.2,9.24,9.35,10.85,8.52,Upgrade
3,Gross Profit,0.2,0.2,0.06,0.06,0.26,0.39,-0.02,0.27,0.79,0.78,1.13,1.02,0.84,0.89,0.69,0.9,0.94,0.9,0.31,0.84,Upgrade
4,"Selling, General & Admin",2.49,2.49,3.22,3.22,3.68,3.89,4.57,4.96,4.89,4.44,4.82,6.85,7.11,7.69,4.71,7.6,6.93,6.55,9.59,9.28,Upgrade
5,Other Operating Expenses,-,-,0.53,0.53,-,-,0.43,-,-,-,0.88,-,-,-,0.31,-,-,-,-,-,Upgrade
6,Operating Expenses,2.49,2.49,3.76,3.76,3.68,3.89,5,4.96,4.89,4.44,5.7,6.85,7.11,7.69,5.02,7.6,6.93,6.55,9.59,9.28,Upgrade
7,Operating Income,-2.28,-2.28,-3.7,-3.7,-3.42,-3.5,-5.02,-4.69,-4.09,-3.66,-4.57,-5.83,-6.26,-6.8,-4.33,-6.7,-5.99,-5.65,-9.28,-8.43,Upgrade
8,Interest Expense,-0.01,-0.01,-0.01,-0.01,-,-0.24,-,-0.23,-0.01,-0.25,-,-0.28,-0.04,-0.04,-,-0.01,-0.07,-0.08,-0.14,-0.09,Upgrade
