,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,182.06,96.73,245.89,44.51,287.01,188.24,62.44,84.6,133.14,119.57,Upgrade
1,Short-Term Investments,63.68,265.44,142.55,101.94,11.92,12.55,-,4.79,15.53,34.96,Upgrade
2,Cash & Short-Term Investments,245.74,362.16,388.43,146.45,298.93,200.79,62.44,89.39,148.67,154.53,Upgrade
3,Cash Growth,-36.74%,147.29%,29.94%,-27.06%,378.73%,124.63%,-58.00%,-42.15%,-6.94%,16.13%,Upgrade
4,Accounts Receivable,172.12,152.81,72.65,181.67,79.44,108.53,78.55,101.68,87.66,112.25,Upgrade
5,Other Receivables,22.01,24.68,16.07,14.17,10.6,9.17,4.96,4.94,2.45,2.91,Upgrade
6,Receivables,194.13,177.49,88.71,195.85,90.04,117.7,83.51,106.62,90.11,115.16,Upgrade
7,Inventory,209.1,133.9,52.82,138.34,83.22,138.7,146.23,85.77,48.62,70.18,Upgrade
8,Other Current Assets,73.88,74.34,-,-,-,-,-,-,-,3.11,Upgrade
9,Total Current Assets,722.84,747.89,529.96,480.64,472.19,457.19,292.18,281.78,287.4,342.98,Upgrade
10,"Property, Plant & Equipment",270.5,176.82,146.89,130.25,116.06,74.23,82.64,82.5,93.63,98.33,Upgrade
11,Long-Term Investments,0.56,0.57,0.55,0.57,0.6,-,-,-,-,-,Upgrade
12,Other Intangible Assets,2.16,2.36,2.65,3.07,3.84,6.36,6.6,6.21,6.04,6.5,Upgrade
13,Long-Term Deferred Tax Assets,5.93,5.97,8.27,9.22,10.17,11.28,6.6,6.98,6.4,6.76,Upgrade
14,Other Long-Term Assets,11.23,9.7,9.54,7.4,5.36,3.04,4.57,4.17,3.35,6.27,Upgrade
15,Total Assets,1013,943.3,697.88,631.15,608.21,552.1,392.6,381.64,396.82,460.84,Upgrade
16,Accounts Payable,212.6,209.2,74.04,196.15,99.16,129.16,90.27,97.28,58.54,95.37,Upgrade
17,Accrued Expenses,39.12,25.8,13.17,28.79,11.16,11.72,6.18,10.24,7.79,8.97,Upgrade
18,Short-Term Debt,268.75,274.76,209.27,15.79,145.9,72.87,-,-,-,-,Upgrade
19,Current Portion of Leases,3.1,4.01,4.24,5.73,5.81,3.38,2.38,2.07,2.05,1.81,Upgrade
20,Current Income Taxes Payable,7.33,2.05,9.35,5.86,5.33,9.83,4.51,9.35,7.19,5.12,Upgrade
21,Total Current Liabilities,530.91,515.82,310.07,252.32,267.36,226.95,103.34,118.94,75.56,111.26,Upgrade
22,Long-Term Debt,38.86,-,-,-,-,-,-,-,-,-,Upgrade
23,Long-Term Leases,10.17,10.43,12.52,18.24,20.85,16.45,13.51,12.48,12.39,13.44,Upgrade
