,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,23977,21066,19663,12301,9114,8519,10964,4247,4872,2295,1563,Upgrade
1,Market Cap Growth,71.26%,71.26%,115.75%,44.39%,-16.87%,100.59%,125.04%,85.05%,211.65%,97.14%,102.15%,Upgrade
2,Enterprise Value,24614,20540,18429,11473,8129,7676,10602,3667,3831,1210,450,Upgrade
3,Last Close Price,27.80,24.55,23.05,14.48,10.86,10.20,13.14,5.09,5.84,2.26,1.24,Upgrade
4,PE Ratio,71.24,60.50,54.03,22.12,13.86,18.50,28.23,14.88,14.81,5.23,6.85,Upgrade
5,Forward PE,21.97,14.97,23.61,17.43,11.51,13.46,18.22,8.85,9.06,6.93,7.59,Upgrade
6,PS Ratio,2.65,2.36,2.72,1.46,1.05,1.20,1.76,0.74,0.84,0.45,0.37,Upgrade
7,PB Ratio,7.21,6.28,6.06,4.21,3.24,3.39,4.56,1.98,2.51,0.96,0.60,Upgrade
8,P/TBV Ratio,6.40,6.40,6.18,4.29,3.27,3.44,4.65,2.03,2.58,0.98,0.61,Upgrade
9,P/FCF Ratio,-,-,-,57.60,-,11.13,35.61,-,7.69,8.21,-,Upgrade
10,P/OCF Ratio,-,-,22.19,14.03,12.03,6.47,21.78,-,6.21,6.14,-,Upgrade
11,PEG Ratio,0.31,0.32,1.30,0.57,0.33,0.44,0.79,0.43,0.34,0.26,0.23,Upgrade
12,EV/Sales Ratio,2.76,2.30,2.55,1.36,0.93,1.08,1.70,0.64,0.66,0.24,0.11,Upgrade
13,EV/EBITDA Ratio,37.17,32.75,31.25,13.83,8.63,8.42,13.77,5.26,4.95,1.66,0.92,Upgrade
14,EV/EBIT Ratio,59.45,49.61,47.24,16.57,10.22,10.99,17.35,7.08,6.48,2.07,1.41,Upgrade
15,EV/FCF Ratio,-18.35,-,-,53.73,-,10.03,34.44,-,6.05,4.33,-,Upgrade
16,Debt / Equity Ratio,0.75,0.75,0.70,0.61,0.11,0.54,0.30,0.06,0.06,0.05,0.05,Upgrade
17,Debt / FCF Ratio,-,-,-,8.29,-,1.77,2.35,-,0.18,0.40,-,Upgrade
18,Return on Capital Employed (ROCE),10.99%,10.99%,11.68%,22.79%,26.92%,26.10%,24.10%,23.07%,29.02%,23.49%,11.71%,Upgrade
19,Earnings Yield,1.45%,1.65%,1.85%,4.52%,7.21%,5.41%,3.54%,6.72%,6.75%,19.12%,14.59%,Upgrade
20,FCF Yield,-5.59%,-6.37%,1.30%,1.74%,0.44%,8.98%,2.81%,2.46%,13.01%,12.17%,16.07%,Upgrade
21,Buyback Yield / Dilution,-0.71%,-0.45%,-0.97%,-1.82%,-3.07%,-2.54%,-1.83%,-1.04%,-0.32%,-,-0.00%,Upgrade
22,Total Shareholder Return,-0.71%,-0.45%,-0.97%,-1.82%,-3.07%,-2.54%,-1.83%,-1.04%,-0.32%,-,-0.00%,Upgrade
