,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,182.42,145.78,141.97,154.44,180.23,152.29,145.51,159.07,181.24,127.99,146.27,94.59,177.4,121.71,119.79,86.77,133.51,115.07,81,85.15,Upgrade
1,Other Revenue,-27.69,27.69,-,-,-24.28,24.28,-,-,-19.63,19.63,-,41.21,-16.73,16.73,-,27.62,-10.45,10.45,-,25.78,Upgrade
2,Revenue,154.73,173.46,141.97,154.44,155.95,176.57,145.51,159.07,161.61,147.62,146.27,135.8,160.67,138.44,119.79,114.4,123.07,125.51,81,110.93,Upgrade
3,Revenue Growth (YoY),-0.78%,-1.76%,-2.43%,-2.91%,-3.50%,19.62%,-0.52%,17.14%,0.58%,6.63%,22.11%,18.71%,30.56%,10.30%,47.89%,3.12%,9.99%,12.26%,-25.02%,8.66%,Upgrade
4,Cost of Revenue,103.97,125.56,98.02,109.02,110.32,128.04,101.79,109.44,114.73,104.18,106.4,96.82,114.68,95.1,81.36,74.9,76.52,76.14,49.97,69.62,Upgrade
5,Gross Profit,50.76,47.9,43.96,45.41,45.63,48.53,43.73,49.63,46.88,43.44,39.87,38.98,46,43.34,38.42,39.5,46.54,49.37,31.03,41.31,Upgrade
6,"Selling, General & Admin",26.61,18.14,19.71,17.26,20.54,21.19,18.17,21.17,19.3,17.07,16.58,16.94,20.44,18.32,18.06,15.56,18.24,19.22,14.91,19.99,Upgrade
7,Research & Development,5.82,6.61,6.42,7.94,7.25,8.54,6.84,9.83,6.84,6.64,7.65,10.28,8.51,8.37,7.25,9.61,7.61,7.35,5.84,9.08,Upgrade
8,Other Operating Expenses,1.24,1.4,0.75,-3.42,1.56,1.25,0.34,-0.74,1.09,0.5,0.55,3.27,-0.68,1.72,0.02,2.7,1.56,0.96,0.22,3.25,Upgrade
