,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Cash & Equivalents,539.52,374.27,462.89,448.36,307.76,422.89,346.58,610.31,513.41,703.7,572.4,1295,312.27,426.64,810.5,457.56,477.69,210.41,-,310.89,Upgrade
1,Trading Asset Securities,1131,1055,1020,886.3,921.51,1004,1078,652.65,671.29,585.08,766.49,117.59,246.54,148.27,120,20,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,1671,1429,1483,1335,1229,1427,1425,1263,1185,1289,1339,1413,558.8,574.91,930.5,477.56,477.69,210.41,310.89,310.89,Upgrade
3,Cash Growth,35.92%,0.18%,4.06%,5.68%,3.76%,10.70%,6.42%,-10.59%,112.01%,124.17%,43.89%,195.78%,16.98%,173.23%,199.30%,53.61%,-,-50.25%,-,-,Upgrade
4,Accounts Receivable,1287,1327,1296,1309,1304,1179,1154,1239,1120,1205,1121,1118,1059,1054,961.87,902.3,843.25,729.71,-,703.57,Upgrade
5,Other Receivables,11.98,8.29,29.65,27.86,28.42,28.89,26.5,28.87,8.28,7.01,8.15,4.12,10.33,7.38,7.02,3.37,6.2,3.09,-,2.81,Upgrade
6,Receivables,1299,1335,1325,1337,1332,1208,1181,1268,1128,1212,1129,1122,1069,1061,968.88,905.67,849.45,732.8,-,706.39,Upgrade
7,Inventory,706.32,599.77,591.98,639.82,552.85,507.48,531.99,633.69,665.84,602.6,633.8,546.55,581.25,495.04,302.97,290.66,277.56,297.31,-,312.35,Upgrade
8,Other Current Assets,105.57,88.31,75.39,101.57,86.18,62.24,27.58,66.49,160.98,54.75,51.83,47.27,75.95,58.94,22.78,16.86,12.53,15.59,-,11.48,Upgrade
9,Total Current Assets,3782,3453,3476,3413,3200,3205,3165,3231,3140,3158,3153,3128,2285,2190,2225,1691,1617,1256,-,1341,Upgrade
10,"Property, Plant & Equipment",1735,1632,1630,1643,1549,1558,1589,1617,1521,1465,1297,1295,1132,1133,799.65,809.39,791.47,793.68,-,798.59,Upgrade
11,Long-Term Investments,68.79,32.6,25.49,15.49,15.49,15.49,15,15,15,15,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Goodwill,-,-,-,-,-,-,-,-,57.13,57.13,57.13,57.13,59.74,59.74,-,-,-,-,-,-,Upgrade
13,Other Intangible Assets,154.89,155.51,156.34,156.99,157.42,158.25,159.03,159.68,160.43,161.36,161.89,163.38,163.87,164.76,78.1,78.89,79.84,78.78,-,80.06,Upgrade
14,Long-Term Deferred Tax Assets,4.07,3.34,2.2,1.15,0.92,0.97,0.5,1.64,15.04,15.04,12.54,12.47,6.16,7.71,6.41,6.41,8.76,7.75,-,7.6,Upgrade
15,Long-Term Deferred Charges,43.91,45.11,45.73,44.32,41.3,42.97,45.52,40.46,43.1,42.02,42.1,33.93,17.72,12.02,11,12.07,12.63,11.01,-,12.93,Upgrade
16,Other Long-Term Assets,75.3,88.02,40.43,17.61,74.02,56.38,45.59,35.29,121.93,133.56,141.15,133.16,87.59,73.91,32.87,32.87,19.01,18.47,-,18.74,Upgrade
17,Total Assets,5864,5410,5376,5292,5039,5037,5020,5100,5073,5047,4865,4823,3752,3641,3153,2630,2529,2166,-,2259,Upgrade
18,Accounts Payable,809.51,477.31,679.83,563.95,715.51,461.26,672.85,759.09,820.96,713.23,837.7,715.47,695.21,506.26,472.85,467.08,485.16,544.06,-,480.45,Upgrade
19,Accrued Expenses,56,168.89,74.96,150.9,53.7,145.43,71.43,114.63,61.56,147.18,66.68,125.22,60.29,200.68,55.42,78.35,39.62,60.1,-,83.56,Upgrade
20,Short-Term Debt,-,-,-,1,-,-,2,2,24.02,24.02,22,22.64,22.61,22.57,36.53,7.04,73.09,73.28,-,226.31,Upgrade
21,Current Portion of Long-Term Debt,2.92,0.56,2.36,9.66,163.31,455.11,325.53,348.58,342.74,53.1,56.35,50.46,-,-,-,-,-,-,-,-,Upgrade
22,Current Portion of Leases,-,3.36,-,3.77,-,1.86,-,6.25,-,4.23,-,5.89,0.37,1.82,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,10.75,4.29,27.36,12.49,18.25,9.84,15.51,3.59,19.46,9.17,24.93,14.89,8.45,9.08,8.55,1.71,11.43,6.04,-,0.51,Upgrade
24,Current Unearned Revenue,6.81,8.87,3.43,8.75,6.5,7.96,12.18,10.47,23.99,15.74,28.63,11.93,48.51,16.98,0.89,1.12,2.63,2.36,-,-,Upgrade
25,Other Current Liabilities,25.77,155.18,42.22,169.19,63.92,216.27,63.78,186.66,68.64,155.48,88.74,207.67,86.97,158.5,8.42,75.25,24.64,14.16,-,87.56,Upgrade
26,Total Current Liabilities,911.76,818.45,830.16,919.72,1021,1298,1163,1431,1361,1122,1125,1154,922.4,915.88,582.67,630.56,636.58,700,-,878.39,Upgrade
27,Long-Term Debt,1515,1483,1437,1365,1118,934.92,1067,951.19,932.54,1214,1020,1055,415.99,415.99,261.76,20.02,10,0.6,-,-,Upgrade
28,Long-Term Leases,3.91,4.17,3.91,3.19,9.52,10.32,11.06,8.39,12,8.85,12.05,9.48,1.65,0.77,0.71,0.47,-,-,-,0.46,Upgrade
29,Long-Term Unearned Revenue,111.35,116.35,101.15,105.34,109.07,113.38,117.99,122.33,127,131.22,135.95,140.68,148.94,153.78,158.64,163.46,168.18,173.01,-,180.81,Upgrade
30,Long-Term Deferred Tax Liabilities,53.57,48.3,49.28,44.85,46.68,48.97,48.13,47.46,59.65,60.53,59.89,59.43,58.44,58.15,13.52,13.52,12.2,10.99,-,8.8,Upgrade
31,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,14.6,14.6,17.07,16.8,18.8,18.8,19.8,19.8,20.12,20.18,-,19.8,Upgrade
32,Total Liabilities,2595,2470,2421,2438,2304,2405,2407,2561,2507,2551,2370,2436,1566,1563,1037,847.82,847.08,904.78,-,1088,Upgrade
33,Common Stock,463.28,437.17,437.17,437.17,437.17,437.17,437.17,437.17,437.17,437.16,437.15,436.09,436.09,436.09,436.09,425,425,371.8,-,371.8,Upgrade
34,Additional Paid-In Capital,1098,920.2,919.99,918.83,918.69,916.77,914.85,911.46,906.17,901.21,896.29,881.37,868.84,859.3,849.77,799.75,799.75,488.44,-,488.44,Upgrade
35,Retained Earnings,1483,1373,1385,1280,1172,1067,1046,969.48,955.88,885.88,904.9,804.66,738.6,635.31,623.47,550.76,452.86,396.55,-,305.77,Upgrade
36,Treasury Stock,-1.56,-20.64,-21.98,-21.98,-39.77,-39.77,-41.17,-41.17,-43.79,-43.79,-66.48,-59.23,-59.22,-59.22,-,-,-,-,-,-,Upgrade
37,Comprehensive Income & Other,140.51,138.17,137.04,138.38,136.2,137.08,136.86,137.24,136.61,136.74,136.91,136.86,0.02,0.02,0.01,0.04,0.04,0.03,-,0.03,Upgrade
38,Total Common Equity,3183,2848,2857,2752,2624,2518,2494,2414,2392,2317,2309,2200,1984,1871,1909,1776,1678,1257,1166,1166,Upgrade
39,Minority Interest,86.29,91.74,97.03,101.37,110.77,113.78,119.16,125.1,173.83,178.96,186.13,187.79,201.5,206.32,206.73,7.01,4.22,4.22,-,4.73,Upgrade
40,Shareholders' Equity,3269,2939,2954,2853,2735,2632,2613,2539,2566,2496,2495,2388,2186,2078,2116,1783,1682,1261,1171,1171,Upgrade
41,Total Liabilities & Equity,5864,5410,5376,5292,5039,5037,5020,5100,5073,5047,4865,4823,3752,3641,3153,2630,2529,2166,-,2259,Upgrade
42,Total Debt,1521,1491,1443,1383,1290,1402,1405,1316,1311,1304,1110,1143,440.61,441.14,299.01,27.53,83.09,73.88,226.77,226.77,Upgrade
43,Net Cash (Debt),149.42,-61.45,39.76,-48.16,-61.1,24.53,19.66,-53.45,-126.6,-15.06,228.43,269.03,118.19,133.77,631.49,450.03,394.6,136.53,84.12,84.12,Upgrade
44,Net Cash Growth,-,-,102.25%,-,-,-,-91.39%,-,-,-,-63.83%,-40.22%,-70.05%,-2.02%,650.70%,434.98%,-,-12.44%,-,-,Upgrade
45,Net Cash Per Share,0.33,-0.14,0.09,-0.09,-0.15,0.06,0.05,-0.13,-0.29,-0.03,0.50,0.61,0.27,0.31,1.48,1.05,1.14,0.35,0.23,0.23,Upgrade
