,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Operating Revenue,880.78,964.45,942.07,870.94,835.84,756.02,761.36,695.48,764.37,847.59,885.6,803.13,982.9,881.15,591.47,564.62,499.7,456.95,416.28,520.72,Upgrade
1,Other Revenue,-23.82,23.82,-,39.35,-17.77,17.77,-,32.75,-12.94,12.94,-,23.69,-10.64,10.64,-,11.33,-4.72,4.72,-,8.31,Upgrade
2,Revenue,856.96,988.27,942.07,910.29,818.07,773.79,761.36,728.23,751.43,860.53,885.6,826.82,972.27,891.78,591.47,575.95,494.98,461.66,416.28,529.03,Upgrade
3,Revenue Growth (YoY),4.75%,27.72%,23.73%,25.00%,8.87%,-10.08%,-14.03%,-11.92%,-22.71%,-3.51%,49.73%,43.56%,96.42%,93.17%,42.08%,8.87%,1.82%,-19.30%,-19.40%,-,Upgrade
4,Cost of Revenue,647.86,768.97,752.54,739.22,594.36,580.79,596.44,615.57,609.45,715.88,710.83,693.56,803.48,712.79,452.84,474.04,374.5,352.83,318.85,394.76,Upgrade
5,Gross Profit,209.1,219.3,189.53,171.07,223.71,193.01,164.92,112.66,141.98,144.65,174.76,133.26,168.79,178.99,138.62,101.91,120.48,108.84,97.43,134.26,Upgrade
6,"Selling, General & Admin",48.69,42.83,40.92,20.18,47.24,45.05,51.08,46.04,47.56,37.92,43.26,46.55,33.71,50.52,26.45,-17.59,43.03,37.02,34.92,45.07,Upgrade
7,Research & Development,42.52,41.54,38.1,50.02,38.95,30.78,22.36,29.79,25.57,23.68,24.61,16.08,27.33,31.09,23.82,25.06,26.67,20.19,16.6,24.89,Upgrade
8,Other Operating Expenses,-24.98,-1.01,-11.7,5.96,-1.14,1.04,-1.82,37.17,-1.12,-2.99,-18.78,28.58,-3.13,-8.49,-8.35,51.77,-30.73,-3.88,-6.37,25.86,Upgrade
9,Operating Expenses,58.95,92.8,67.68,73.32,88.32,79.95,72.94,114.75,69.76,66.06,51.14,92.13,57.49,75.7,45.98,58.16,40.39,55.76,44.81,100.56,Upgrade
10,Operating Income,150.15,126.5,121.85,97.75,135.39,113.06,91.97,-2.09,72.21,78.58,123.62,41.13,111.3,103.29,92.64,43.76,80.08,53.08,52.62,33.71,Upgrade
11,Interest Expense,-21.92,-18.14,-17.76,-17.32,-17.38,-17.53,-17.58,-15.37,-17.23,-16.01,-15.43,-5.14,-3.95,-2.91,-1.19,-0.8,-1.01,-1.79,-2.82,-3.78,Upgrade
12,Interest & Investment Income,7.88,5.44,11.92,9.75,8.19,5.75,7.24,8.93,8.8,7.07,3.82,2.32,2.08,2.11,1.93,0.67,0.54,0.55,0.68,-,Upgrade
13,Currency Exchange Gain (Loss),-2.54,2.54,-,3.81,-5.57,5.57,-,14.24,-6.22,6.22,-,-18.95,3.8,-3.8,-,-2.91,-3.35,3.35,-,3.13,Upgrade
14,Other Non Operating Income (Expenses),1.45,3.95,-1.87,0.37,1.29,1.61,-1.11,-10.04,10.54,3.86,-2.31,5.71,-6.5,2.54,-2.53,-0.49,1.03,-2.33,1.04,-3.67,Upgrade
15,EBT Excluding Unusual Items,135.01,120.3,114.14,94.37,121.92,108.47,80.53,-4.34,68.11,79.73,109.71,25.07,106.74,101.23,90.85,40.23,77.28,52.86,51.51,29.38,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-57.13,-,-,-,-2.61,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,5.09,2.8,0.81,8.99,-2.36,-,-,1.97,-,0.07,-0.07,0.07,-,-,-,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,1.18,-8.66,-0.34,0.33,-0.01,0.34,0.49,-0.27,0.29,0.38,1.31,0.11,0.27,0.4,-4.78,-0.25,-,-,0.25,0.07,Upgrade
19,Asset Writedown,-7,1.47,-1.47,-3.51,-7.6,-,-,-9.36,9.36,-,-,2.47,-2.47,-,-,3.25,-3.25,-0.19,0.19,3.03,Upgrade
20,Other Unusual Items,-17.19,18.02,1.11,2.94,-0.95,0.95,-,35.42,-2.32,2.32,-,35.02,-0.29,0.29,-,55.82,0.23,-0.23,-,32.37,Upgrade
21,Pretax Income,117.1,133.93,114.24,103.12,111,109.75,81.01,-33.71,75.43,82.51,110.94,60.13,104.26,101.92,86.07,99.04,74.27,52.44,51.95,64.85,Upgrade
22,Income Tax Expense,12.48,13.78,12.89,5.97,8.95,15.15,10.41,1.95,11.48,9.8,12.36,7.8,5.78,16.36,13.54,1.15,17.97,6.33,7.78,0.64,Upgrade
23,Earnings From Continuing Operations,104.61,120.15,101.36,97.15,102.05,94.61,70.6,-35.66,63.95,72.71,98.59,52.33,98.47,85.56,72.53,97.89,56.29,46.11,44.17,64.21,Upgrade
24,Minority Interest in Earnings,5.52,5.21,4.34,10.45,3.02,5.3,5.97,49.19,6.05,7.06,1.66,13.71,4.82,0.41,0.18,0.02,0.02,0.38,0.12,1.41,Upgrade
25,Net Income,110.13,125.36,105.69,107.6,105.07,99.91,76.57,13.53,70,79.77,100.25,66.04,103.3,85.97,72.7,97.91,56.31,46.49,44.29,65.62,Upgrade
26,Net Income to Common,110.13,125.36,105.69,107.6,105.07,99.91,76.57,13.53,70,79.77,100.25,66.04,103.3,85.97,72.7,97.91,56.31,46.49,44.29,65.62,Upgrade
27,Net Income Growth,4.82%,25.47%,38.03%,695.39%,50.10%,25.25%,-23.61%,-79.52%,-32.23%,-7.21%,37.88%,-32.55%,83.44%,84.93%,64.15%,49.21%,60.84%,-16.00%,21.20%,-,Upgrade
28,Shares Outstanding (Basic),424,412,460,450,419,435,425,412,438,442,436,416,431,430,428,428,347,387,369,360,Upgrade
29,Shares Outstanding (Diluted),459,447,460,509,419,435,425,412,439,444,456,438,431,430,428,428,347,387,369,360,Upgrade
30,Shares Change (YoY),9.49%,2.54%,8.02%,23.56%,-4.64%,-2.01%,-6.64%,-5.87%,2.00%,3.35%,6.55%,2.32%,24.23%,11.01%,15.87%,18.85%,-10.88%,5.00%,1.00%,-,Upgrade
31,EPS (Basic),0.26,0.30,0.23,0.24,0.25,0.23,0.18,0.03,0.16,0.18,0.23,0.16,0.24,0.20,0.17,0.23,0.16,0.12,0.12,0.18,Upgrade
32,EPS (Diluted),0.24,0.28,0.23,0.21,0.25,0.23,0.18,0.03,0.16,0.18,0.22,0.15,0.24,0.20,0.17,0.23,0.16,0.12,0.12,0.18,Upgrade
33,EPS Growth,-4.27%,22.36%,27.78%,543.74%,57.41%,27.81%,-18.18%,-78.24%,-33.56%,-10.22%,29.41%,-34.08%,47.66%,66.60%,41.67%,25.55%,80.48%,-20.00%,20.00%,-,Upgrade
34,Free Cash Flow,41.21,63.58,105.21,40.86,-32.16,57.74,121.54,81.66,-92.45,-109.93,-59.86,-22.09,-6.12,-123.4,-32.55,48.93,-69.78,74.43,-18.56,122.3,Upgrade
35,Free Cash Flow Per Share,0.09,0.14,0.23,0.08,-0.08,0.13,0.29,0.20,-0.21,-0.25,-0.13,-0.05,-0.01,-0.29,-0.08,0.11,-0.20,0.19,-0.05,0.34,Upgrade
36,Dividend Per Share,-,-,-,0.315,-,-,-,0.181,-,-,-,0.226,-,-,-,0.170,-,-,-,-,Upgrade
37,Dividend Growth,-,-,-,74.03%,-,-,-,-19.91%,-,-,-,32.94%,-,-,-,-,-,-,-,-,Upgrade
38,Gross Margin,24.40%,22.19%,20.12%,18.79%,27.35%,24.94%,21.66%,15.47%,18.89%,16.81%,19.73%,16.12%,17.36%,20.07%,23.44%,17.69%,24.34%,23.57%,23.41%,25.38%,Upgrade
39,Operating Margin,17.52%,12.80%,12.93%,10.74%,16.55%,14.61%,12.08%,-0.29%,9.61%,9.13%,13.96%,4.97%,11.45%,11.58%,15.66%,7.60%,16.18%,11.50%,12.64%,6.37%,Upgrade
40,Profit Margin,12.85%,12.68%,11.22%,11.82%,12.84%,12.91%,10.06%,1.86%,9.32%,9.27%,11.32%,7.99%,10.62%,9.64%,12.29%,17.00%,11.38%,10.07%,10.64%,12.40%,Upgrade
41,Free Cash Flow Margin,4.81%,6.43%,11.17%,4.49%,-3.93%,7.46%,15.96%,11.21%,-12.30%,-12.78%,-6.76%,-2.67%,-0.63%,-13.84%,-5.50%,8.50%,-14.10%,16.12%,-4.46%,23.12%,Upgrade
42,EBITDA,199.02,176.01,170.71,146.62,180.03,160.2,136.61,42.55,108.79,117.66,160.2,77.7,139.34,135.74,120.69,71.8,106.35,81.54,78.89,59.97,Upgrade
43,EBITDA Margin,23.22%,17.81%,18.12%,16.11%,22.01%,20.70%,17.94%,5.84%,14.48%,13.67%,18.09%,9.40%,14.33%,15.22%,20.40%,12.47%,21.49%,17.66%,18.95%,11.34%,Upgrade
44,D&A For EBITDA,48.87,49.51,48.87,48.87,44.64,47.14,44.64,44.64,36.57,39.08,36.57,36.57,28.04,32.45,28.04,28.04,26.27,28.46,26.27,26.27,Upgrade
