,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,771.3,532.26,567.73,873.16,1143,1099,1070,1401,1496,106.06,75.99,65.48,162.94,208.24,260.88,465.84,785.69,98.43,284.19,598.13,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,300,100,-,Upgrade
2,Cash & Short-Term Investments,771.3,532.26,567.73,873.16,1143,1099,1070,1401,1496,106.06,75.99,65.48,162.94,208.24,260.88,465.84,785.69,398.43,384.19,598.13,Upgrade
3,Cash Growth,-32.52%,-51.56%,-46.96%,-37.69%,-23.61%,936.03%,1308.70%,2040.26%,818.19%,-49.07%,-70.87%,-85.94%,-79.26%,-47.74%,-32.10%,-22.12%,48.37%,-41.22%,-48.24%,42.09%,Upgrade
4,Accounts Receivable,0.57,0.97,1.07,1.12,2.95,3.05,4.11,4.35,5.27,3.75,4,4.18,4.33,4.26,5.03,6.36,7.78,11.22,9.4,7.85,Upgrade
5,Other Receivables,33.57,33.12,32.89,31.06,23.57,9.3,9.11,9.29,11.14,9.85,39.7,29.65,27,26.08,37.29,43.87,27.95,112.91,130.83,131.72,Upgrade
6,Receivables,34.14,34.09,33.96,32.18,26.52,12.35,13.22,13.64,16.4,13.6,43.71,33.83,31.33,30.34,42.31,50.23,35.73,124.14,140.23,139.57,Upgrade
7,Inventory,2196,2193,2193,1809,1846,1840,1843,1845,1832,1801,1776,1773,1756,1768,1759,1966,2008,2174,2217,2429,Upgrade
8,Prepaid Expenses,-,175.67,-,184.82,-,223.97,-,224.65,-,229.32,-,237.22,-,224.09,-,174.34,-,101.87,-,72.78,Upgrade
9,Other Current Assets,294.25,99.51,238.12,270.94,281.67,93.48,317.84,94.39,366.63,12.45,391.82,129.27,341.73,87,304.83,58.63,228.8,176.73,86.35,34.58,Upgrade
10,Total Current Assets,3295,3034,3033,3170,3297,3269,3245,3580,3712,2162,2288,2239,2292,2318,2367,2715,3058,2975,2828,3274,Upgrade
11,"Property, Plant & Equipment",27.11,27.88,28.77,29.72,31.19,32.22,52.56,54.03,56.47,57.87,57.67,58.12,60.61,60.65,61.63,63.54,67.55,68.23,81.23,83.25,Upgrade
12,Long-Term Investments,781.72,783.36,783.22,796.41,917.9,917.9,917.9,917.9,999.93,2579,2517,2496,2625,2587,2548,2517,2816,2795,2781,2764,Upgrade
