,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,14863,12867,9171,12544,17845,20963,25352,28146,23145,22574,26224,28857,38344,26403,17042,15687,14673,18776,17070,17038,15128,Upgrade
1,Market Cap Growth,-38.62%,-38.62%,-63.83%,-55.43%,-22.90%,-7.14%,-3.33%,-2.46%,-39.64%,-14.50%,53.87%,83.96%,161.32%,40.62%,-0.16%,-7.93%,-3.01%,18.12%,41.93%,85.01%,128.47%,Upgrade
2,Enterprise Value,14410,12351,8274,11607,16909,19628,24110,27027,22466,22022,25599,27723,37767,25792,16060,14183,13243,17482,15713,15620,13710,Upgrade
3,Last Close Price,13.86,11.94,8.51,11.31,15.93,18.71,22.62,25.89,21.29,20.76,24.40,26.78,35.66,24.87,16.20,14.94,13.98,17.90,16.27,16.18,14.37,Upgrade
4,PE Ratio,26.88,23.01,16.53,-,29.55,48.54,61.84,58.28,45.01,23.77,28.53,33.98,45.28,34.92,22.91,21.75,20.75,29.34,27.41,15.93,14.83,Upgrade
5,Forward PE,21.80,19.08,12.43,13.93,16.51,19.04,22.78,24.16,17.78,18.50,23.22,33.17,44.20,31.42,19.91,10.22,12.36,21.67,21.41,23.59,25.54,Upgrade
6,PS Ratio,3.11,2.67,1.92,2.65,3.77,4.61,5.69,6.45,5.08,4.46,5.31,5.91,8.26,6.39,4.44,4.34,4.33,6.02,5.63,5.79,5.10,Upgrade
7,PB Ratio,2.01,1.73,1.23,1.66,2.34,2.79,3.39,3.93,3.34,3.38,4.02,4.41,5.88,4.71,3.13,2.88,2.63,3.87,3.58,3.56,3.19,Upgrade
8,P/TBV Ratio,2.12,2.12,1.52,2.04,2.89,3.51,4.28,5.02,4.33,4.37,5.27,5.81,7.69,6.40,4.31,3.89,3.51,5.32,4.95,4.92,4.41,Upgrade
9,P/FCF Ratio,36.70,31.77,26.10,-,45.90,82.73,-,-,785.83,-,-796.26,-,-1655.38,-,-,-,46.13,461.38,-289.10,-,32.89,Upgrade
10,P/OCF Ratio,15.88,15.88,12.84,-,27.12,40.92,52.36,-,73.24,98.02,114.90,-,234.02,109.89,-,-,37.80,148.03,672.00,-,27.02,Upgrade
11,EV/Sales Ratio,2.99,2.56,1.74,2.45,3.58,4.31,5.42,6.19,4.94,4.35,5.18,5.68,8.14,6.24,4.19,3.92,3.91,5.60,5.18,5.31,4.62,Upgrade
12,EV/EBITDA Ratio,33.59,32.07,23.25,-,38.77,67.35,86.41,92.40,65.66,26.73,32.12,35.42,47.85,37.05,24.45,21.14,20.33,31.91,29.72,30.77,29.24,Upgrade
13,EV/EBIT Ratio,43.86,37.59,-,-,44.62,83.53,107.61,-,76.53,28.36,33.97,37.48,50.37,39.05,25.75,22.09,21.19,33.38,31.10,32.12,30.59,Upgrade
14,EV/FCF Ratio,35.58,30.49,23.55,-,43.49,77.46,-,-,762.78,-,-777.29,-,-1630.49,-,-,-,41.63,429.57,-266.12,-,29.81,Upgrade
15,Debt / Equity Ratio,0.12,0.12,0.07,0.07,0.04,0.07,0.07,0.13,0.16,0.16,0.15,0.13,0.11,0.15,0.14,0.14,0.13,-,-,0.00,0.00,Upgrade
16,Debt / EBITDA Ratio,2.12,1.51,5.52,-,0.27,1.08,2.21,71.35,1.59,2.49,3.35,3.90,0.28,2.61,4.24,3.12,0.34,-,-,0.03,0.01,Upgrade
17,Debt / FCF Ratio,2.24,2.24,1.41,-,0.87,2.06,-,-,38.58,-,-29.78,-,-31.09,-,-,-,2.21,-,-,-,0.03,Upgrade
18,Asset Turnover,0.47,0.37,0.27,0.88,0.46,0.36,0.27,0.82,0.44,0.35,0.38,1.18,0.46,0.39,0.32,1.16,0.40,0.34,0.26,1.20,Upgrade,
19,Inventory Turnover,7.00,5.50,4.39,4.61,18.45,5.76,4.97,4.43,9.90,3.31,3.26,5.74,11.21,3.21,3.57,3.99,11.40,3.06,2.79,2.35,8.24,Upgrade
20,Quick Ratio,2.64,2.64,3.18,3.15,2.96,3.56,3.81,3.60,3.26,3.17,3.51,3.88,3.59,3.11,3.61,3.91,3.45,4.00,4.06,4.34,3.47,Upgrade
21,Current Ratio,3.00,3.00,3.67,3.54,3.15,3.94,4.19,3.91,3.45,3.72,4.04,4.38,3.89,3.80,4.26,4.47,3.77,4.66,4.76,4.86,3.80,Upgrade
22,Return on Equity (ROE),5.78%,2.47%,-2.47%,18.71%,5.93%,3.06%,-0.40%,11.81%,4.91%,7.21%,1.44%,44.90%,4.07%,4.84%,2.85%,45.95%,3.84%,3.37%,2.37%,44.95%,Upgrade,
23,Return on Assets (ROA),3.49%,-0.30%,-1.44%,6.71%,2.87%,0.53%,-0.25%,3.06%,2.69%,1.10%,1.18%,18.04%,2.45%,0.83%,1.71%,18.88%,1.63%,1.89%,1.49%,18.28%,Upgrade,
24,Return on Capital (ROIC),4.19%,-0.36%,-1.77%,8.13%,3.36%,0.62%,-0.30%,3.68%,3.18%,1.29%,1.42%,21.88%,2.92%,0.98%,2.07%,22.90%,1.93%,2.24%,1.80%,22.88%,Upgrade,
25,Return on Capital Employed (ROCE),4.00%,4.00%,-,-,4.70%,2.98%,2.85%,-,3.76%,10.34%,10.36%,10.17%,10.36%,10.29%,10.03%,10.35%,9.94%,10.71%,10.50%,10.07%,9.38%,Upgrade
26,Earnings Yield,3.76%,4.35%,6.05%,4.50%,3.38%,2.06%,1.62%,1.72%,2.22%,4.21%,3.51%,2.94%,2.21%,2.86%,4.36%,4.60%,4.82%,3.41%,3.65%,6.28%,6.74%,Upgrade
27,FCF Yield,2.73%,3.15%,3.83%,2.09%,2.18%,1.21%,0.93%,1.32%,0.13%,-0.04%,-0.13%,-1.01%,-0.06%,0.27%,1.59%,2.97%,2.17%,0.22%,-0.35%,0.63%,3.04%,Upgrade
28,Dividend Yield,2.03%,-,-,-,1.76%,-,-,-,0.37%,-,-,-,0.34%,-,-,-,0.86%,-,-,-,0.46%,Upgrade
29,Payout Ratio,56.55%,2.04%,551.62%,-,0.58%,2.31%,132.03%,13.37%,2.23%,0.72%,90.07%,0.69%,0.39%,0.41%,175.59%,0.92%,-,10.34%,144.60%,2.45%,0.18%,Upgrade
30,Buyback Yield / Dilution,-1.46%,-1.29%,0.17%,-1.13%,-3.64%,-3.23%,-3.48%,-0.70%,3.55%,-1.19%,-1.81%,-2.32%,7.21%,-9.03%,-2.06%,-12.11%,-47.90%,-6.39%,-52.44%,-187.00%,16.54%,Upgrade
31,Total Shareholder Return,0.57%,-1.29%,0.17%,-1.13%,-1.88%,-3.23%,-3.48%,-0.70%,3.91%,-1.19%,-1.81%,-2.32%,7.55%,-9.03%,-2.06%,-12.11%,-47.04%,-6.39%,-52.44%,-187.00%,17.00%,Upgrade
