,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2032,1724,1287,2225,2046,1153,1145,1152,1190,1829,966.25,945.42,1041,926.17,963.69,1016,1022,449.84,272.4,554.75,Upgrade
1,Other Revenue,-41.72,41.72,-,62.25,-25.8,25.8,-,68.89,-20.7,20.7,-,44.71,-25,25,-,172.91,-96.64,96.64,-,161.89,Upgrade
2,Revenue,1990,1766,1287,2287,2020,1179,1145,1221,1169,1850,966.25,990.13,1016,951.17,963.69,1189,925.82,546.47,272.4,716.64,Upgrade
3,Revenue Growth (YoY),-1.47%,49.83%,12.38%,87.29%,72.84%,-36.28%,18.51%,23.34%,15.05%,94.50%,0.27%,-16.74%,9.74%,74.06%,253.78%,65.93%,21.45%,-23.85%,-63.68%,-0.17%,Upgrade
4,Cost of Revenue,1371,1225,652.61,1698,1323,563.99,423.59,746.17,439.24,1410,359.07,521.47,306.12,388.22,352.65,504.65,359.58,346.12,316.09,312.11,Upgrade
5,Gross Profit,619.76,541.22,634.26,589.19,697.41,614.76,721.49,475.07,729.64,440.5,607.18,468.66,709.84,562.96,611.04,684.48,566.24,200.35,-43.69,404.53,Upgrade
6,"Selling, General & Admin",47.21,40.4,33.67,64.45,44.95,35.16,37.98,53.07,41.87,33.43,35.87,49.69,31.69,23.67,31.74,49.17,22.42,20.96,19.43,29.21,Upgrade
7,Other Operating Expenses,-1.61,7.23,8.22,8.49,4.48,-2.52,5.31,28.68,-6.17,2.82,4.84,14.15,4.06,5.28,4.45,12.05,3.48,4.78,0.83,10.32,Upgrade
8,Operating Expenses,45.62,47.72,41.88,73.21,49.44,32.76,43.29,82.92,35.7,36.15,40.7,76.83,33.56,28.98,36.15,66.12,24.35,25.86,20.23,40.8,Upgrade
9,Operating Income,574.13,493.5,592.37,515.98,647.98,582,678.21,392.15,693.94,404.35,566.48,391.82,676.28,533.98,574.89,618.36,541.89,174.49,-63.93,363.73,Upgrade
10,Interest Expense,-38.82,-51.43,-46.24,-56.26,-51.48,-53.14,-53.09,-48.07,-60.4,-63.07,-54.97,-66.15,-46.47,-75.48,-66.7,-166.45,-23.84,-34.06,-26.23,-47.68,Upgrade
11,Interest & Investment Income,32.94,42.88,45.67,41.05,38.69,50.4,37.8,26.46,17.87,39.39,34.68,54.96,36.74,38.21,22.27,16.7,12.67,11.11,17.41,34.24,Upgrade
12,Currency Exchange Gain (Loss),-0.01,0.01,-,-0.92,-0.09,0.09,-,2.05,-0.01,0.01,-,-0.26,0.03,-0.03,-,1.21,-0.04,0.04,-,-1.28,Upgrade
13,Other Non Operating Income (Expenses),-3.95,-0.03,-0.04,-0.08,4.52,0.76,-0.72,1.47,-1.76,2.51,-2.33,1.57,0.37,3.13,-2.71,6.92,-6.64,-2.56,-2.78,19.15,Upgrade
14,EBT Excluding Unusual Items,564.29,484.93,591.77,499.76,639.62,580.11,662.19,374.06,649.63,383.2,543.86,381.95,666.95,499.8,527.74,476.74,524.03,149.03,-75.54,368.17,Upgrade
15,Gain (Loss) on Sale of Investments,-6.26,-30.25,31.2,-70.86,32.91,-53.98,-16.82,-0.96,8.6,-0.46,-6.57,22,-1.45,16.49,5.69,72.29,8.34,14.91,9.88,5.37,Upgrade
16,Gain (Loss) on Sale of Assets,-1.55,0.01,-,-5.68,-1.23,-0.01,0.25,8.52,-0.36,-0.09,0.36,-8.87,-1,1.03,0.13,-2.25,0.36,-0.36,-,-,Upgrade
17,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,0,-0,-,-0.43,-,-,-,-0.08,Upgrade
18,Other Unusual Items,-3.8,3.08,3.73,0.5,-0.05,-3.55,3.6,17.15,-0,0,-,8.67,-,-,-,6.41,-,-,-,7.06,Upgrade
19,Pretax Income,552.68,457.78,626.7,423.72,671.26,522.57,649.22,398.77,657.87,382.65,537.64,403.75,664.5,517.32,533.56,552.77,532.73,163.58,-65.66,380.52,Upgrade
20,Income Tax Expense,134.8,109.87,151.96,135.88,142.74,139.23,170.54,135.76,151.42,142.93,132.81,130.48,172.74,128.41,142.18,150.97,149.9,56.84,8.98,163.37,Upgrade
21,Earnings From Continuing Operations,417.87,347.91,474.74,287.84,528.52,383.34,478.67,263.01,506.45,239.72,404.83,273.27,491.76,388.91,391.38,401.8,382.83,106.74,-74.64,217.15,Upgrade
