,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,8635,8091,6232,6425,7340,7590,9151,7484,6386,6213,7282,7860,9960,8380,8851,7725,9156,12364,8288,7978,9997,Upgrade
1,Market Cap Growth,6.60%,6.60%,-31.89%,-14.16%,14.93%,22.17%,25.66%,-4.78%,-35.88%,-25.86%,-17.73%,1.75%,8.77%,-32.22%,6.80%,-3.17%,-8.41%,9.64%,-13.79%,-28.11%,73.21%,Upgrade
2,Enterprise Value,7757,7087,5094,5622,6537,6720,8008,6929,5831,5447,6367,6873,8973,7256,7596,7034,8465,11335,7218,7635,9655,Upgrade
3,Last Close Price,8.75,8.40,6.47,6.67,7.62,7.88,9.50,7.77,6.63,6.45,7.54,8.14,10.31,8.67,9.14,7.98,9.96,13.45,9.02,8.68,10.88,Upgrade
4,PE Ratio,7578.79,7101.78,-94.09,-,-,-,-,-,-,109.36,194.43,-,147.59,-,63.94,66.73,117.67,244.67,-,-,62.60,Upgrade
5,Forward PE,-,25.33,25.33,25.33,25.33,25.33,25.33,25.33,25.33,25.33,25.33,25.33,25.33,25.33,25.33,25.33,25.33,25.33,25.33,25.33,34.73,Upgrade
6,PS Ratio,8.57,8.20,8.12,10.03,12.17,6.64,7.15,4.49,3.85,4.08,5.10,5.15,5.86,4.09,3.80,3.94,5.03,7.77,5.62,3.52,4.06,Upgrade
7,PB Ratio,3.30,3.17,2.45,2.53,2.88,2.83,3.34,2.61,2.21,2.16,2.51,2.75,3.41,2.93,3.05,2.67,3.18,5.01,3.41,3.59,4.46,Upgrade
8,P/TBV Ratio,3.42,3.42,2.64,2.74,3.12,3.18,3.73,2.90,2.46,2.40,2.78,3.07,3.80,3.27,3.40,2.98,3.56,5.67,3.86,4.13,5.13,Upgrade
