,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8597,8207,7671,7271,6764,7515,6998,6209,6160,6121,5634,6131,6238,6638,5936,6950,6833,6501,6345,6150,6102,Upgrade
1,Market Cap Growth,9.21%,9.21%,9.61%,17.11%,9.81%,22.77%,24.22%,1.27%,-1.25%,-7.78%,-5.09%,-11.78%,-8.70%,2.10%,-6.45%,13.00%,11.98%,1.68%,-14.00%,1.61%,23.47%,Upgrade
2,Enterprise Value,30788,29655,29241,26649,23906,23849,21226,17748,17183,16321,15009,14316,13105,12901,11545,11335,10348,9745,9561,8141,7751,Upgrade
3,Last Close Price,8.82,8.42,7.87,7.30,6.79,7.54,7.02,6.10,6.05,6.01,5.53,5.77,5.87,6.25,5.59,6.30,6.19,5.89,5.75,5.37,5.33,Upgrade
4,PE Ratio,8.41,8.03,7.94,7.27,7.86,8.17,7.40,7.19,8.63,9.09,9.97,12.57,12.26,12.86,11.14,13.30,13.77,9.94,11.21,11.69,13.13,Upgrade
5,Forward PE,7.54,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,Upgrade
6,PS Ratio,1.29,1.24,1.05,0.94,0.87,0.95,0.88,0.75,0.78,0.80,0.81,1.00,1.02,1.50,1.54,2.36,3.18,3.14,3.39,3.34,3.51,Upgrade
7,PB Ratio,0.87,0.76,0.74,0.78,0.80,0.90,0.86,0.80,0.51,0.82,0.77,0.82,0.86,0.93,0.85,0.99,1.00,0.97,0.98,0.94,0.95,Upgrade
8,P/TBV Ratio,-,-,-,-,-,-,-,1.61,1.87,1.60,1.52,1.62,1.71,1.77,1.64,1.64,1.68,1.56,1.53,1.43,1.44,Upgrade
9,P/OCF Ratio,-,-,-,-5.85,-,-,-,-,-,-,-,-,-,-,-,8.67,11.23,11.52,13.45,-,7.92,Upgrade
10,EV/Sales Ratio,4.63,4.46,4.02,3.44,3.06,3.03,2.68,2.14,2.19,2.13,2.16,2.35,2.13,2.92,2.99,3.85,4.81,4.71,5.11,4.42,4.46,Upgrade
11,EV/EBITDA Ratio,14.46,13.50,13.05,11.83,11.02,10.43,9.87,8.49,9.84,10.13,10.08,11.25,10.55,11.84,11.15,12.13,12.10,8.81,10.22,8.40,8.65,Upgrade
