,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,50019,33432,28191,31839,32645,33839,44613,39935,32903,27548,34903,37129,41612,38757,42894,43513,55606,46968,38652,35058,45687,Upgrade
1,Market Cap Growth,-1.20%,-1.20%,-36.81%,-20.27%,-0.78%,22.83%,27.82%,7.56%,-20.93%,-28.92%,-18.63%,-14.67%,-25.17%,-17.48%,10.97%,24.12%,21.71%,24.00%,28.06%,12.96%,228.27%,Upgrade
2,Enterprise Value,56946,41223,35492,38756,39563,40679,50627,46456,39424,33710,40144,45832,50315,47071,49776,49238,61331,50315,41514,38195,48823,Upgrade
3,Last Close Price,15.53,10.38,8.75,9.87,10.12,10.49,13.82,12.37,10.19,8.54,10.76,11.45,14.09,13.12,14.44,14.69,18.78,15.86,12.98,11.74,15.30,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,268.00,-,-,-,69.63,32.48,37.46,-,59.93,64.78,-,-,40.97,Upgrade
5,Forward PE,-,22.27,22.27,22.27,22.27,22.27,22.27,22.27,22.27,22.27,22.27,22.27,22.27,22.27,22.27,22.27,22.27,22.27,22.27,22.27,22.27,Upgrade
6,PS Ratio,3.35,2.23,1.95,2.29,2.43,2.69,3.53,2.98,2.35,1.79,2.05,2.12,2.34,2.06,2.42,2.65,3.85,4.21,3.70,3.49,4.21,Upgrade
7,PB Ratio,4.16,2.53,2.09,2.36,2.35,2.41,3.13,2.74,2.22,1.91,2.39,2.53,3.87,3.80,4.25,4.37,5.95,5.69,4.62,4.19,5.28,Upgrade
8,P/TBV Ratio,2.97,2.97,2.47,2.76,2.74,2.79,3.63,3.17,2.55,2.19,2.72,2.87,4.61,4.50,5.01,5.19,6.60,6.34,5.13,4.65,5.85,Upgrade
9,P/FCF Ratio,-,-202.62,-,-,-82.12,-,-,-,-22.87,-,-,-,-31.71,-,-,-,-39.79,-,-,-,-60.11,Upgrade
10,P/OCF Ratio,121.46,121.46,-,-,74.68,-,-,-,-81.92,-,40.89,-,-144.05,-,-,-,494.22,-,-,-,-2815.72,Upgrade
11,EV/Sales Ratio,3.80,2.75,2.45,2.79,2.95,3.23,4.01,3.47,2.81,2.19,2.36,2.62,2.83,2.50,2.81,2.99,4.25,4.51,3.98,3.80,4.50,Upgrade
12,EV/EBITDA Ratio,-,-168.76,-121.17,-,-,98.58,-,-,50.44,90.67,67.30,70.05,71.14,32.76,35.49,36.99,54.69,65.44,73.53,-,58.53,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-,-,110.67,-1091.00,-,-,-,42.53,45.35,47.64,72.22,96.36,128.41,-,78.58,Upgrade
14,EV/FCF Ratio,-345.13,-249.83,-,-,-99.52,-,-,-,-27.40,-,-,-,-38.35,-,-,-,-43.89,-,-,-,-64.24,Upgrade
15,Debt / Equity Ratio,0.83,0.83,0.85,0.81,0.79,0.74,0.74,0.67,0.70,0.71,0.72,0.70,1.06,1.13,1.14,1.03,0.98,1.19,1.11,1.08,0.72,Upgrade
16,Debt / EBITDA Ratio,-,26.28,36.74,-,-,46.59,118.16,-,5.12,13.67,19.78,45.63,29.95,6.99,15.85,23.40,3.01,6.50,26.75,-,3.85,Upgrade
17,Debt / FCF Ratio,-,-66.54,-,-,-27.63,-,-,-,-7.27,-,-,-,-8.67,-,-,-,-6.54,-,-,-,-8.24,Upgrade
18,Asset Turnover,0.41,0.40,0.31,0.64,0.37,0.34,0.27,0.54,0.36,0.41,0.34,0.73,0.59,0.53,0.44,1.03,0.54,0.45,0.20,0.74,Upgrade,
19,Inventory Turnover,1.69,1.49,1.45,1.28,2.91,1.26,1.26,0.98,1.80,1.08,1.47,1.20,2.85,1.97,1.86,1.59,3.65,1.74,1.91,0.92,3.34,Upgrade
20,Quick Ratio,0.97,0.97,0.95,1.09,1.18,1.10,1.12,1.25,0.99,0.89,0.80,0.97,0.76,0.71,0.71,0.73,0.90,0.86,0.99,1.12,0.94,Upgrade
21,Current Ratio,1.73,1.73,1.74,1.98,1.95,2.06,2.06,2.28,1.67,1.70,1.50,1.76,1.31,1.45,1.55,1.53,1.58,1.73,1.68,1.74,1.46,Upgrade
22,Return on Equity (ROE),-7.93%,-4.20%,-7.29%,-2.85%,-5.05%,-8.21%,-8.11%,17.06%,-3.90%,-3.99%,-3.38%,19.89%,7.95%,3.89%,-5.70%,50.27%,7.54%,-0.23%,-13.30%,47.77%,Upgrade,
23,Return on Assets (ROA),-0.13%,-0.59%,-0.96%,-3.76%,-0.48%,-1.05%,-1.39%,2.37%,0.66%,-0.09%,-0.30%,-0.52%,2.59%,0.58%,0.25%,6.27%,3.08%,0.07%,-1.71%,4.41%,Upgrade,
24,Return on Capital (ROIC),-0.18%,-0.81%,-1.33%,-5.14%,-0.64%,-1.40%,-1.86%,3.21%,0.90%,-0.13%,-0.43%,-0.77%,3.81%,0.85%,0.37%,9.28%,4.49%,0.10%,-2.41%,6.42%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,1.64%,-0.14%,-,-,-,6.13%,6.25%,6.24%,5.37%,3.27%,2.15%,-,5.15%,Upgrade
26,Earnings Yield,-1.67%,-2.49%,-2.72%,-2.90%,-2.99%,-0.75%,-0.48%,-0.16%,0.37%,0.14%,1.11%,1.72%,1.44%,3.08%,2.67%,2.42%,1.67%,1.54%,1.62%,2.22%,2.44%,Upgrade
27,FCF Yield,-0.33%,-0.49%,-2.88%,-3.31%,-1.22%,-0.53%,-0.49%,0.48%,-4.37%,0.84%,-0.54%,-4.01%,-3.15%,-6.12%,-8.82%,-6.28%,-2.51%,-4.83%,-1.78%,-3.05%,-1.66%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,0.07%,-,-,-,0.34%,-,-,-,0.46%,-,-,-,0.57%,Upgrade
