,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Market Capitalization,3540,3323,2916,3043,3956,3930,4491,4631,3516,3074,3970,3369,4165,3575,4060,2568,3562,3627,4849,4306,3855,Upgrade
1,Market Cap Growth,-15.44%,-15.44%,-35.06%,-34.29%,12.52%,27.85%,13.13%,37.48%,-15.60%,-14.01%,-2.23%,31.17%,16.94%,-1.44%,-16.27%,-40.35%,-7.61%,7.04%,39.96%,6.90%,13.17%,Upgrade
2,Enterprise Value,4049,3816,3383,3492,4405,4355,4870,4973,3857,3361,4210,3588,4385,3989,4486,2907,3900,3925,5008,4427,3975,Upgrade
3,Last Close Price,23.15,21.74,19.05,19.88,25.84,25.67,29.33,30.24,22.95,20.07,25.92,21.99,27.18,25.27,28.70,18.15,25.17,25.62,34.26,30.40,27.22,Upgrade
4,PE Ratio,423.49,397.48,312.98,-,-,335.55,453.31,-,-,142.29,167.22,150.24,235.85,244.46,277.37,301.73,607.34,981.03,-,-,263.28,Upgrade
5,Forward PE,-,88.41,88.41,88.41,88.41,88.41,88.41,88.41,88.41,88.41,88.41,88.41,88.41,88.41,88.41,88.41,88.41,88.41,88.41,88.41,88.41,Upgrade
6,PS Ratio,3.16,2.80,2.67,2.99,4.13,4.39,5.54,6.38,5.06,4.53,5.63,4.88,6.82,6.50,8.63,6.43,10.06,11.79,17.16,13.70,12.18,Upgrade
7,PB Ratio,4.67,4.24,3.74,3.93,5.07,5.07,5.81,6.10,4.61,4.02,5.23,4.48,5.20,4.35,7.82,5.00,6.97,7.16,9.66,9.78,8.73,Upgrade
8,P/TBV Ratio,4.67,4.67,4.13,4.32,5.60,5.59,6.42,6.73,5.09,4.37,5.69,4.87,5.93,5.05,9.93,6.34,8.82,9.04,12.27,10.15,9.06,Upgrade
9,P/FCF Ratio,-,-233.24,-,-79.40,-,-,-,-,-,-733.74,-,-,-53.44,-,-46.32,-,-,-,-,-,-79.75,Upgrade
10,P/OCF Ratio,42.30,42.30,-,36.14,-288.90,-,-222.91,-,-,36.95,-,-,130.91,-,60.33,-,257.77,179.48,798.66,-,327.06,Upgrade
