,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Market Capitalization,3778,3637,3265,3896,5392,5525,5465,6166,6467,5706,7383,8209,7822,7452,9787,7602,9623,8772,-,-,-,Upgrade
1,Market Cap Growth,-34.18%,-34.18%,-40.25%,-36.82%,-16.62%,-3.17%,-25.98%,-24.88%,-17.32%,-23.43%,-24.56%,7.98%,-18.72%,-15.05%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3447,3315,2880,3421,4917,5057,4949,5117,5418,4492,6019,6750,6363,5854,8024,5746,7767,8772,-,-,-,Upgrade
3,Last Close Price,6.36,6.11,5.48,6.40,8.85,9.07,8.97,10.05,10.54,9.30,12.03,13.20,12.58,11.99,15.74,12.07,15.27,13.92,-,-,-,Upgrade
4,PE Ratio,166.54,148.55,73.11,65.14,-,68.78,69.19,74.85,-,69.68,108.71,81.41,53.21,46.44,51.69,33.70,45.00,45.13,-,-,-,Upgrade
5,Forward PE,-,32.08,32.08,32.08,32.08,32.08,32.08,32.08,32.08,32.08,32.08,32.08,32.08,32.08,35.56,20.29,-,-,-,-,-,Upgrade
6,PS Ratio,2.80,2.50,2.16,2.46,3.30,3.29,3.78,5.09,6.56,6.51,8.63,9.33,8.56,8.85,11.80,8.34,11.30,8.97,-,-,-,Upgrade
7,PB Ratio,1.99,1.92,1.73,2.02,2.79,2.83,2.85,3.18,3.36,2.96,3.89,4.18,4.02,3.83,5.08,3.81,4.98,4.58,-,-,-,Upgrade
8,P/TBV Ratio,2.32,2.32,2.09,2.45,3.40,3.45,3.49,3.85,3.62,3.11,4.10,4.40,4.24,4.05,5.38,3.91,5.10,4.69,-,-,-,Upgrade
9,P/FCF Ratio,-,-56.37,-52.19,-,-58.03,-27.77,-,-,-,-,-,-,-48.74,-,-114.47,-,-,59.21,-,-,-,Upgrade
10,P/OCF Ratio,110.09,110.09,71.13,-,62.85,-493.42,-32.91,-,-22.74,-,-,-,43.48,-,68.28,34.86,117.76,47.13,-,-,-,Upgrade
11,EV/Sales Ratio,2.37,2.28,1.91,2.16,3.01,3.01,3.42,4.22,5.49,5.12,7.04,7.67,6.96,6.95,9.67,6.30,9.12,8.97,-,-,-,Upgrade
12,EV/EBITDA Ratio,67.44,78.99,41.83,39.30,-,43.49,48.29,52.93,-,77.53,143.21,89.94,-,44.84,46.73,24.21,-,41.06,-,-,-,Upgrade
13,EV/EBIT Ratio,-,-463.88,124.56,71.66,-,60.40,70.00,78.66,-,161.12,421.64,129.02,-,52.08,52.17,26.22,-,44.78,-,-,-,Upgrade
14,EV/FCF Ratio,-53.43,-51.38,-46.04,-,-52.91,-25.42,-,-,-,-,-,-,-39.65,-,-93.85,-,-,59.21,-,-,-,Upgrade
15,Debt / Equity Ratio,0.01,0.01,0.02,0.00,0.01,0.00,0.01,0.01,0.01,-,-,-,0.00,0.00,0.00,-,-,-,-,-,-,Upgrade
16,Debt / EBITDA Ratio,0.36,0.19,0.29,0.05,-,0.05,0.11,0.07,-,-,-,-,-,0.01,0.01,-,-,-,-,-,-,Upgrade
17,Debt / FCF Ratio,-,-0.28,-0.51,-,-0.25,-0.05,-,-,-,-,-,-,-0.01,-,-0.05,-,-,-,-,-,-,Upgrade
18,Asset Turnover,0.74,0.63,0.66,0.46,0.82,0.76,0.76,0.57,0.46,0.37,0.39,0.38,0.41,0.40,0.46,0.27,0.51,-,-,-,Upgrade,
19,Inventory Turnover,5.89,6.41,5.48,5.75,4.58,8.85,7.83,8.17,8.06,7.07,6.29,7.89,9.28,11.64,12.94,14.09,13.14,-,-,-,-,Upgrade
20,Quick Ratio,2.02,2.02,1.93,2.19,1.63,2.07,2.40,2.72,2.28,5.75,6.19,6.38,4.68,7.76,5.72,9.02,8.12,10.36,-,-,2.73,Upgrade
21,Current Ratio,3.04,3.04,2.94,3.27,2.31,2.96,3.30,3.74,2.94,6.92,6.78,7.11,5.03,8.16,5.96,9.29,8.37,10.61,4.84,-,2.94,Upgrade
22,Return on Equity (ROE),2.50%,2.01%,5.32%,-4.70%,7.55%,5.38%,5.20%,-1.04%,7.09%,5.52%,3.66%,0.56%,3.95%,12.10%,13.12%,3.41%,13.34%,40.01%,22.33%,-,Upgrade,
23,Return on Assets (ROA),1.39%,0.94%,3.11%,-5.98%,4.62%,3.65%,3.30%,-2.54%,3.49%,3.18%,1.61%,-4.94%,1.86%,7.40%,7.83%,-4.43%,8.71%,-,-,-,Upgrade,
24,Return on Capital (ROIC),1.65%,1.11%,3.82%,-7.41%,5.49%,4.27%,3.95%,-2.98%,3.90%,3.56%,1.85%,-5.65%,2.10%,8.35%,8.73%,-4.93%,9.95%,34.00%,17.13%,-,Upgrade,
25,Return on Capital Employed (ROCE),-,-0.37%,1.20%,2.40%,-,4.18%,3.59%,3.28%,-,1.43%,0.75%,2.64%,-,5.73%,7.92%,10.92%,-,10.17%,27.17%,-,-,Upgrade
26,Earnings Yield,0.65%,0.67%,1.37%,1.54%,1.07%,1.45%,1.45%,1.34%,1.19%,1.44%,0.92%,1.23%,1.88%,2.15%,1.93%,2.97%,2.22%,2.22%,-,-,-,Upgrade
27,FCF Yield,-1.71%,-1.77%,-1.92%,-2.38%,-1.72%,-3.60%,-6.85%,-6.83%,-6.75%,-5.89%,-4.26%,-2.96%,-2.05%,-3.32%,-0.87%,0.20%,-0.00%,1.69%,-,-,-,Upgrade
28,Dividend Yield,1.15%,-,-,-,0.81%,-,-,-,0.68%,-,-,-,1.25%,-,-,-,1.50%,-,-,-,-,Upgrade
29,Payout Ratio,173.82%,-,490.55%,1.17%,-,-,180.69%,-,-,-,347.91%,0.09%,0.56%,0.09%,229.99%,-,-,-,111.93%,-,-,Upgrade
30,Buyback Yield / Dilution,-10.80%,-20.53%,13.44%,-9.34%,-19.94%,15.89%,-22.75%,12.75%,7.08%,-8.61%,13.95%,-6.20%,2.58%,-21.82%,-14.30%,-22.29%,-18.89%,-1.92%,-,-,-,Upgrade
31,Total Shareholder Return,-9.66%,-20.53%,13.44%,-9.34%,-19.14%,15.89%,-22.75%,12.75%,7.75%,-8.61%,13.95%,-6.20%,3.83%,-21.82%,-14.30%,-22.29%,-17.39%,-1.92%,-,-,-,Upgrade
