,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,1553,567.42,765.69,853.16,852.68,431.45,516.31,864.42,1913,1531,660.87,1522,619.6,270.42,543.44,317.18,506.88,603.81,1082,1069,Upgrade
1,Trading Asset Securities,-,390.04,300.79,592.21,590.31,401.62,700.37,581.45,270.92,666.05,1167,1250,-,-,33.01,65,165.1,280,-,-,Upgrade
2,Cash & Short-Term Investments,1553,957.45,1066,1445,1443,833.07,1217,1446,2184,2197,1828,2772,619.6,270.42,576.45,382.18,671.98,883.81,1082,1069,Upgrade
3,Cash Growth,7.65%,14.93%,-12.35%,-0.03%,-33.94%,-62.08%,-33.43%,-47.84%,252.55%,712.38%,217.04%,625.33%,-7.80%,-69.40%,-46.71%,-64.26%,-53.45%,169.73%,151.86%,98.20%,Upgrade
4,Accounts Receivable,5082,5133,4506,4316,3895,3801,3438,3277,3767,3861,3612,3549,3858,3657,2822,2589,2768,2407,3081,2178,Upgrade
5,Other Receivables,41.96,44.82,47.92,40.49,35.24,32.63,32.9,33,37.95,29.75,29.48,31.89,36.59,41.23,37.27,27.55,30.2,640.64,29.55,406.16,Upgrade
6,Receivables,5124,5177,4554,4357,3931,3833,3471,3310,3805,3891,3642,3581,3895,3698,2859,2616,2799,3048,3111,2585,Upgrade
7,Inventory,3395,3503,3134,2748,2686,2750,2553,2473,2341,2523,2626,2734,2527,2974,2804,2450,2206,2014,2051,1761,Upgrade
8,Other Current Assets,781.82,789.37,803.03,588.91,536.7,452.09,264.26,223.37,247.42,170.5,200.42,299.41,229.48,238.94,228.21,191.1,264.34,198.31,162.56,178.89,Upgrade
