,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,92922,90282,87072,88080,83864,-,64739,-,46714,-,Upgrade
1,Revenue Growth (YoY),6.72%,2.50%,3.83%,-,29.54%,-,38.59%,-,-12.75%,-,Upgrade
2,Cost of Revenue,79752,77142,73949,75332,70745,-,54165,-,38541,-,Upgrade
3,Gross Profit,13170,13140,13123,12748,13119,-,10574,-,8173,-,Upgrade
4,"Selling, General & Admin",4399,5625,4001,4945,4574,-,3817,-,3135,-,Upgrade
5,Other Operating Expenses,-572,-318,-171,-100,46,-,-12,-,-165,-,Upgrade
6,Operating Expenses,6581,7403,6726,7302,7050,-,6089,-,5147,-,Upgrade
7,Operating Income,6589,5737,6397,5446,6069,-,4485,-,3026,-,Upgrade
8,Interest Expense,-411,-524,-436,-436,-463,-,-263,-,-477,-,Upgrade
9,Interest & Investment Income,499,476,394,448,411,-,277,-,137,-,Upgrade
10,Earnings From Equity Investments,637,455,590,413,579,-,398,-,274,-,Upgrade
11,Currency Exchange Gain (Loss),-65,14,-154,-268,-321,-,153,-,-211,-,Upgrade
12,EBT Excluding Unusual Items,7249,6158,6791,5603,6275,-,5050,-,2749,-,Upgrade
13,Gain (Loss) on Sale of Assets,-,12,-,14,-,-,-,-,-,-,Upgrade
14,Asset Writedown,-,-368,-,-500,-,-,-,-,-,-,Upgrade
15,Pretax Income,7249,5802,6791,5117,6275,-,5050,-,2749,-,Upgrade
16,Income Tax Expense,1929,1588,1750,1415,1774,-,1253,-,1133,-,Upgrade
17,Earnings From Continuing Operations,5320,4214,5041,3702,4501,-,3797,-,1616,-,Upgrade
18,Earnings From Discontinued Operations,-,-,-,-,-,-,17865,-,1621,-,Upgrade
19,Net Income to Company,5320,4214,5041,3702,4501,-,21662,-,3237,-,Upgrade
20,Minority Interest in Earnings,-2015,-1754,-1819,-1554,-1421,-,-1201,-,-874,-,Upgrade
21,Net Income,3305,2460,3222,2148,3080,-,20461,-,2363,-,Upgrade
22,Net Income to Common,3305,2460,3222,2148,3080,-,20461,-,2363,-,Upgrade
23,Net Income Growth,2.58%,14.53%,4.61%,-,-84.95%,-,765.89%,-,-24.82%,-,Upgrade
24,Shares Outstanding (Basic),8659,8659,8659,8659,8659,-,8659,-,8659,-,Upgrade
25,Shares Outstanding (Diluted),8659,8659,8659,8659,8659,-,8659,-,8659,-,Upgrade
26,Shares Change (YoY),-,-,-,-,-,-,-,-,0.16%,-,Upgrade
27,EPS (Basic),0.38,0.28,0.37,0.25,0.36,-,2.36,-,0.27,-,Upgrade
28,EPS (Diluted),0.38,0.28,0.37,0.25,0.36,-,2.36,-,0.27,-,Upgrade
29,EPS Growth,2.58%,14.53%,4.61%,-,-84.95%,-,765.89%,-,-25.95%,-,Upgrade
30,Free Cash Flow,2585,4933,4296,4613,4538,-,-937,-,2515,-,Upgrade
31,Free Cash Flow Per Share,0.30,0.57,0.50,0.53,0.52,-,-0.11,-,0.29,-,Upgrade
32,Dividend Per Share,0.164,-,-,-,-,-,-,-,-,-,Upgrade
33,Operating Margin,7.09%,6.35%,7.35%,6.18%,7.24%,-,6.93%,-,6.48%,-,Upgrade
34,Profit Margin,3.56%,2.72%,3.70%,2.44%,3.67%,-,31.61%,-,5.06%,-,Upgrade
35,Free Cash Flow Margin,2.78%,5.46%,4.93%,5.24%,5.41%,-,-1.45%,-,5.38%,-,Upgrade
36,EBITDA,9078,7566,9042,7681,8276,-,6563,-,6290,-,Upgrade
37,D&A For EBITDA,2489,1829,2645,2235,2207,2100,2078,3263,3264,3054,Upgrade
38,EBIT,6589,5737,6397,5446,6069,-,4485,-,3026,-,Upgrade
