,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Cash & Equivalents,67628,59571,66247,81159,89934,59957,58155,69718,70698,62340,Upgrade
1,Short-Term Investments,10472,10040,11134,9570,4975,7474,5612,5548,5862,3094,Upgrade
2,Trading Asset Securities,18599,20174,21406,21323,23465,24020,24524,18319,14406,11497,Upgrade
3,Cash & Short-Term Investments,96699,89786,98787,112052,118375,91451,88291,93586,90966,76930,Upgrade
4,Cash Growth,-2.11%,-19.87%,-16.55%,22.53%,34.07%,-2.28%,-2.94%,21.65%,21.65%,2.36%,Upgrade
5,Accounts Receivable,106480,107461,112614,122931,137009,135652,108749,120923,116260,122174,Upgrade
6,Other Receivables,10339,13355,10550,7464,11707,18902,19317,19172,14801,15014,Upgrade
7,Receivables,119653,123186,127215,134610,152310,157251,133803,147102,137801,143913,Upgrade
8,Inventory,59054,48150,47321,57236,66123,59396,55432,42167,41107,32438,Upgrade
9,Prepaid Expenses,10027,9050,8929,8011,5791,5644,6947,5883,5740,6181,Upgrade
10,Restricted Cash,1340,1303,1343,1309,-,24059,-,8685,-,7376,Upgrade
11,Other Current Assets,19481,21229,21323,20731,22144,19718,41018,22421,32314,26574,Upgrade
12,Total Current Assets,306255,292703,304918,333950,364743,357520,325491,319844,307927,293413,Upgrade
13,"Property, Plant & Equipment",39164,39911,39285,38190,35845,34279,33211,30303,31208,31194,Upgrade
14,Long-Term Investments,108056,106922,107182,103956,104264,102056,109306,114200,108786,104079,Upgrade
15,Goodwill,-,38757,-,37874,-,35509,-,37443,-,39645,Upgrade
16,Other Intangible Assets,70290,33872,71886,30521,64656,28108,66964,28007,69360,30377,Upgrade
17,Long-Term Accounts Receivable,98203,99101,86585,82584,76793,77874,87296,81164,77507,82212,Upgrade
18,Long-Term Deferred Tax Assets,23566,22256,22452,20299,20513,18606,18947,18290,18231,17508,Upgrade
19,Other Long-Term Assets,33400,32210,33235,33701,27325,25414,21486,22458,24011,24958,Upgrade
20,Total Assets,678942,665733,665542,681074,694489,680686,663025,651733,637734,624075,Upgrade
21,Accounts Payable,90266,77803,71598,80492,95577,90080,82699,76416,69299,73069,Upgrade
