,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+13 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+13 Quarters
0,Cash & Equivalents,-,1014,1098,2042,2253,390.92,612.17,460.3,2177,-,555.07,-,2218,2218,428.69,428.69,1365,1365,376.67,376.67,Upgrade
1,Short-Term Investments,-,5595,4559,4487,4640,4201,4811,4685,4738,-,6618,-,5546,5546,6699,6699,6103,6103,5289,5289,Upgrade
2,Trading Asset Securities,-,24011,22107,21063,18022,24281,21334,20652,16386,-,17799,-,11827,11827,15423,15423,8178,8178,7871,7871,Upgrade
3,Other Receivables,-,2886,2788,2944,3096,2818,2935,2658,2458,-,2767,-,2881,2881,2711,2711,2881,2881,2835,2835,Upgrade
4,"Property, Plant & Equipment",-,367.2,371.32,366.92,371.11,380.69,390.01,400.64,408.9,-,421.49,-,406.8,406.8,99.03,99.03,10.73,10.73,9.05,9.05,Upgrade
5,Goodwill,-,125.84,125.84,125.84,125.84,125.84,125.84,125.84,125.84,-,125.84,-,125.84,125.84,125.84,125.84,125.84,125.84,125.84,125.84,Upgrade
6,Other Intangible Assets,-,162.25,154.71,152.96,153.04,127.52,125.06,113.48,113.92,-,85.45,-,80.29,80.29,58.47,58.47,60.51,60.51,51.45,51.45,Upgrade
7,Investments in Debt & Equity Securities,-,9916,10627,9711,11266,6559,7804,9188,9561,-,5332,-,6110,6110,3446,3446,4233,4233,2007,2007,Upgrade
8,Other Current Assets,-,2078,2298,2124,2263,2027,2518,2584,2653,-,2665,-,2402,2402,2414,2414,2490,2490,1561,1561,Upgrade
9,Long-Term Deferred Tax Assets,-,26.12,31.32,28.43,64.37,166.16,189.7,196.5,244.79,-,130.89,-,111.77,111.77,102.74,102.74,144.84,144.84,54.94,54.94,Upgrade
10,Other Long-Term Assets,-,1197,917.37,1410,911.99,1183,888.71,1154,912.05,-,899.08,-,882.74,882.74,920.56,920.56,862.36,862.36,830.67,830.67,Upgrade
11,Total Assets,-,47379,45109,44456,43201,42260,41771,42220,39821,-,37440,-,32601,32601,32436,32436,26462,26462,21018,21018,Upgrade
12,Accounts Payable,-,-,63.49,-,9.81,25.11,92.91,25.16,23.23,-,30.24,-,14.03,14.03,43.86,43.86,12.45,12.45,-,-,Upgrade
13,Accrued Expenses,-,6642,5696,5303,5838,5182,6116,5898,5966,-,7550,-,6029,6029,7032,7032,6247,6247,4778,4778,Upgrade
14,Short-Term Debt,-,14598,14292,13579,13722,17115,14513,15949,12982,-,12986,-,10753,10753,11754,11754,7205,7205,7174,7174,Upgrade
15,Current Portion of Long-Term Debt,-,1314,1415,1114,914.71,765.96,1424,1315,803.16,-,700,-,1083,1083,750,750,750,750,750,750,Upgrade
16,Current Portion of Leases,-,-,78.42,-,68.8,-,26.88,-,77.93,-,51.26,-,48.97,48.97,23.99,23.99,-,-,-,-,Upgrade
17,Other Current Liabilities,-,1156,847.98,625.69,788.25,2056,1878,804.77,1013,-,753.46,-,356.25,356.25,403.96,403.96,245.71,245.71,241.21,241.21,Upgrade
18,Long-Term Debt,-,9596,9627,10399,9048,4251,5227,5188,6210,-,4900,-,4036,4036,3107,3107,2844,2844,3198,3198,Upgrade
19,Long-Term Leases,-,381.98,303.93,374.47,307.89,384,365.92,400.59,329.71,-,367.39,-,361.02,361.02,36.1,36.1,-,-,-,-,Upgrade
20,Long-Term Unearned Revenue,-,14.5,19.41,18.9,16.22,13.24,13.26,10.99,14.03,-,15.9,-,25.85,25.85,22.52,22.52,29.1,29.1,-,-,Upgrade
21,Long-Term Deferred Tax Liabilities,-,-,-,7.86,12.7,102.65,106.15,101.89,105.86,-,29.93,-,65.39,65.39,45.61,45.61,21.29,21.29,43.28,43.28,Upgrade
22,Other Long-Term Liabilities,-,630.02,48.67,361.02,109.18,245.89,74.75,178.69,140.7,-,67.04,-,97.02,97.02,83.81,83.81,63.84,63.84,96.86,96.86,Upgrade
23,Total Liabilities,-,34368,32412,31803,30839,30157,29842,29910,27710,-,27479,-,22870,22870,23304,23304,17513,17513,16293,16293,Upgrade
24,Common Stock,-,2733,2733,2733,2733,2733,2733,2733,2733,-,2460,-,2460,2460,2460,2460,2460,2460,650,650,Upgrade
25,Additional Paid-In Capital,-,6787,6787,6787,6787,6787,6787,6787,6787,-,5192,-,5192,5192,5191,5191,5191,5191,10.29,10.29,Upgrade
26,Retained Earnings,-,3279,3006,3023,2802,2561,2376,2783,2607,-,2297,-,2055,2055,1484,1484,1297,1297,4065,4065,Upgrade
27,Comprehensive Income & Other,-,196.68,155.22,94.88,23.82,5.89,16.76,-9.07,-32.39,-,-3.46,-,8.12,8.12,-18.78,-18.78,-15.86,-15.86,-14.37,-14.37,Upgrade
28,Total Common Equity,12996,12996,12682,12638,12347,12088,11914,12294,12095,-,9945,9715,9715,9715,9117,9117,8933,8933,4711,4711,Upgrade
29,Minority Interest,-,15.64,15.63,15.64,15.64,15.81,15.54,15.58,15.58,-,15.42,-,15.58,15.58,15.35,15.35,15.53,15.53,14.51,14.51,Upgrade
