,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+13 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+13 Quarters
0,Market Capitalization,59641,60133,64917,55924,52125,46357,57865,38731,39579,47615,-,-,-,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,29.72%,29.72%,12.19%,44.39%,31.70%,-2.64%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Last Close Price,21.82,22.00,23.69,20.31,18.93,16.84,21.02,13.95,14.25,17.15,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,PE Ratio,60.61,61.21,65.50,61.94,69.93,66.13,102.40,65.92,61.14,85.80,-,-,-,-,-,-,-,-,-,-,-,Upgrade
4,PS Ratio,24.65,24.90,26.26,24.09,25.50,24.16,34.41,23.32,23.21,30.30,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PB Ratio,4.59,4.62,4.99,4.40,4.12,3.75,4.78,3.25,3.22,3.93,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,P/FCF Ratio,-,-,20.19,60.07,-,-62.01,-,-,-,76.20,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,P/OCF Ratio,-,-,19.68,55.36,-,-69.69,-,-,-,64.87,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Debt / Equity Ratio,1.99,1.99,1.99,2.03,2.01,1.95,1.86,1.81,1.86,1.68,-,1.91,1.67,1.67,1.67,1.72,1.72,1.21,1.21,2.35,2.35,Upgrade
9,Debt / FCF Ratio,-,-,8.05,27.62,-,-32.19,-,-,-,32.65,-,-25.61,-,36.52,21.95,-,-,4.45,7.07,17.59,21.59,Upgrade
10,Asset Turnover,-,0.05,0.06,0.05,0.06,0.04,0.04,0.04,-,-,-,-,0.08,0.08,0.05,0.05,0.07,0.07,0.07,0.08,Upgrade,
11,Quick Ratio,-,-,1.41,1.36,1.48,1.31,1.26,1.23,1.18,1.23,-,1.26,-,1.23,1.23,1.26,1.26,1.27,1.27,1.26,1.26,Upgrade
12,Current Ratio,-,-,1.50,1.47,1.58,1.42,1.34,1.34,1.29,1.36,-,1.38,-,1.36,1.36,1.38,1.38,1.44,1.44,1.38,1.38,Upgrade
13,Return on Equity (ROE),7.15%,8.49%,8.10%,7.04%,7.89%,6.16%,3.27%,5.76%,-,-,6.45%,3.43%,11.89%,12.26%,6.14%,6.20%,8.02%,10.50%,10.69%,10.96%,Upgrade,
14,Return on Assets (ROA),-,2.36%,2.29%,2.01%,2.26%,1.76%,0.94%,1.71%,-,-,-,-,3.55%,3.56%,1.73%,1.90%,2.71%,3.02%,2.40%,2.45%,Upgrade,
15,Earnings Yield,1.65%,1.63%,1.53%,1.61%,1.43%,1.51%,0.98%,1.52%,1.64%,1.17%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,FCF Yield,-,4.95%,1.66%,-2.70%,-1.61%,-1.58%,-3.03%,2.29%,1.31%,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
17,Dividend Yield,0.50%,-,-,0.76%,-,0.59%,-,-,-,1.08%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Payout Ratio,0.00%,-,128.64%,37.16%,49.17%,14.28%,340.03%,84.82%,43.83%,45.00%,58.65%,46.91%,43.94%,30.06%,30.06%,67.37%,67.37%,92.85%,92.85%,41.88%,41.88%,Upgrade
19,Buyback Yield / Dilution,-1.21%,3.28%,-4.15%,-11.22%,6.08%,-23.85%,1.26%,-24.38%,-5.36%,8.40%,-12.23%,19.00%,-9.12%,-25.11%,-25.11%,-91.68%,-91.68%,-189.77%,-189.77%,-,-,Upgrade
20,Total Shareholder Return,-0.71%,3.28%,-4.15%,-10.46%,6.08%,-23.26%,1.26%,-24.38%,-5.36%,9.48%,-12.23%,19.00%,-9.12%,-25.11%,-25.11%,-91.68%,-91.68%,-189.77%,-189.77%,-,-,Upgrade
