,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,669,708,760,815,802,779,653,511,353,235,385,Upgrade
1,Market Cap Growth,-13.06%,-13.06%,-5.29%,4.58%,22.90%,52.50%,85.06%,117.24%,-8.42%,-45.28%,-13.64%,Upgrade
2,Enterprise Value,721,413,751,893,967,875,751,632,479,376,549,Upgrade
3,Last Close Price,1.56,1.62,1.67,1.77,1.70,1.62,1.32,1.01,0.67,0.44,0.69,Upgrade
4,PE Ratio,7.70,8.03,6.44,4.63,4.10,5.32,5.10,4.59,7.68,310.55,-,Upgrade
5,PS Ratio,0.50,0.53,0.54,0.48,0.43,0.43,0.41,0.38,0.34,0.55,-,Upgrade
6,PB Ratio,0.60,0.60,0.65,0.73,0.75,0.80,0.72,0.60,0.45,0.32,0.51,Upgrade
7,P/TBV Ratio,0.65,0.65,0.69,0.78,0.81,0.88,0.79,0.65,0.49,0.35,0.56,Upgrade
8,P/FCF Ratio,-,-,-,3.08,4.55,16.22,8.84,4.76,3.53,4.42,-,Upgrade
9,P/OCF Ratio,3.02,3.02,2.17,2.49,3.26,8.21,6.82,4.52,3.20,3.70,-,Upgrade
10,EV/Sales Ratio,0.54,0.31,0.53,0.52,0.52,0.49,0.47,0.46,0.46,0.87,-,Upgrade
11,EV/EBITDA Ratio,3.70,2.25,3.45,2.57,2.70,3.33,3.24,3.21,3.96,9.03,-,Upgrade
12,EV/EBIT Ratio,6.53,3.75,5.17,3.32,3.37,4.40,4.41,4.53,7.60,28.30,-,Upgrade
13,EV/FCF Ratio,-7.84,-,-,3.38,5.48,18.23,10.17,5.89,4.80,7.07,-,Upgrade
14,Debt / Equity Ratio,0.18,0.18,0.19,0.25,0.29,0.41,0.35,0.37,0.43,0.49,0.39,Upgrade
15,Debt / FCF Ratio,-,-,-,1.05,1.76,8.29,4.31,2.95,3.38,6.81,-,Upgrade
16,Return on Capital Employed (ROCE),8.78%,8.78%,11.74%,22.55%,24.71%,19.05%,17.85%,15.53%,7.50%,1.67%,-,Upgrade
17,Earnings Yield,13.17%,12.45%,15.53%,21.61%,24.36%,18.81%,19.63%,21.78%,13.02%,0.32%,-,Upgrade
18,FCF Yield,-13.73%,-12.98%,15.73%,32.43%,21.99%,6.17%,11.31%,21.01%,28.33%,22.64%,-,Upgrade
19,Dividend Yield,5.77%,5.56%,5.37%,5.09%,5.31%,4.19%,5.06%,5.67%,7.05%,4.32%,-,Upgrade
20,Buyback Yield / Dilution,2.25%,0.80%,3.65%,-5.57%,-6.24%,2.83%,-0.38%,-0.03%,-,0.11%,-,Upgrade
21,Total Shareholder Return,8.02%,6.36%,9.02%,-0.48%,-0.93%,7.02%,4.68%,5.63%,7.05%,4.43%,-,Upgrade
