,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1833,1575,1241,1732,2078,1965,1871,1971,1997,2041,2356,2248,2135,1984,2072,2173,2311,2463,2463,2745,2839,Upgrade
1,Market Cap Growth,-19.87%,-19.87%,-33.67%,-12.14%,4.10%,-3.70%,-20.59%,-12.32%,-6.49%,2.86%,13.68%,3.48%,-7.63%,-19.44%,-15.86%,-20.84%,-18.60%,-22.96%,-19.79%,-32.69%,12.47%,Upgrade
2,Enterprise Value,2772,2467,2178,2701,3048,2998,2866,2924,2949,2992,3245,3133,3020,2599,2657,2679,2818,2882,2822,2890,2985,Upgrade
3,Last Close Price,2.91,2.50,1.97,2.75,3.30,3.12,2.97,3.13,3.17,3.24,3.74,3.57,3.39,3.15,3.29,3.45,3.67,3.91,3.91,4.36,4.51,Upgrade
4,PE Ratio,231.23,182.48,-,186.68,220.15,-22.97,-21.66,-22.86,-,-31.57,-37.99,-37.19,-,238.75,187.48,155.77,-,149.11,154.67,147.11,-,Upgrade
5,Forward PE,-,32.73,32.73,32.73,32.73,32.73,32.73,32.73,32.73,32.73,32.73,32.73,32.73,32.73,32.73,32.73,32.73,32.73,32.73,32.73,32.73,Upgrade
6,PS Ratio,0.73,0.58,0.44,0.61,0.74,0.69,0.62,0.60,0.57,0.53,0.63,0.62,0.59,0.56,0.58,0.63,0.69,0.80,0.81,0.89,0.92,Upgrade
7,PB Ratio,1.46,1.25,0.99,1.38,1.65,1.55,1.47,1.55,1.58,1.50,1.73,1.65,1.57,1.38,1.44,1.51,1.62,1.63,1.64,1.83,1.91,Upgrade
8,P/TBV Ratio,1.48,1.48,1.17,1.63,1.96,1.83,1.75,1.85,1.88,1.77,2.04,1.96,1.86,1.73,1.81,1.91,2.05,2.04,2.06,2.12,2.23,Upgrade
9,P/FCF Ratio,17.32,14.88,-,20.70,13.31,33.78,-,99.31,-,18.51,-,-,-7.35,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,11.81,11.81,-,13.02,9.54,11.79,-,8.80,-,5.03,27.48,22.68,42.06,-,9.81,9.08,9.66,-1026.21,-48.58,5744.86,-,Upgrade
11,EV/Sales Ratio,1.02,0.90,0.77,0.96,1.09,1.05,0.94,0.89,0.85,0.77,0.86,0.86,0.83,0.73,0.74,0.77,0.84,0.93,0.93,0.94,0.97,Upgrade
12,EV/EBITDA Ratio,14.27,13.28,11.55,14.62,17.11,32.43,38.13,49.77,-,26.86,26.95,24.35,23.46,14.84,15.00,14.70,14.79,15.51,16.28,17.00,18.78,Upgrade
13,EV/EBIT Ratio,56.75,46.09,35.70,45.85,53.46,-125.32,-76.08,-66.64,-,189.03,129.85,88.92,-,31.69,30.94,30.42,28.70,30.24,33.98,36.82,44.09,Upgrade
14,EV/FCF Ratio,26.19,23.31,-,32.28,19.51,51.54,-,147.30,-,27.14,-,-,-10.40,-,-,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,1.15,1.15,1.05,1.09,1.08,1.12,1.15,1.16,1.19,1.13,1.07,1.08,0.97,0.96,0.94,0.85,0.93,0.76,0.67,0.73,0.74,Upgrade
16,Debt / EBITDA Ratio,7.49,6.64,6.79,7.59,9.10,6.20,8.16,9.59,-,9.53,12.86,9.18,108.03,7.04,9.27,7.61,6.71,5.59,6.07,5.68,6.17,Upgrade
17,Debt / FCF Ratio,13.75,13.75,-,16.40,8.71,24.51,-,74.46,-,13.92,-,-,-4.53,-,-,-,-,-,-,-,-,Upgrade
18,Asset Turnover,0.84,0.85,0.75,0.63,0.93,0.81,0.69,0.64,1.00,0.98,0.84,1.06,0.93,0.92,0.89,1.02,1.06,0.88,0.80,0.79,Upgrade,
19,Inventory Turnover,2.76,2.74,2.92,2.77,2.52,3.90,3.40,2.88,2.74,3.66,3.50,2.93,3.74,3.16,3.22,3.37,3.84,3.67,2.94,2.72,2.03,Upgrade
20,Quick Ratio,0.40,0.40,0.36,0.37,0.36,0.45,0.44,0.43,0.44,0.48,0.42,0.43,0.39,0.47,0.50,0.46,0.52,0.56,0.51,0.54,0.55,Upgrade
21,Current Ratio,0.90,0.90,0.80,0.83,0.80,0.80,0.82,0.81,0.83,0.95,0.91,0.94,0.89,1.05,1.04,0.96,0.96,1.14,1.05,1.07,1.07,Upgrade
22,Return on Equity (ROE),0.51%,0.14%,0.27%,1.49%,0.49%,0.31%,0.41%,-27.35%,0.19%,0.29%,0.52%,-19.50%,1.00%,0.69%,1.40%,-0.52%,1.60%,1.51%,2.30%,-0.87%,Upgrade,
23,Return on Assets (ROA),1.54%,1.04%,0.88%,0.32%,2.02%,0.85%,0.71%,-4.82%,0.95%,0.38%,0.97%,-1.38%,1.60%,1.10%,1.05%,1.71%,2.03%,1.34%,1.85%,1.57%,Upgrade,
24,Return on Capital (ROIC),2.08%,1.40%,1.18%,0.43%,2.72%,1.14%,0.95%,-6.73%,1.38%,0.55%,1.40%,-1.95%,2.21%,1.51%,1.44%,2.32%,2.78%,1.83%,2.47%,2.17%,Upgrade,
25,Return on Capital Employed (ROCE),3.13%,3.43%,4.56%,4.10%,4.07%,-1.67%,-2.48%,-2.91%,-,0.86%,1.43%,1.96%,-,4.30%,4.75%,5.58%,6.35%,5.46%,5.27%,5.12%,4.40%,Upgrade
26,Earnings Yield,0.47%,0.55%,0.68%,0.54%,0.45%,-4.35%,-4.62%,-4.37%,-4.30%,-3.17%,-2.63%,-2.69%,-2.68%,0.42%,0.53%,0.64%,0.77%,0.67%,0.65%,0.68%,0.41%,Upgrade
27,FCF Yield,5.78%,6.72%,6.76%,4.83%,7.52%,2.96%,1.12%,1.01%,-3.83%,5.40%,-6.57%,-7.60%,-13.60%,-22.25%,-12.50%,-11.52%,-5.95%,-11.18%,-10.62%,-3.50%,-2.16%,Upgrade
28,Payout Ratio,0.00%,1261.15%,-,2098.69%,-,1225.95%,2612.89%,1788.10%,-,3194.77%,2562.14%,757.29%,-,438.54%,634.78%,162.58%,-,168.62%,253.50%,121.24%,-,Upgrade
29,Buyback Yield / Dilution,-17.19%,14.43%,-99.39%,-2.36%,-26.37%,-15.61%,49.85%,2.24%,31.20%,-365.76%,34.42%,-33.76%,-55.22%,91.47%,57.72%,8.36%,35.23%,-166.15%,-33.17%,15.58%,-99.84%,Upgrade
30,Total Shareholder Return,-17.19%,14.43%,-99.39%,-2.36%,-26.37%,-15.61%,49.85%,2.24%,31.20%,-365.76%,34.42%,-33.76%,-55.22%,91.47%,57.72%,8.36%,35.23%,-166.15%,-33.17%,15.58%,-99.84%,Upgrade
