,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,770.61,724.9,661.41,515.93,880.55,710.77,636.4,575.31,1071,960.45,829.37,820.01,975.35,797.49,823.79,841.41,961.08,747.73,690.01,672.19,Upgrade
1,Other Revenue,-22.72,22.72,-,53.86,-27.14,27.14,-,53.05,-38.25,38.25,-,204.63,-66.18,66.18,-,100.26,-20.19,20.19,-,25.01,Upgrade
2,Revenue,747.88,747.62,661.41,569.78,853.42,737.91,636.4,628.36,1032,998.7,829.37,1025,909.17,863.67,823.79,941.67,940.89,767.92,690.01,697.2,Upgrade
3,Revenue Growth (YoY),-12.37%,1.32%,3.93%,-9.32%,-17.33%,-26.11%,-23.27%,-38.68%,13.55%,15.63%,0.68%,8.81%,-3.37%,12.47%,19.39%,35.06%,7.43%,-6.52%,0.25%,-11.40%,Upgrade
4,Cost of Revenue,644.98,645.62,605.58,510.78,740.2,651.71,563.82,618.49,941.83,923.03,749.76,949.55,815.5,772.17,741.65,847.49,822.2,658.45,615.63,469.81,Upgrade
5,Gross Profit,102.91,102,55.84,59,113.22,86.2,72.58,9.87,90.48,75.67,79.61,75.09,93.66,91.5,82.14,94.18,118.69,109.47,74.39,227.39,Upgrade
6,"Selling, General & Admin",26.2,30.8,25.8,22.03,42.39,32.39,26.29,25.34,30.15,25.55,24.24,34.28,27.43,28.32,28.21,25.46,41.36,34.6,33.13,58.01,Upgrade
7,Research & Development,52.05,46.78,11.61,15.55,37.45,38.71,32.17,42.35,39.46,44.34,37.83,53.21,36.55,42.81,36.55,37.67,43.62,51.6,14.89,143.02,Upgrade
8,Other Operating Expenses,5.27,8.05,6.04,6.5,4.62,4.84,3.64,12.66,5.14,1.7,2.2,10.03,5.85,4.62,4.01,11.67,4.96,4.58,0.72,5,Upgrade
9,Operating Expenses,80.9,87.46,43.46,54.39,83.74,73.75,62.1,86.2,74.75,69.42,64.28,96.57,68.77,75.01,66.59,69.09,89.93,90.79,48.73,205.19,Upgrade
10,Operating Income,22,14.54,12.38,4.61,29.48,12.45,10.47,-76.33,15.73,6.24,15.33,-21.48,24.89,16.49,15.55,25.09,28.76,18.68,25.65,22.2,Upgrade
11,Interest Expense,-15.08,-19.49,-15.48,-22.69,-23.3,-15.57,-15.73,-24.42,-21.07,-16.83,-12.16,-37.21,-15.12,-9.83,-11.29,-23.29,-12.15,-16.87,-10.65,-57.91,Upgrade
12,Interest & Investment Income,0.86,0.69,0.98,5.41,2.58,0.73,1.35,1.17,0.81,0.1,0.84,3.51,0.79,1.53,0.36,4.71,-,2.14,0.75,10.21,Upgrade
13,Earnings From Equity Investments,-,-,-,-0.03,-,-,-,-0.34,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),-6.85,6.85,-,18.19,-11.8,11.8,-,28.75,-16.63,16.63,-,-13.21,1.77,-1.77,-,-38.53,-0.9,0.9,-,0.32,Upgrade
15,Other Non Operating Income (Expenses),-2.44,-2.1,2.32,-13.39,6.22,-8.58,5.34,-33.71,21.82,-4.39,-2.25,-3.21,-7.75,-2.18,1.26,3.73,-7.13,2.87,-7.96,24.51,Upgrade
