,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2345,1628,1153,2105,1140,1864,2095,1489,1577,1374,2513,1402,2844,2627,3358,2169,1578,1912,1762,1257,Upgrade
1,Trading Asset Securities,495.18,1182,1992,1157,1721,1259,1787,2623,2658,2597,1736,2531,1421,1736,1739,2950,1442,1034,1693,1773,Upgrade
2,Cash & Short-Term Investments,2840,2810,3146,3262,2861,3122,3882,4112,4235,3971,4249,3933,4264,4363,5096,5118,3021,2946,3454,3029,Upgrade
3,Cash Growth,-0.73%,-10.01%,-18.97%,-20.69%,-32.45%,-21.38%,-8.64%,4.56%,-0.69%,-8.98%,-16.62%,-23.15%,41.18%,48.12%,47.54%,68.95%,3.71%,1.31%,9.03%,277.84%,Upgrade
4,Accounts Receivable,5566,4877,4426,4398,3955,3244,2618,2460,2188,2110,2198,2243,1860,2201,1766,1895,1707,1627,1232,1702,Upgrade
5,Other Receivables,3.58,3.92,2.62,3.56,7.94,7.81,6.34,8.61,10.55,9.11,10.2,8.04,2.81,2.83,1.87,2.25,1.57,1.44,2.09,3.27,Upgrade
6,Receivables,5570,4881,4429,4402,3963,3252,2624,2469,2198,2119,2208,2251,1862,2203,1768,1898,1709,1628,1234,1705,Upgrade
7,Inventory,2590,2386,2453,2245,2205,2062,2110,2326,2220,2035,1881,1970,1753,1522,1608,1550,1525,1347,1385,1504,Upgrade
8,Other Current Assets,79.17,87.29,45.74,56.33,68.64,78.9,90.93,70.34,66.45,53.88,64.74,46.71,69.44,70.15,64.88,52.96,93.81,83.27,104.57,102.36,Upgrade
9,Total Current Assets,11078,10164,10073,9965,9097,8515,8707,8978,8720,8180,8403,8200,7950,8159,8537,8619,6349,6004,6178,6341,Upgrade
10,"Property, Plant & Equipment",3882,3857,3792,3787,3610,3671,3439,3275,3235,3129,2958,2861,2684,2543,2407,2295,2072,1947,1837,1724,Upgrade
11,Long-Term Investments,335.47,336.39,335.87,335.84,306.8,277.17,273.26,264.05,227.75,223.62,184.92,185.48,81.6,65.53,66.54,1,1,1,1,1,Upgrade
12,Other Intangible Assets,466.91,473.6,462.48,456.4,449.93,445.29,439.19,439.73,427.2,435.01,438.36,417.62,398.19,403.69,375.75,382.04,384,384.5,382.57,386.1,Upgrade
13,Long-Term Deferred Tax Assets,27.3,23.95,23.35,21.43,21.21,20.83,29.71,18.61,20.34,19.88,16.88,16.49,23.41,22.71,17.95,19.4,20.89,20.34,20.62,20.98,Upgrade
14,Long-Term Deferred Charges,121.4,136.42,136.63,131.58,93.71,105.19,107.27,107.92,95.83,83.32,79.78,77.61,58.71,61.2,62.29,67.19,72.81,79.13,70.74,81.24,Upgrade
15,Other Long-Term Assets,109.84,102.98,79.62,76.61,140.38,151.57,153.38,153.62,111.63,169.47,184.11,175.15,173.89,99.99,99.33,44.63,77.51,59.55,-,-,Upgrade
16,Total Assets,16021,15094,14903,14774,13719,13186,13149,13237,12837,12240,12265,11933,11370,11355,11566,11428,8977,8496,8490,8554,Upgrade
17,Accounts Payable,5234,4709,4529,4527,3974,3729,3479,3841,3670,3427,3318,3487,3182,3313,3443,3492,3177,2947,2817,3028,Upgrade
18,Accrued Expenses,132.4,206.77,87.56,261.56,113.63,169.94,87.56,164.21,117.19,122.85,85.17,155.14,120.91,152.46,93.96,210.59,113.08,127.52,89.06,119.97,Upgrade
19,Short-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100.12,200.24,211.24,Upgrade
20,Current Portion of Leases,16.79,14.95,13.92,12.97,6.96,6.41,2.01,3.52,4.93,5.21,1.33,6.46,-,-,-,-,-,-,-,-,Upgrade
21,Current Income Taxes Payable,85.01,29.56,82.94,72.87,87.91,56.02,161.61,79.61,63.13,28.75,60.31,11.14,22.31,14.53,108.69,112.13,66.88,12.1,39.26,52.06,Upgrade
22,Current Unearned Revenue,15.52,18.34,23.02,7.46,19.9,12.37,10.85,16.75,13.32,9.24,12.47,27.27,6.12,8.83,20.81,25.23,2.54,5.45,2.93,-,Upgrade
23,Other Current Liabilities,120.15,12.13,74.09,13.67,60.69,12.39,37.35,12.2,47.3,36.76,39.23,16.22,31.73,5.2,45.39,37.5,6.28,6.61,7.16,8.01,Upgrade
24,Total Current Liabilities,5604,4991,4810,4896,4263,3987,3778,4117,3916,3630,3517,3703,3363,3494,3712,3877,3366,3199,3156,3420,Upgrade
25,Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,1261,1338,1323,-,-,-,-,Upgrade
26,Long-Term Leases,9.2,13.91,16.03,24.35,12.12,12.56,18.67,0.05,0.22,0.94,6.33,3.61,13.74,14.28,15.64,-,-,-,-,-,Upgrade
27,Long-Term Unearned Revenue,580.38,597.7,616.09,634.82,561.71,578.93,402.46,519.06,529.77,530.26,535.93,291.45,275.84,279.82,234.37,238.71,235.76,240.04,247.62,217.64,Upgrade
28,Long-Term Deferred Tax Liabilities,34.92,39.89,40.82,24.01,30.41,17.96,19,28.48,66,52.77,55.68,49.82,30.27,54.24,37.98,39.41,40.41,44.2,28.19,19.39,Upgrade
29,Other Long-Term Liabilities,70.95,60.15,40.6,59.25,45.96,58.62,236.11,50.38,26.11,27.04,27.03,26.06,25.74,35.5,28.79,30.25,18.44,12.75,13.64,12.3,Upgrade
