,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,35119,42186,32008,40012,37455,43423,35310,34253,36387,43535,48851,37124,58350,51708,62335,52193,55369,41349,35072,23131,26229,Upgrade
1,Market Cap Growth,-2.85%,-2.85%,-9.35%,16.81%,2.94%,-0.26%,-27.72%,-7.73%,-37.64%,-15.81%,-21.63%,-28.87%,5.38%,25.05%,77.74%,125.64%,111.10%,94.08%,60.84%,39.37%,99.96%,Upgrade
2,Enterprise Value,32305,39405,28892,36788,34614,40320,31449,30144,32157,39570,44610,33201,54099,48620,58592,49173,52349,38503,31818,20618,23717,Upgrade
3,Last Close Price,122.93,147.45,111.88,138.53,129.68,150.34,122.25,117.48,124.80,149.31,167.55,126.26,198.46,175.87,219.32,182.52,193.62,144.59,122.64,80.17,90.91,Upgrade
4,PE Ratio,27.17,32.51,26.03,35.06,33.98,44.81,37.15,39.12,38.65,45.12,58.33,39.77,61.45,43.41,46.59,40.60,47.75,42.82,41.67,29.69,33.21,Upgrade
5,Forward PE,21.61,22.21,22.21,22.21,22.21,22.21,22.21,22.21,22.21,22.21,22.21,22.21,22.21,22.21,22.21,22.21,22.21,22.21,22.21,22.21,22.21,Upgrade
6,PS Ratio,2.86,3.45,2.77,3.73,3.65,4.56,3.94,4.26,4.41,5.30,6.36,4.57,7.38,6.28,7.42,6.54,7.56,6.14,5.60,3.90,4.31,Upgrade
7,PB Ratio,3.61,4.34,3.41,4.27,4.10,4.93,4.14,3.94,4.27,5.25,6.11,4.57,7.42,6.75,10.03,8.42,9.35,7.78,7.01,4.58,5.37,Upgrade
8,P/TBV Ratio,4.56,4.56,3.59,4.49,4.32,5.20,4.37,4.15,4.50,5.53,6.46,4.83,7.84,7.12,10.73,8.96,10.00,8.38,7.60,4.96,5.83,Upgrade
9,P/FCF Ratio,96.57,116.01,-,-,-109.04,-,-,-,-,120.42,-1667.25,-85.05,-,-,-,-,51.26,55.20,-,31.97,99.94,Upgrade
10,P/OCF Ratio,39.11,39.11,32.62,49.24,53.73,419.08,-,58.94,25.84,30.77,39.06,34.89,112.30,39.78,-,31.92,29.52,26.60,22.38,15.68,24.29,Upgrade
11,PEG Ratio,0.78,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,Upgrade
12,EV/Sales Ratio,2.64,3.22,2.50,3.43,3.38,4.24,3.51,3.75,3.90,4.82,5.81,4.08,6.84,5.91,6.98,6.17,7.15,5.72,5.08,3.48,3.89,Upgrade
13,EV/EBITDA Ratio,17.86,21.24,16.58,22.52,22.44,32.05,26.29,27.60,27.58,32.77,42.41,28.10,45.11,32.97,34.83,30.86,36.44,30.38,29.37,20.64,23.42,Upgrade
14,EV/EBIT Ratio,23.24,26.75,21.02,28.50,28.51,42.74,35.03,37.48,35.97,41.59,55.20,34.76,54.89,38.17,39.23,34.70,41.14,34.52,33.94,23.86,26.83,Upgrade
15,EV/FCF Ratio,88.83,108.36,-,-,-100.77,-,-,-,-,109.45,-1522.49,-76.07,-,-,-,-,48.46,51.41,-,28.50,90.37,Upgrade
16,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.22,0.22,-,0.02,0.04,0.04,Upgrade
17,Debt / EBITDA Ratio,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.00,0.00,0.01,0.01,0.01,0.02,0.82,0.93,0.65,-,0.08,0.24,0.16,Upgrade
18,Debt / FCF Ratio,0.07,0.07,-,-,-0.11,-,-,-,-,0.01,-0.21,-0.02,-,-,-,-,1.22,-,-,0.28,0.80,Upgrade
19,Asset Turnover,0.90,0.88,0.65,0.85,0.84,0.76,0.58,0.70,0.72,0.52,0.70,0.77,0.60,0.71,0.66,1.01,0.86,0.76,0.59,0.97,Upgrade,
20,Inventory Turnover,4.09,4.47,4.40,3.30,4.34,4.14,3.76,2.72,3.21,3.24,2.48,3.44,3.96,3.32,4.02,3.57,5.08,3.67,3.48,2.73,4.30,Upgrade
