,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,533.99,834.86,838.7,829.58,791.23,762.38,1822,1815,1002,1018,Upgrade
1,Short-Term Investments,1043,1024,2226,4175,1043,2460,4838,10597,15786,13881,Upgrade
2,Trading Asset Securities,993.19,1570,1661,1949,2735,2961,602.58,193.57,145.47,139.58,Upgrade
3,Cash & Short-Term Investments,2570,3429,4726,6953,4569,6184,7263,12606,16933,15039,Upgrade
4,Cash Growth,-45.62%,-50.68%,3.42%,12.45%,-37.09%,-50.95%,-57.11%,-16.18%,12.71%,-4.66%,Upgrade
5,Accounts Receivable,73.33,76.9,49.11,67.03,81.86,54.59,38.16,33.92,262.3,35.21,Upgrade
6,Other Receivables,567.65,388.46,772.9,944.01,1298,783.42,661.11,492.93,627.42,571.03,Upgrade
7,Receivables,640.97,490.19,822.01,1036,1379,849.29,699.26,548.44,889.72,634.85,Upgrade
8,Inventory,6257,6393,5597,5039,4556,4279,3855,3480,1345,992.8,Upgrade
9,Prepaid Expenses,-,65.62,-,69.54,-,45.31,-,56.44,-,24.55,Upgrade
10,Restricted Cash,672.97,362.27,226.79,184.12,210.27,369.33,-,79.99,-,-,Upgrade
11,Other Current Assets,125.93,11.81,82.22,12.61,-,13.61,-,9.99,-,16.24,Upgrade
12,Total Current Assets,10267,10752,11454,13295,10715,11740,11818,16780,19168,16707,Upgrade
13,"Property, Plant & Equipment",4543,4577,4607,4672,4718,4761,4754,4616,4620,4648,Upgrade
14,Long-Term Investments,4381,5075,6247,6557,5743,6046,8655,9143,5220,5031,Upgrade
15,Long-Term Deferred Tax Assets,155.32,137.42,118.56,137.45,192.42,158.1,131.96,125.27,142.85,97.56,Upgrade
16,Other Long-Term Assets,14002,13603,13730,13238,12473,12316,11772,11654,11652,11751,Upgrade
17,Total Assets,33347,34145,36157,37899,33842,35022,37131,42320,40804,38235,Upgrade
18,Accounts Payable,41.08,161.69,116.59,72.53,92.07,68.76,46.05,1114,423.06,9.78,Upgrade
19,Accrued Expenses,-,84.47,-,65.2,-,77.65,-,68.71,-,99.77,Upgrade
20,Short-Term Debt,81.97,86.51,54.09,52.95,927.48,455.65,47.91,379.97,3489,3494,Upgrade
21,Current Portion of Long-Term Debt,4197,5664,5603,3872,3913,3590,3454,3885,3382,2445,Upgrade
22,Current Portion of Leases,-,5.47,-,6.54,-,8.17,-,2.21,-,2.11,Upgrade
23,Current Income Taxes Payable,23.54,0.48,152.56,153.81,160.54,151.98,184.08,154.6,104.35,86.69,Upgrade
24,Current Unearned Revenue,1120,484.89,328.36,265.24,239.85,245.72,224.25,224.84,210.47,197.58,Upgrade
25,Other Current Liabilities,567.89,741.05,641.82,530.41,588.28,559.77,644.96,603.43,709.07,489.28,Upgrade
26,Total Current Liabilities,6032,7228,6897,5018,5921,5158,4602,6433,8317,6825,Upgrade
27,Long-Term Debt,12856,12059,11661,12675,12960,13323,14817,13132,10984,12432,Upgrade
28,Long-Term Leases,0.84,0.88,-,-,2.32,5.74,0.36,0.84,1.33,2.34,Upgrade
29,Long-Term Deferred Tax Liabilities,158.22,171.92,229.48,232.01,168.8,125.25,99.58,137.48,130.39,125.95,Upgrade
30,Total Liabilities,19047,19460,18787,17925,19052,18612,19518,19703,19433,19385,Upgrade
31,Common Stock,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,Upgrade
32,Additional Paid-In Capital,4958,4958,4958,4958,4958,4958,4958,4958,4958,4958,Upgrade
33,Retained Earnings,10567,10953,15892,16808,16045,16006,17036,16929,24.89,15544,Upgrade
34,Comprehensive Income & Other,-1518,-1473,-3847,-2340,-6457,-4963,-4903,-179.67,15578,-2287,Upgrade
35,Total Common Equity,14020,14451,17016,19439,14559,16014,17105,21721,20574,18228,Upgrade
36,Minority Interest,280.46,232.95,353.65,535.18,230.41,395.95,508.13,896.5,797.5,622.53,Upgrade
37,Shareholders' Equity,14300,14684,17369,19974,14789,16410,17613,22617,21371,18851,Upgrade
38,Total Liabilities & Equity,33347,34145,36157,37899,33842,35022,37131,42320,40804,38235,Upgrade
39,Total Debt,17136,17816,17319,16606,17803,17383,18319,17399,17855,18376,Upgrade
40,Net Cash (Debt),-14566,-14387,-12593,-9652,-13234,-11200,-11056,-4794,-921.97,-3337,Upgrade
41,Net Cash Per Share,-11.04,-10.90,-9.54,-7.31,-10.03,-8.49,-8.38,-3.63,-0.70,-2.53,Upgrade
42,Filing Date Shares Outstanding,1320,1320,1320,1320,1320,1320,1320,1320,1320,1320,Upgrade
43,Total Common Shares Outstanding,1320,1320,1320,1320,1320,1320,1320,1320,1320,1320,Upgrade
44,Working Capital,4235,3524,4557,8277,4794,6582,7216,10347,10851,9882,Upgrade
45,Book Value Per Share,10.62,10.95,12.89,14.73,11.03,12.13,12.96,16.46,15.59,13.81,Upgrade
46,Tangible Book Value,14020,14451,17016,19439,14559,16014,17105,21721,20574,18228,Upgrade
47,Tangible Book Value Per Share,10.62,10.95,12.89,14.73,11.03,12.13,12.96,16.46,15.59,13.81,Upgrade
48,Buildings,2325,2295,2270,2257,2236,2196,2145,2105,2049,2019,Upgrade
49,Machinery,172.83,173.27,165.31,255.71,253.89,268.45,246.77,215.1,208.67,205.32,Upgrade
