,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2320,2662,2346,2373,3854,4254,5024,4571,5853,5318,5384,1785,1533,1740,1619,1521,1499,2181,2011,1982,Upgrade
1,Cash & Short-Term Investments,2320,2662,2346,2373,3854,4254,5024,4571,5853,5318,5384,1785,1533,1740,1619,1521,1499,2181,2011,1982,Upgrade
2,Cash Growth,-39.81%,-37.42%,-53.30%,-48.10%,-34.14%,-20.01%,-6.69%,156.14%,281.82%,205.67%,232.46%,17.34%,2.24%,-20.24%,-19.46%,-23.28%,-24.63%,20.51%,40.01%,44.67%,Upgrade
3,Accounts Receivable,2803,2488,2189,2286,2993,3499,3309,3242,3734,4502,4223,3629,3218,2990,2850,2708,2587,2628,2604,2650,Upgrade
4,Other Receivables,102.98,111.58,106.39,99.59,118.83,107.39,101.56,142.31,93.76,127.36,95.32,94.25,80.75,80.83,36.73,37.84,122.35,76.23,75.73,144.55,Upgrade
5,Receivables,2906,2599,2296,2385,3112,3606,3410,3384,3828,4629,4318,3723,3299,3070,2887,2746,2709,2704,2679,2795,Upgrade
6,Inventory,770.25,421.26,329.2,244.61,330.85,351.49,353.02,376.08,325.26,273.65,249.29,280.03,234.92,255.31,232.9,207.17,175.03,117.82,110.04,185.86,Upgrade
7,Prepaid Expenses,-,-,-,-,-,0,-,-,-,-,-,-,-,2.65,-,-,-,-,-,-,Upgrade
8,Other Current Assets,1031,865.34,890.28,758.55,468.27,259.76,115.07,62.55,634.11,534.76,337.57,210.16,216.41,119.43,65.61,93.45,194.58,132.57,108.66,81.13,Upgrade
9,Total Current Assets,7026,6548,5861,5761,7766,8471,8902,8394,10640,10756,10288,5998,5283,5188,4805,4567,4578,5136,4909,5044,Upgrade
10,"Property, Plant & Equipment",25645,24004,22523,20970,17956,15827,14835,14216,12928,11901,11766,11414,11383,10871,9727,10233,8791,6780,6564,8078,Upgrade
11,Long-Term Investments,1613,1425,1536,1369,1374,1218,1234,1174,1070,1210,1256,1285,1228,1336,1693,1496,1694,1658,1696,1818,Upgrade
12,Other Intangible Assets,5187,5306,5179,5230,4573,4563,4604,4535,1096,1114,1132,1150,1171,1195,990.4,1241,1030,679.1,695.14,1092,Upgrade
13,Long-Term Deferred Tax Assets,572.31,572.31,572.31,572.31,558.87,558.87,558.85,558.85,573.68,573.68,573.68,573.68,497.76,497.76,532.1,497.76,520.28,517.87,517.87,520.28,Upgrade
14,Long-Term Deferred Charges,36.88,11.29,11.44,11.69,11.73,12.28,12.84,13.07,13.15,13.71,11.17,11.56,0.94,0.96,0.99,1.31,1.55,1.27,1.6,1.93,Upgrade
15,Other Long-Term Assets,1478,1321,1456,1345,1527,1465,1484,1154,86.13,52.75,58.01,70.82,41.08,40.04,47.91,40.88,28.34,26.44,20.65,18.95,Upgrade
16,Total Assets,41559,39187,37140,35259,33767,32116,31631,30045,26407,25621,25085,20502,19605,19128,17796,18077,16643,14799,14405,16574,Upgrade
17,Accounts Payable,4493,4236,3471,3975,3417,3022,3168,3306,2628,2571,2454,2487,2002,1741,1631,1746,1642,1335,1270,1777,Upgrade
18,Accrued Expenses,432.72,611.79,380.74,558.26,525.65,720.3,446.87,561.55,503.17,910.74,400.05,557.69,404.05,568.44,327.2,602.14,352.42,554.38,268.77,571.44,Upgrade
19,Short-Term Debt,4228,3284,2436,1815,1946,1795,1996,1616,1771,2026,2666,2724,2695,2910,2203,2359,1909,1420,1390,1645,Upgrade
20,Current Portion of Long-Term Debt,-,977.68,-,776.08,-,329.83,-,313.68,-,80,-,72.86,-,72.86,492.43,397.86,-,20,-,95,Upgrade
21,Current Portion of Leases,-,0.49,-,0.49,-,0.06,-,0.06,-,0.06,-,0.06,-,-,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,100.86,15.71,150.92,33.38,217.84,27.21,193.14,84.23,323.02,193.31,338.93,159.91,252.15,64.67,185.93,64.94,158.32,27.45,103.85,30.52,Upgrade
23,Current Unearned Revenue,119.48,151.87,164.84,171.09,219.53,354.97,252.64,322.34,333.25,357.23,318.31,215.87,297.14,171.08,109.9,178.72,107.49,52.09,69.45,-,Upgrade
24,Other Current Liabilities,3536,2845,3252,2211,2577,3195,2760,2187,845.15,1198,4212,382.8,644.18,901.46,291.79,304.85,1391,980.11,590.79,437.32,Upgrade
25,Total Current Liabilities,12910,12123,9855,9540,8903,9445,8817,8391,6403,7336,10389,6600,6295,6429,5242,5654,5560,4389,3693,4557,Upgrade
26,Long-Term Debt,11172,9849,9236,7739,6278,4326,3841,3309,3353,2316,1987,1757,1352,1366,1101,941.31,440,484.5,300,643.31,Upgrade
27,Long-Term Leases,11.02,10.99,10.92,11.54,4.8,4.81,4.83,4.84,4.86,4.87,4.89,4.9,-,-,-,-,-,-,-,-,Upgrade
28,Long-Term Unearned Revenue,493.22,492.32,454.93,463.95,456.53,442.53,446.31,447.54,533.52,444.65,431.93,414.01,211.29,181.32,135.81,160.58,97.15,249.51,86.13,264.62,Upgrade
29,Long-Term Deferred Tax Liabilities,61.65,34.91,47.37,61,58.75,38.24,44.9,41.25,44.9,62.5,71.52,78.39,74.96,86.34,79.68,113.07,105.34,100.19,103.41,122.09,Upgrade
30,Other Long-Term Liabilities,4765,3240,4876,3360,5026,3651,5272,3643,3643,2069,3625,2147,3246,1769,3245,1800,2833,886.57,2436,1375,Upgrade
31,Total Liabilities,29413,27292,24480,22744,20727,19519,18426,17461,13983,13712,16510,12552,11179,11134,9804,9980,9036,7391,6618,8248,Upgrade
32,Common Stock,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,1655,1655,1655,1655,1655,1655,1655,1655,1655,1655,Upgrade
33,Additional Paid-In Capital,4737,4737,4797,4797,4797,4797,4797,4797,4788,4788,1793,1794,2174,2174,1995,2008,1959,2430,2430,2815,Upgrade
34,Retained Earnings,4185,4187,4772,4750,4791,4637,5249,4898,4362,3948,4042,3563,2963,2624,3267,3050,2795,2590,3041,2857,Upgrade
35,Comprehensive Income & Other,-8.89,-290.72,-203.31,-280.32,204.38,-121.48,-97.17,-324.59,-4.34,-34.92,23.61,-89.12,428.44,398.66,306.8,319.64,554.3,406.6,334.47,375.16,Upgrade
36,Total Common Equity,11059,10780,11512,11414,11939,11459,12095,11517,11293,10848,7514,6922,7221,6852,7223,7033,6963,7082,7460,7703,Upgrade
37,Minority Interest,1086,1115,1148,1101,1101,1138,1110,1066,1131,1061,1061,1027,1205,1142,769.64,1064,644.41,326.02,326.03,622.79,Upgrade
38,Shareholders' Equity,12145,11895,12660,12515,13040,12597,13205,12583,12424,11909,8575,7950,8426,7994,7993,8097,7608,7408,7786,8326,Upgrade
39,Total Liabilities & Equity,41559,39187,37140,35259,33767,32116,31631,30045,26407,25621,25085,20502,19605,19128,17796,18077,16643,14799,14405,16574,Upgrade
