,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,672.9,749.02,629.13,733.32,443.3,599.17,458.21,363.79,354.12,553.87,Upgrade
1,Short-Term Investments,-,24.31,-,27.8,-,41.69,-,38.7,-,52.39,Upgrade
2,Trading Asset Securities,0.89,0.92,1.05,1.06,1.04,1.07,0.77,178.75,1.09,0.56,Upgrade
3,Cash & Short-Term Investments,673.79,774.25,630.17,762.17,444.34,641.92,458.98,581.23,355.2,606.82,Upgrade
4,Cash Growth,6.92%,1.58%,41.82%,18.73%,-3.19%,10.44%,29.21%,-4.22%,-27.38%,6.13%,Upgrade
5,Accounts Receivable,195.59,197.6,166.27,197.59,150.5,180.08,199.08,216.21,156.09,195.35,Upgrade
6,Other Receivables,-,-,-,-,-,-,0.03,-,0.84,1.19,Upgrade
7,Receivables,195.59,197.6,166.27,197.59,150.5,180.08,199.11,216.21,156.93,196.54,Upgrade
8,Inventory,88.28,89.91,120.5,88.43,139.7,110.15,115.72,75.4,93.81,71.13,Upgrade
9,Prepaid Expenses,68.88,22.87,53.28,27.83,75.13,29.33,82.7,21.2,68.01,26.07,Upgrade
10,Other Current Assets,2.59,3.14,1.04,0.74,2.76,4.71,4.33,6.78,6.4,10.12,Upgrade
11,Total Current Assets,1029,1088,971.26,1077,812.42,966.18,860.83,900.82,680.35,910.68,Upgrade
12,"Property, Plant & Equipment",236.69,245.57,244.96,260.92,296.5,315.73,333.96,338.62,315.22,327.11,Upgrade
13,Long-Term Investments,2.61,2.66,2.69,2.85,3.12,4.67,5.2,5.01,10.82,5.28,Upgrade
14,Long-Term Deferred Tax Assets,-,-,-,-,126.23,130.75,125.43,125.04,115.75,115.79,Upgrade
15,Other Long-Term Assets,130.36,130.42,142.75,143.2,151.49,149.48,145.92,146.11,149.63,150.29,Upgrade
16,Total Assets,1399,1466,1362,1484,1390,1567,1471,1516,1272,1509,Upgrade
17,Accounts Payable,59.11,63.4,56.21,55.6,78.28,64.17,82.1,67.95,33.48,62.04,Upgrade
18,Accrued Expenses,-,179.66,-,226.59,-,211.75,0.46,205.33,-,191.86,Upgrade
19,Short-Term Debt,-,-,-,-,-,-,-,-,10.98,107.09,Upgrade
20,Current Portion of Leases,1.28,2.15,2.49,3.25,3.37,4.26,1.49,1.72,1.44,1.98,Upgrade
21,Current Income Taxes Payable,0.3,0.3,0.33,0.33,4.38,4.51,3.85,4.79,3.39,7.16,Upgrade
22,Current Unearned Revenue,58.05,62.64,107.75,86.78,94.67,87.25,101.23,91.05,77.07,105.13,Upgrade
23,Other Current Liabilities,146.51,12.39,150.85,14.7,154.92,45.5,186.36,37.29,177.98,35.48,Upgrade
24,Total Current Liabilities,265.25,320.55,317.63,387.24,335.62,417.43,375.47,408.12,304.34,510.73,Upgrade
25,Long-Term Leases,0.75,1.27,0.11,1.1,2.2,1.45,0.34,0.44,0.35,0.46,Upgrade
26,Long-Term Deferred Tax Liabilities,43.34,44.51,43.18,45.33,51.44,54.52,60.33,60.8,54.82,56.57,Upgrade
27,Total Liabilities,309.34,366.33,360.91,433.67,389.26,473.41,436.15,469.36,359.51,567.76,Upgrade
28,Common Stock,119.98,119.98,119.98,119.98,119.98,119.98,119.98,119.98,119.98,119.98,Upgrade
29,Additional Paid-In Capital,921.51,921.51,921.51,921.51,921.51,921.51,921.51,921.51,921.51,921.51,Upgrade
30,Retained Earnings,-83.73,-82.36,-171.64,-148.04,-254.59,-195.53,-259.5,-247.04,-333.12,-309.57,Upgrade
31,Comprehensive Income & Other,131.7,140.97,130.91,156.63,213.61,247.45,253.2,251.81,203.88,209.47,Upgrade
32,Total Common Equity,1089,1100,1001,1050,1000,1093,1035,1046,912.25,941.38,Upgrade
33,Shareholders' Equity,1089,1100,1001,1050,1000,1093,1035,1046,912.25,941.38,Upgrade
34,Total Liabilities & Equity,1399,1466,1362,1484,1390,1567,1471,1516,1272,1509,Upgrade
35,Total Debt,2.03,3.43,2.6,4.35,5.57,5.71,1.83,2.16,12.78,109.53,Upgrade
36,Net Cash (Debt),671.75,770.82,627.58,757.82,438.77,636.21,457.15,579.07,342.43,497.28,Upgrade
37,Net Cash Growth,7.04%,1.72%,43.03%,19.12%,-4.02%,9.87%,33.50%,16.45%,14.64%,21.03%,Upgrade
38,Net Cash Per Share,0.56,0.64,0.52,0.63,0.37,0.53,0.38,0.48,0.29,0.41,Upgrade
39,Filing Date Shares Outstanding,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,Upgrade
40,Total Common Shares Outstanding,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,Upgrade
41,Working Capital,763.88,767.22,653.63,689.53,476.8,548.75,485.36,492.7,376.01,399.94,Upgrade
42,Book Value Per Share,0.91,0.92,0.83,0.88,0.83,0.91,0.86,0.87,0.76,0.78,Upgrade
43,Tangible Book Value,1089,1100,1001,1050,1000,1093,1035,1046,912.25,941.38,Upgrade
44,Tangible Book Value Per Share,0.91,0.92,0.83,0.88,0.83,0.91,0.86,0.87,0.76,0.78,Upgrade
45,Land,-,232.08,-,240.91,-,287.82,-,313.92,-,298.22,Upgrade
46,Machinery,-,55.16,-,57.4,-,67.48,-,72.68,-,68.16,Upgrade
47,Leasehold Improvements,-,20.79,-,20.96,-,19.66,-,16.66,-,16.88,Upgrade
48,Order Backlog,476.9,-,-,-,-,-,-,-,-,-,Upgrade
