,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,10853,9845,9206,7848,6999,8137,7818,8267,7518,6480,6041,6340,6220,7988,7378,7438,6889,7938,8746,10414,10302,Upgrade
1,Market Cap Growth,20.98%,20.98%,17.75%,-5.07%,-6.91%,25.58%,29.42%,30.39%,20.87%,-18.88%,-18.13%,-14.77%,-9.71%,0.63%,-15.64%,-28.57%,-33.13%,-29.76%,-20.66%,1.63%,-11.66%,Upgrade
2,Enterprise Value,9579,8571,7857,6779,6147,7477,7125,7314,6659,5621,5195,4995,4748,6516,5819,5609,5013,6062,6566,8227,8455,Upgrade
3,Last Close Price,10.87,9.86,9.22,7.86,6.83,7.94,7.63,7.93,7.21,6.21,5.79,6.02,5.91,7.58,7.00,7.06,6.45,7.44,8.08,9.33,9.23,Upgrade
4,PE Ratio,24.37,22.09,21.77,18.22,18.27,22.92,22.79,25.04,24.49,24.13,23.50,31.87,39.43,53.04,50.83,42.28,40.91,35.36,31.92,27.76,20.97,Upgrade
5,Forward PE,-,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.03,15.51,15.88,Upgrade
6,PS Ratio,3.10,2.81,2.72,2.36,2.18,2.56,2.48,2.61,2.40,2.12,1.98,2.12,2.09,2.75,2.49,2.56,2.56,3.07,3.45,3.92,3.63,Upgrade
7,PB Ratio,2.74,2.49,2.32,2.04,1.80,2.15,2.10,-,2.06,1.81,1.71,1.81,1.83,2.37,2.21,2.26,2.06,2.39,2.56,2.82,2.82,Upgrade
8,P/TBV Ratio,2.49,2.49,2.33,2.04,1.81,2.16,2.10,-,2.07,1.82,1.71,1.82,1.83,2.38,2.22,2.26,2.06,2.40,2.57,2.83,2.82,Upgrade
