,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,886.3,1039,762.09,818.72,529.66,953.62,668.15,789.86,510.53,962.56,638.11,713.66,533.21,854.84,672.27,641.45,670.22,695.47,559.75,533.63,Upgrade
1,Other Revenue,-,-172.72,172.72,-,236.04,-142.8,142.8,-,233.28,-145.21,145.21,-,206.36,-96.45,96.45,-,124.93,-,-,-,Upgrade
2,Revenue,886.3,866.63,934.81,818.72,765.7,810.82,810.95,789.86,743.82,817.35,783.32,713.66,739.57,758.39,768.71,641.45,795.15,695.47,559.75,533.63,Upgrade
3,Revenue Growth (YoY),15.75%,6.88%,15.27%,3.65%,2.94%,-0.80%,3.53%,10.68%,0.57%,7.77%,1.90%,11.26%,-6.99%,9.05%,37.33%,20.21%,6.38%,-14.75%,-24.39%,-24.54%,Upgrade
4,Cost of Revenue,1028,647.88,691.79,638,616.24,596.94,651.7,623.41,606.24,676.18,654.66,613.18,636.28,665.12,646.91,565.99,693.29,509.96,466.92,402.93,Upgrade
5,Gross Profit,-141.94,218.75,243.02,180.72,149.45,213.88,159.25,166.44,137.57,141.17,128.66,100.48,103.28,93.27,121.81,75.45,101.86,185.51,92.83,130.69,Upgrade
6,"Selling, General & Admin",-126.97,45.48,40.17,41.32,58.53,54.14,41.54,44.41,47.89,51.56,34.42,34.32,28.9,35.01,30.79,28.36,9.28,42.35,36.16,40.41,Upgrade
7,Research & Development,-109.28,39.18,36.1,33.99,31.77,32.48,31.17,30.71,29.01,31.37,27.08,25.7,23.34,23.68,24.95,23.52,26.71,24.52,23.93,23.55,Upgrade
8,Other Operating Expenses,-5.51,-7,6.58,5.93,8.35,-2.55,4.43,3.38,12.94,-3.07,4.68,2.39,9.14,-0.5,3.57,0.08,17.98,0.71,3.17,-5.72,Upgrade
