,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,5.48,11.04,37.24,11.04,13.97,20.16,22.93,20.06,30.86,42.23,57.32,89.72,79.36,122.07,90.2,129.06,130.71,179.24,182.04,334.89,Upgrade
1,Trading Asset Securities,-,-,1.31,1.3,-,-,0.01,0.01,0.01,0.01,0.01,10.01,0.01,-,-,10,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,5.48,11.04,38.55,12.34,13.97,20.16,22.94,20.07,30.87,42.24,57.33,99.73,79.37,122.07,90.2,139.06,130.71,179.24,182.04,334.89,Upgrade
3,Cash Growth,-60.80%,-45.25%,68.04%,-38.51%,-54.73%,-52.27%,-59.98%,-79.88%,-61.11%,-65.39%,-36.45%,-28.28%,-39.27%,-31.90%,-50.45%,-58.48%,-43.48%,-47.19%,-34.10%,4.21%,Upgrade
4,Accounts Receivable,59.97,38.26,39.78,60.8,58.36,49.3,40.08,33.93,30.73,44.71,38.66,67.61,84.48,94.08,116.11,110.38,82.06,89.66,108.37,124.36,Upgrade
5,Other Receivables,164.52,195.3,174.46,135.73,130.97,126.5,110.49,110.53,158.99,85.51,56.31,28.69,100.26,125.71,129.92,127.09,181.88,232.4,255.11,262.57,Upgrade
6,Receivables,224.49,233.56,214.24,196.53,189.33,175.8,150.57,144.46,189.72,130.22,94.97,96.3,184.74,219.79,246.03,237.46,263.94,322.05,363.47,386.93,Upgrade
7,Inventory,3.44,3.63,5.9,5.13,5.93,5.73,6.55,14.27,6.46,5.51,6.14,5.61,7.15,7,7.47,10.48,15.02,14.4,13.77,12.66,Upgrade
8,Prepaid Expenses,-,-,-,-,-,2.01,-,-,-,0.77,-,5.02,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,10.22,11.66,10.58,10.87,14.45,12.78,11.48,13.67,13.38,25.7,28.38,20.93,34.25,28.16,104.9,46.23,127.22,76.37,92.44,72.66,Upgrade
10,Total Current Assets,243.63,259.89,269.26,224.87,223.68,216.49,191.54,192.47,240.43,204.45,186.81,227.6,305.52,377.02,448.6,433.24,536.89,592.07,651.72,807.14,Upgrade
11,"Property, Plant & Equipment",69.79,74.06,79.17,90.96,90.55,93.27,81.46,84.15,103.81,191.19,314.61,327.34,359.54,381.07,404.71,161.38,164.48,181,184.7,192.58,Upgrade
12,Long-Term Investments,29.58,29.88,29.88,29.86,33.94,33.94,35.01,85.01,83.17,80.97,82.33,80.97,96.75,102.97,102.97,101.47,103.87,103.87,103.87,93.92,Upgrade
13,Goodwill,71.67,71.67,71.67,101.18,279.3,279.3,279.3,279.3,386.13,386.13,386.13,386.13,442.36,442.36,442.36,442.36,815.1,815.1,815.1,815.1,Upgrade
14,Other Intangible Assets,11.65,13.33,15.34,21.13,23.59,27.5,31.37,35.29,35.76,39.92,44.73,50.62,73.31,83.57,83.91,97.5,105.6,102.97,106.1,110.78,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,-,-,36.34,25.44,26.02,30.02,25.38,35.56,40.6,37.03,37.29,32.36,32.88,29.66,29.66,Upgrade
16,Long-Term Deferred Tax Assets,6.29,6.29,6.29,13.88,76.89,78.47,80.48,86.07,92.88,106.65,111.41,106.65,84.14,84.14,75.53,65.38,54.75,49.38,21.93,21.93,Upgrade
17,Long-Term Deferred Charges,13.27,13.87,14.09,14.71,15.8,15.26,15.67,16.66,19.72,28.26,54.38,60.36,76.83,84.59,87.38,92.37,91.44,95.18,100.41,103.78,Upgrade
18,Other Long-Term Assets,0.33,1.88,23.12,27.48,37.56,52.51,77.22,48.49,3.98,4.05,4.44,3.71,13.04,10.97,10.3,2.69,67.38,15.73,26.86,11.53,Upgrade
19,Total Assets,446.22,470.88,508.83,524.09,781.31,796.73,792.05,863.77,991.33,1068,1215,1269,1487,1607,1693,1434,1972,1988,2040,2186,Upgrade
20,Accounts Payable,78.47,79.38,96.88,100.99,123.22,121.38,137.66,148.89,137.79,155.34,151.95,196.47,165.83,218.39,182.03,203.12,189.9,160.04,128.03,154.57,Upgrade
21,Accrued Expenses,24.55,23.54,19.03,31.35,33.57,34.53,32.97,39.79,37.75,56.52,47.54,47.95,39.15,47.33,49.59,52.2,38.08,42.67,41.76,66.94,Upgrade
22,Short-Term Debt,-,176.59,-,152.89,30.05,89.04,39.52,71.65,54.57,56,87.53,49.06,85,85,85.08,71.08,79.25,78.25,104.25,125.31,Upgrade
23,Current Portion of Long-Term Debt,16.43,8.42,19.46,8.44,15.34,8.44,11.72,8.45,16.54,8.47,99.35,8.47,-,-,-,-,6,6,12,12.02,Upgrade
24,Current Portion of Leases,-,7.34,-,9.22,-,7.01,-,4.57,-,41.54,-,91.47,46.62,46.62,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,3.25,0.04,1.97,0.36,5.6,0.08,6.39,1.61,3.24,0.01,10.55,1.89,14.23,1.95,4.75,1.76,5.95,0.51,1.4,3.33,Upgrade
26,Current Unearned Revenue,100.1,107.61,125.11,130.95,140.92,173.1,213.81,295.21,463.45,570.15,597.96,603.34,506.24,496.83,519.39,453.32,326.56,352.65,365.89,309.27,Upgrade
27,Other Current Liabilities,324.81,145.08,309.24,144.81,256.17,182.07,186.63,155.46,100.62,86.73,39.21,39.25,74.98,85.82,232.55,136.5,48.66,62.85,58.9,50.63,Upgrade
28,Total Current Liabilities,547.61,548,571.68,579,604.87,615.65,628.7,725.63,813.97,974.77,1034,1038,932.04,981.93,1073,917.97,694.4,702.97,712.23,722.06,Upgrade
29,Long-Term Debt,20.23,20.27,24.46,24.46,28.65,32.84,32.85,32.84,36.95,36.95,41.23,41.23,-,-,-,-,-,-,-,-,Upgrade
30,Long-Term Leases,25.46,27.11,27.85,30.94,30.44,30.66,25.66,22.57,36.64,89.6,154.31,157.04,218.02,232.46,189.84,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,1.97,2.1,2.22,2.35,1.36,-,-,-,-,-,-,-,11.25,11.25,11.25,11.25,2.25,2.25,2.25,2.25,Upgrade
32,Long-Term Deferred Tax Liabilities,0.06,0.06,0.07,0.07,2.13,2.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
33,Other Long-Term Liabilities,0.74,0.74,0.65,1.03,0.29,0.29,0.29,0.29,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,Total Liabilities,596.06,598.28,626.93,637.85,667.74,681.75,687.5,781.33,887.55,1101,1230,1236,1161,1226,1274,929.22,696.65,705.22,714.48,724.31,Upgrade
35,Common Stock,402.62,402.62,402.62,402.67,402.67,402.67,386.67,386.67,339.62,339.62,339.62,339.62,341.18,341.18,341.18,341.18,341.18,343.29,343.29,343.29,Upgrade
36,Additional Paid-In Capital,-,1237,1235,1233,1263,1239,1197,1179,1119,1118,1118,1115,1127,1125,1125,1125,1285,1302,1302,1301,Upgrade
37,Retained Earnings,-1685,-1667,-1656,-1649,-1407,-1379,-1370,-1374,-1341,-1477,-1458,-1408,-1128,-1070,-1034,-947.67,-353.62,-344.47,-303.85,-181.95,Upgrade
38,Treasury Stock,-84.51,-84.51,-84.51,-84.6,-132.31,-132.31,-95.51,-95.51,-,-,-,-,-14.06,-14.06,-14.06,-14.06,-14.04,-32.94,-32.94,-32.94,Upgrade
39,Comprehensive Income & Other,1219,-16.24,-16.24,-16.24,-13.59,-13.59,-13.59,-13.59,-14.48,-14.48,-14.48,-14.48,-0.67,-0.67,-0.68,-0.68,0.64,0.64,0.64,0.64,Upgrade
40,Total Common Equity,-148.22,-128.11,-119.37,-114.72,112.81,116.53,104.31,82.25,103.71,-33.71,-14.81,32.34,325.7,381.85,418.01,504.05,1259,1269,1310,1430,Upgrade
