,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,43.22,58.68,37.93,37.18,83.45,101.85,107.31,184.2,160.79,133.73,169.66,97.8,293.18,313.11,217.57,169.89,311.44,220.21,138.76,269.76,Upgrade
1,Other Revenue,-1.11,1.11,-,11.61,-5.53,5.53,-,10.42,-2.33,2.33,-,9.17,-6.69,6.69,-,9.85,-11.08,11.08,-,11.99,Upgrade
2,Revenue,42.11,59.8,37.93,48.79,77.92,107.39,107.31,194.62,158.46,136.06,169.66,106.97,286.49,319.8,217.57,179.74,300.36,231.29,138.76,281.74,Upgrade
3,Revenue Growth (YoY),-45.96%,-44.32%,-64.65%,-74.93%,-50.83%,-21.08%,-36.75%,81.94%,-44.69%,-57.45%,-22.02%,-40.48%,-4.62%,38.27%,56.79%,-36.21%,-24.29%,-49.17%,-61.00%,-40.48%,Upgrade
4,Cost of Revenue,14.47,20.72,18.26,16.01,25.54,33.53,38.97,52.26,48.26,70.38,80.36,112.95,105.1,100.16,99.84,117.65,87.04,76.73,76.38,76.93,Upgrade
5,Gross Profit,27.64,39.07,19.67,32.78,52.38,73.86,68.34,142.37,110.19,65.68,89.3,-5.98,181.39,219.64,117.73,62.09,213.32,154.56,62.39,204.81,Upgrade
6,"Selling, General & Admin",29.88,44.42,37.47,17.3,68.15,65.92,50.61,40.23,45.17,135.81,122.14,198.51,211.19,251.95,189.33,267.19,204.14,197.52,178.85,243.69,Upgrade
7,Research & Development,3.92,4,4.61,5.5,6.13,7.54,6.2,7.09,7.31,10.01,12.99,22.81,12.47,17.46,17.6,5.51,22.92,18.87,14.98,32.9,Upgrade
8,Other Operating Expenses,-0.53,0.15,0.03,-1.34,-0.89,0.26,0.11,5.57,0.14,-4.17,-0.1,2.76,0.25,0.63,-0.97,13.18,-4.66,-5.49,-0.95,7.94,Upgrade
9,Operating Expenses,45.96,45.34,45.69,21.65,75.56,73.9,57.14,50.35,55.69,141.26,135.51,222,221.91,269.33,206.69,285.09,221.5,210.08,193.7,284.29,Upgrade
10,Operating Income,-18.32,-6.27,-26.02,11.13,-23.19,-0.04,11.19,92.02,54.5,-75.58,-46.21,-227.97,-40.52,-49.68,-88.95,-223.01,-8.18,-55.52,-131.31,-79.48,Upgrade
11,Interest Expense,-5.48,-4.4,-4.08,-3.13,-5.91,-1.68,-1.32,-3.07,-1.6,-,-6.8,-,-18.76,-8.92,-5.38,-8.61,-6.32,-6.28,-6.81,-12.72,Upgrade
12,Interest & Investment Income,1.92,5.28,22.83,6.05,-,3.88,0.02,4.38,0.28,1.28,0.11,5.03,0.79,0.77,0.28,-,5.25,-,1.61,14.82,Upgrade
13,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-,-0,-,-,-,0.01,-,-,-,-0.01,Upgrade
14,Other Non Operating Income (Expenses),1.95,-6.57,0.2,-6.23,4.14,-5.77,-0.09,-223.42,91.54,50.37,-2.12,-7.51,2.42,-14.33,-2.58,5.64,-8.22,-1.6,-2.04,0.41,Upgrade
15,EBT Excluding Unusual Items,-19.93,-11.96,-7.07,7.81,-24.96,-3.62,9.8,-130.09,144.72,-23.93,-55.01,-230.45,-56.07,-72.16,-96.64,-225.96,-17.46,-63.41,-138.55,-76.97,Upgrade
16,Merger & Restructuring Charges,0.03,-0.03,-,-3.32,-,-,-,138.72,0.4,-0.4,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Impairment of Goodwill,-,-,-,-178.11,-,-,-,-39.57,-,-,-,-56.23,-,-,-,-372.74,-,-,-,-577.16,Upgrade
18,Gain (Loss) on Sale of Investments,-,0,0.01,-0.45,-,-1.07,-,-0.02,-,-,-,-0.33,-,-,-,-0.36,-,-,-,-,Upgrade
19,Gain (Loss) on Sale of Assets,-0.12,0.13,-0.21,-0.4,-0.13,-0.44,-0.13,0.76,5.39,9.91,0.18,1.49,-0.12,27.77,-0.04,0.08,7.23,-5.75,-0.07,-11.57,Upgrade
20,Asset Writedown,0.12,-0.12,0.03,-1.44,0.07,-0.11,0,-0.04,0.74,-0.71,0.01,-19.42,-,-,-,-14.74,-,-,-,-8.27,Upgrade
21,Other Unusual Items,-0.53,0.53,-,-6.37,-,-,-,4.5,-0.1,0.1,-,0.55,0.12,-0.12,-,4.81,-,-,-,-27.52,Upgrade
