,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,811.82,898.07,948.61,935.16,853.71,857.56,793.21,1040,682.61,641.82,411.73,536.08,340.97,1147,422.57,500.55,266.15,284.04,251.33,910.65,Upgrade
1,Trading Asset Securities,1263,1132,1141,1152,1107,1005,1142,981.1,1303,1203,1346,1070,1221,451.83,1168,1009,1040,1031,910.52,178,Upgrade
2,Cash & Short-Term Investments,2075,2030,2090,2087,1961,1862,1936,2021,1986,1845,1758,1606,1562,1599,1591,1509,1306,1315,1162,1089,Upgrade
3,Cash Growth,5.79%,9.02%,7.96%,3.27%,-1.26%,0.93%,10.09%,25.84%,27.14%,15.42%,10.52%,6.39%,19.60%,21.58%,36.92%,38.66%,20.62%,25.70%,21.15%,7.80%,Upgrade
4,Accounts Receivable,172.14,165.31,192.01,262.53,264.51,214.56,150.3,155.35,182.94,121.93,190.06,211.53,115.19,160.8,157.58,96.16,170.64,171.42,379.56,338.31,Upgrade
5,Other Receivables,4.15,3.19,4.81,2.33,3.76,4.06,2.85,1.11,2.99,2,3.65,0.57,2.63,2.91,5.83,2.24,3.32,4.4,1.85,0.57,Upgrade
6,Receivables,176.3,168.5,196.83,264.86,268.27,218.63,153.15,156.46,185.94,123.93,193.72,212.1,117.82,163.72,163.4,98.4,173.96,175.82,381.41,338.87,Upgrade
7,Inventory,189.13,200.15,188.91,181.34,156.63,179.64,191.54,183.79,162.27,151.22,169.85,188.3,155.25,170.29,189.02,173.69,206.29,183.92,169.78,197.93,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,0.51,-,1.37,-,0.02,-,2.4,-,0.06,-,0.26,Upgrade
9,Other Current Assets,40.46,56.35,80.3,144.6,163.58,126.85,139.88,129.25,134.94,136.38,120.42,65.59,83.67,55.45,61.99,44.67,65.49,49.02,123.55,75.79,Upgrade
10,Total Current Assets,2480,2455,2556,2678,2549,2387,2420,2490,2469,2257,2242,2073,1919,1988,2005,1829,1752,1724,1837,1702,Upgrade
11,"Property, Plant & Equipment",416.76,422.4,431.51,418.77,413.49,405.16,382.62,379.93,379.76,375.15,376.74,370.96,367.38,376.1,359.59,359.96,349.23,349.38,349.67,347.44,Upgrade
12,Long-Term Investments,354.57,381.45,348.79,346.89,349.06,350.12,347.03,343.26,346.53,340.88,338.7,336.05,342.58,338.29,336.35,333.07,331.48,330.48,328.89,327.08,Upgrade
13,Goodwill,250.58,239.01,237.82,253.19,235.95,242.45,226.28,226.86,219.59,211.43,206.74,209.85,208.77,210.93,209.82,222.57,222.71,223.86,222,216.63,Upgrade
14,Other Intangible Assets,60.8,62.17,64.37,68.82,69.33,72.41,72.64,75.21,75.88,76.84,78.24,81.21,83.44,85.85,87.82,93.06,94.99,97.93,99.75,100.82,Upgrade
15,Long-Term Deferred Tax Assets,14.11,13.72,13.95,14.88,10.38,9.86,8.63,8.16,12.06,12.03,10.58,10.7,14.9,14.79,14.21,14.75,20.4,17.65,19.19,20.79,Upgrade
