,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6693,5378,4185,4377,5091,5200,5420,5879,4852,5154,5926,5588,7662,6301,6095,4381,4705,5389,5586,5208,5714,Upgrade
1,Market Cap Growth,3.44%,3.44%,-22.78%,-25.56%,4.93%,0.89%,-8.54%,5.21%,-36.68%,-18.21%,-2.78%,27.54%,62.84%,16.93%,9.12%,-15.88%,-17.65%,-0.93%,-5.93%,4.23%,51.82%,Upgrade
2,Enterprise Value,4753,3483,2231,2548,3263,3466,3691,4136,3109,3544,4403,4258,6332,4933,4736,3313,3637,4310,4708,4332,4838,Upgrade
3,Last Close Price,20.98,16.56,12.88,13.02,15.14,15.47,15.81,17.16,14.16,15.14,17.15,16.02,21.96,18.17,17.44,12.38,13.29,15.22,15.84,14.72,16.16,Upgrade
4,PE Ratio,19.70,15.83,13.05,14.53,17.54,18.78,20.45,23.59,20.19,23.57,27.64,28.17,40.21,35.73,35.74,25.96,27.97,31.33,32.69,28.32,31.10,Upgrade
5,Forward PE,18.99,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,Upgrade
6,PS Ratio,5.29,4.25,3.31,3.46,4.07,4.26,4.62,5.15,4.58,5.20,6.21,6.34,9.12,7.47,7.20,5.13,5.38,6.65,7.09,6.53,6.79,Upgrade
7,PB Ratio,2.53,1.98,1.60,1.64,1.95,2.07,2.12,2.40,2.05,2.28,2.67,2.49,3.51,3.01,2.98,2.08,2.28,2.66,2.85,2.69,3.05,Upgrade
8,P/TBV Ratio,2.31,2.31,1.87,1.91,2.30,2.44,2.50,2.82,2.41,2.68,3.14,2.92,4.13,3.56,3.55,2.47,2.74,3.20,3.46,3.28,3.73,Upgrade
9,P/FCF Ratio,25.79,20.72,11.36,14.76,24.42,54.32,-,-,10.10,11.68,21.12,43.07,66.30,-,-,10.10,15.12,-,26.65,75.08,-,Upgrade
10,P/OCF Ratio,17.91,17.91,10.12,12.74,19.81,38.58,-,-,9.77,11.16,19.65,33.21,49.37,-,-,9.79,14.43,-,23.17,39.11,-,Upgrade
11,EV/Sales Ratio,3.76,2.75,1.76,2.02,2.61,2.84,3.14,3.62,2.93,3.57,4.62,4.83,7.53,5.85,5.59,3.88,4.15,5.32,5.98,5.43,5.75,Upgrade
12,EV/EBITDA Ratio,12.13,8.89,5.81,7.19,9.27,10.14,11.62,13.84,11.03,14.52,18.86,19.59,30.66,24.06,24.42,17.76,19.22,23.27,25.27,21.33,23.12,Upgrade
13,EV/EBIT Ratio,13.06,9.57,6.26,7.81,10.07,11.04,12.75,15.25,12.24,16.39,21.42,22.50,35.52,27.92,28.59,20.97,22.62,27.47,29.66,24.63,26.47,Upgrade
14,EV/FCF Ratio,18.31,13.42,6.05,8.59,15.65,36.21,-,-,6.47,8.03,15.69,32.82,54.79,-,-,7.64,11.69,-,22.46,62.45,-,Upgrade
15,Debt / Equity Ratio,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.06,0.06,0.09,0.09,0.09,0.09,0.09,0.10,0.10,0.10,0.10,0.11,0.13,0.10,Upgrade
16,Debt / EBITDA Ratio,0.15,0.14,0.12,0.18,0.16,0.16,0.17,0.45,0.43,0.74,0.69,0.77,1.06,0.88,0.94,0.97,1.17,1.16,1.15,1.18,1.21,Upgrade
17,Debt / FCF Ratio,0.22,0.22,0.15,0.20,0.29,0.63,-,-,0.30,0.44,0.68,1.49,1.68,-,-,0.46,0.67,-,1.00,3.70,-,Upgrade
18,Asset Turnover,0.32,0.35,0.32,0.34,0.32,0.37,0.33,0.32,0.28,0.35,0.26,0.29,0.27,0.29,0.23,0.31,0.30,0.32,0.26,0.23,Upgrade,
19,Inventory Turnover,4.23,3.43,3.58,4.19,4.66,4.10,4.35,3.90,3.96,4.14,4.82,2.97,3.25,3.01,3.02,2.11,3.05,2.92,3.74,2.46,2.02,Upgrade
20,Quick Ratio,2.52,2.52,2.24,2.32,1.97,1.92,2.16,1.97,1.80,1.90,2.04,2.13,2.26,1.99,1.82,1.95,2.05,2.37,2.25,1.93,1.82,Upgrade
21,Current Ratio,2.78,2.78,2.50,2.59,2.25,2.20,2.48,2.28,2.06,2.16,2.34,2.45,2.58,2.27,2.05,2.22,2.33,2.80,2.60,2.30,2.17,Upgrade
22,Return on Equity (ROE),13.23%,14.69%,12.23%,12.96%,11.51%,13.02%,12.40%,12.28%,10.57%,10.97%,11.03%,9.13%,10.52%,8.59%,9.96%,6.11%,9.59%,8.51%,11.14%,7.51%,Upgrade,
23,Return on Assets (ROA),6.16%,7.36%,4.88%,5.65%,5.71%,5.58%,5.00%,5.23%,4.21%,4.54%,4.18%,3.07%,3.91%,3.61%,3.61%,3.14%,3.24%,3.22%,4.01%,2.86%,Upgrade,
24,Return on Capital (ROIC),8.43%,10.23%,6.96%,8.27%,8.11%,7.73%,7.13%,7.71%,6.13%,6.40%,5.76%,4.17%,5.40%,5.03%,4.87%,4.14%,4.30%,4.37%,5.55%,4.10%,Upgrade,
25,Return on Capital Employed (ROCE),12.81%,12.81%,13.04%,11.69%,11.91%,12.08%,10.95%,10.67%,10.29%,8.61%,8.34%,7.59%,7.32%,7.85%,7.53%,6.98%,7.23%,6.79%,7.06%,7.91%,8.72%,Upgrade
26,Earnings Yield,5.08%,6.32%,7.66%,6.88%,5.70%,5.32%,4.89%,4.24%,4.95%,4.24%,3.62%,3.55%,2.49%,2.80%,2.80%,3.85%,3.58%,3.19%,3.06%,3.53%,3.21%,Upgrade
27,FCF Yield,3.88%,4.83%,8.81%,6.77%,4.10%,1.84%,2.11%,4.30%,9.90%,8.56%,4.73%,2.32%,1.51%,3.91%,3.62%,9.90%,6.61%,2.43%,3.75%,1.33%,1.50%,Upgrade
28,Dividend Yield,2.61%,-,5.93%,-,3.17%,-,-,-,3.39%,-,1.87%,-,0.73%,-,-,-,1.13%,-,-,-,0.37%,Upgrade
29,Payout Ratio,49.46%,40.54%,79.29%,0.63%,72.51%,67.34%,7.16%,1.14%,68.47%,67.39%,42.31%,-,4.79%,90.76%,5.68%,-,3.55%,2.37%,50.38%,1.90%,4.83%,Upgrade
30,Buyback Yield / Dilution,-0.02%,-0.04%,0.00%,0.00%,-0.03%,-0.10%,-0.14%,-0.04%,0.72%,-1.46%,0.94%,0.88%,-0.23%,3.18%,-0.37%,0.08%,-0.49%,-1.26%,-0.20%,-0.77%,1.73%,Upgrade
31,Total Shareholder Return,2.59%,-0.04%,5.93%,0.00%,3.14%,-0.10%,-0.14%,-0.04%,4.11%,-1.46%,2.81%,0.88%,0.50%,3.18%,-0.37%,0.08%,0.64%,-1.26%,-0.20%,-0.77%,2.10%,Upgrade
