,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,80.05,77.46,62.71,73.56,74.97,76.96,97.74,115.25,88.47,74.06,Upgrade
1,Short-Term Investments,0.04,0.06,0.33,0.07,0.08,0.44,0.58,0.07,0.1,0.05,Upgrade
2,Cash & Short-Term Investments,80.09,77.51,63.04,73.63,75.05,77.4,98.32,115.32,88.57,74.1,Upgrade
3,Cash Growth,27.04%,5.27%,-16.00%,-4.87%,-23.67%,-32.88%,11.01%,55.63%,-0.88%,-23.63%,Upgrade
4,Accounts Receivable,107.32,105.38,108.35,97.05,88.5,82.78,70.16,65.07,59.28,45.02,Upgrade
5,Other Receivables,1.75,0.47,1.15,-,-,-,-,-,-,2.06,Upgrade
6,Receivables,109.07,105.85,109.5,97.05,88.62,82.91,70.29,65.2,59.41,47.2,Upgrade
7,Inventory,4.96,6.95,6.43,4.81,4.91,5.48,5.93,5.44,6.15,7.84,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,1.53,Upgrade
9,Other Current Assets,4.59,4.43,4.86,4.91,5.65,5.85,4.14,4.51,4.33,2.04,Upgrade
10,Total Current Assets,198.7,194.74,183.83,180.4,174.23,171.64,178.68,190.48,158.46,132.7,Upgrade
11,"Property, Plant & Equipment",71.6,71.62,76.89,76.47,86.69,91.06,100.2,100.42,104.75,98.25,Upgrade
12,Long-Term Investments,-,-,-,-,-,-,-,-,12.55,12.12,Upgrade
13,Long-Term Accounts Receivable,59.04,57.44,52.32,51.53,55.37,56.42,63.47,56.55,51.67,45.89,Upgrade
14,Long-Term Deferred Tax Assets,2.67,3.82,4.32,8.25,6.7,6.6,6.9,7.42,7.09,8.07,Upgrade
