,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q2 2018,Q1 2018,Q4 2017,+7 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Jun '18 Jun 30, 2018","Mar '18 Mar 31, 2018","Dec '17 Dec 31, 2017",+7 Quarters
0,Operating Revenue,52.43,48.41,54.45,46.6,112.19,94.39,98.15,56.92,125.63,42.78,62.99,45.13,223.54,112.56,78.4,49.74,152.91,14.2,14.2,41.02,Upgrade
1,Other Revenue,-,-2.27,2.27,-,4.53,-2.73,2.73,-,3.71,-1.28,1.28,-,-,-,-,-,-,-,-,-,Upgrade
2,Revenue,52.43,46.15,56.72,46.6,116.72,91.67,100.88,56.92,129.35,41.5,64.27,45.13,223.54,112.56,78.4,49.74,152.91,14.2,14.2,41.02,Upgrade
3,Revenue Growth (YoY),-55.08%,-49.66%,-43.78%,-18.12%,-9.76%,120.86%,56.95%,26.10%,-42.14%,-63.13%,-18.02%,-9.26%,46.19%,692.75%,452.15%,21.25%,272.77%,38.33%,38.33%,1.83%,Upgrade
4,Cost of Revenue,-90.37,29.61,36.5,24.26,97.03,55.72,59.92,23.68,84.52,20.52,23.21,20.04,121.58,51.35,32.33,20.21,61.32,3.96,3.96,13.74,Upgrade
5,Gross Profit,142.81,16.53,20.22,22.34,19.69,35.95,40.96,33.24,44.83,20.98,41.06,25.09,101.96,61.21,46.06,29.53,91.59,10.24,10.24,27.28,Upgrade
6,"Selling, General & Admin",-73.53,20.68,21.99,30.86,51.16,43.4,41.43,38.81,48.13,41.36,41.59,31.27,52.25,30.12,30.19,26.28,41.55,9.78,9.78,19.19,Upgrade
7,Research & Development,-25.2,6.06,7.69,11.44,13.61,17.41,17.83,18.7,25.23,22.26,14.53,15.69,19.42,13.23,13.09,6.32,11.05,6.31,6.31,-,Upgrade
8,Other Operating Expenses,269.75,-10.63,2.02,-2.89,11.49,-4.97,-2.24,-7.15,26.96,-8.58,-8.06,-8.05,25.81,-11.12,-8.81,-4.54,11.74,-3.89,-3.89,-4.85,Upgrade
9,Operating Expenses,173.53,15.72,30.61,38.4,86.71,57.17,62.76,49.82,104.8,56.66,50.99,38.02,99.31,35.32,33.01,28.34,66.77,12.2,12.2,14.34,Upgrade
10,Operating Income,-30.72,0.81,-10.39,-16.06,-67.02,-21.22,-21.8,-16.58,-59.97,-35.68,-9.93,-12.92,2.65,25.89,13.05,1.19,24.82,-1.95,-1.95,12.94,Upgrade
11,Interest Expense,-0.67,-1.87,-2.18,-1.94,-2,-2.9,-2.62,-2.12,-1.73,-0.7,-1.43,-0.9,-0.5,-1.57,-1.02,-0.99,-1.21,-,-,-,Upgrade
12,Interest & Investment Income,5.99,0.18,0.2,0.29,0.44,0.52,1.27,-,0.65,0.74,0.8,0.81,1.31,0.29,0.13,0.3,0.6,0.21,0.21,0.16,Upgrade
13,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-0.05,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),-1.11,0.53,-0.48,-0.16,-2.94,-0.18,-3.06,0.57,0.99,0.15,-0.42,-0.2,-0.1,-0.3,-0.05,-0.03,-0.91,-0.19,-0.19,1.32,Upgrade
