,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,292.68,404.55,362.74,627.59,270.28,316.74,361.21,376.58,208.59,367,Upgrade
1,Short-Term Investments,503.06,669.47,520.04,368.14,546.47,594.63,528.12,724.12,851.85,804.28,Upgrade
2,Trading Asset Securities,110.86,-,-,-,-,180.21,150.41,256.73,121.4,180.08,Upgrade
3,Cash & Short-Term Investments,906.59,1074,882.78,995.74,816.76,1092,1040,1357,1182,1351,Upgrade
4,Cash Growth,2.70%,7.86%,8.08%,-8.78%,-21.45%,-19.59%,-12.02%,0.45%,7.11%,2.79%,Upgrade
5,Accounts Receivable,392.58,343.03,536.79,350.96,585.15,356.39,407.3,284.56,421.65,341.05,Upgrade
6,Other Receivables,102.81,1.77,107.09,2.54,96.64,2.6,30.84,-,25.17,-,Upgrade
7,Receivables,495.39,344.8,643.88,353.5,681.78,359,438.14,284.56,446.82,341.05,Upgrade
8,Inventory,269.45,301.58,364.27,362.62,348.13,286.92,221.16,190.38,193.56,184.68,Upgrade
9,Prepaid Expenses,-,1.48,-,0.24,-,1.32,-,4.43,-,27.08,Upgrade
10,Other Current Assets,40.27,230.98,203.33,106.92,7.06,46.38,62.72,183.93,149.55,18.62,Upgrade
11,Total Current Assets,1712,1953,2094,1819,1854,1785,1762,2021,1972,1923,Upgrade
12,"Property, Plant & Equipment",322.68,331.23,342.32,345.62,470.71,451.19,423.8,407.13,382.55,368.94,Upgrade
13,Long-Term Investments,216.17,122.35,30.43,126.5,114.72,102.98,101.2,4.96,4.96,113.24,Upgrade
14,Goodwill,-,-,-,-,-,-,1.38,1.38,1.38,1.38,Upgrade
15,Other Intangible Assets,-,-,-,-,-,-,0.95,2.1,3.24,4.39,Upgrade
16,Long-Term Deferred Tax Assets,28.94,28.71,28.57,25.95,9.15,7.69,8.51,9.4,10.71,8.19,Upgrade
17,Other Long-Term Assets,186.26,258.77,288.27,496.78,350.63,262.91,237.52,131.57,119.93,216.31,Upgrade
18,Total Assets,2466,2694,2784,2814,2799,2610,2535,2577,2495,2635,Upgrade
19,Accounts Payable,313.39,399.79,462.76,336.69,456.37,422.51,388.78,365.43,330.19,399.35,Upgrade
20,Accrued Expenses,-,78.76,-,111.17,-,83.68,-,84.78,-,98.66,Upgrade
21,Short-Term Debt,-,-,-,44.82,142.56,-,-,-,-,-,Upgrade
22,Current Portion of Leases,3.07,4.58,5.05,5.88,6.67,7.11,6.98,5.15,7.82,8.11,Upgrade
23,Current Income Taxes Payable,29.27,41.8,31.87,27.66,26.74,21.31,24.33,26.37,28.77,33.78,Upgrade
24,Current Unearned Revenue,18.7,25.33,104.99,177.3,76.01,28.05,41.56,52.72,15.23,44.33,Upgrade
25,Other Current Liabilities,55.46,3.8,99.14,3.39,63.08,4.03,69.28,12.16,114.35,13.31,Upgrade
26,Total Current Liabilities,419.89,554.06,703.82,706.91,771.43,566.69,530.94,546.61,496.37,597.54,Upgrade
27,Long-Term Debt,-,-,-,-,-,-,-,-,14.03,-,Upgrade
28,Long-Term Leases,6.59,7.38,1.51,2.99,5.1,7.22,9.17,11.36,6.38,9.46,Upgrade
29,Long-Term Deferred Tax Liabilities,35.24,37.4,35.77,33.4,29.69,27.45,24.7,21.76,17.06,23.83,Upgrade
30,Total Liabilities,461.71,598.84,741.09,743.29,806.21,601.36,564.81,579.73,533.83,630.82,Upgrade
31,Common Stock,1192,1192,1192,1192,1192,1192,1192,1192,1192,1192,Upgrade
32,Retained Earnings,709.39,781.58,727.08,766.98,702.19,723.43,684.1,709.85,733.99,773.41,Upgrade
33,Comprehensive Income & Other,99.82,99.39,99.46,97.58,95.38,91.62,93.11,93.9,32.61,36.8,Upgrade
34,Total Common Equity,2002,2073,2019,2057,1990,2007,1970,1996,1959,2003,Upgrade
35,Minority Interest,2.49,21.74,23.86,13.64,2.79,1.19,0.74,1.43,1.75,1.83,Upgrade
36,Shareholders' Equity,2004,2095,2043,2071,1993,2009,1970,1998,1961,2004,Upgrade
37,Total Liabilities & Equity,2466,2694,2784,2814,2799,2610,2535,2577,2495,2635,Upgrade
38,Total Debt,9.65,11.97,6.56,53.69,154.32,14.33,16.15,16.51,28.23,17.57,Upgrade
39,Net Cash (Debt),896.94,1062,876.22,942.05,662.43,1077,1024,1341,1154,1334,Upgrade
40,Net Cash Growth,2.36%,12.74%,32.27%,-12.55%,-35.28%,-19.66%,-11.27%,0.54%,5.92%,1.45%,Upgrade
41,Net Cash Per Share,1.11,1.31,1.08,1.16,0.81,1.31,1.24,1.62,1.40,1.62,Upgrade
42,Filing Date Shares Outstanding,817.94,817.94,819.58,819.58,824.69,824.69,833.56,833.56,833.56,833.56,Upgrade
43,Total Common Shares Outstanding,817.94,817.94,819.58,819.58,824.69,824.69,833.56,833.56,833.56,833.56,Upgrade
44,Working Capital,1292,1399,1390,1112,1082,1219,1231,1474,1475,1325,Upgrade
45,Book Value Per Share,2.45,2.53,2.46,2.51,2.41,2.43,2.36,2.39,2.35,2.40,Upgrade
46,Tangible Book Value,2002,2073,2019,2057,1990,2007,1967,1993,1954,1997,Upgrade
47,Tangible Book Value Per Share,2.45,2.53,2.46,2.51,2.41,2.43,2.36,2.39,2.34,2.40,Upgrade
48,Buildings,-,299.07,-,287.07,-,156.15,-,159.04,-,165.56,Upgrade
49,Machinery,-,422.58,-,415.47,-,421.9,-,408.31,-,397.85,Upgrade
50,Construction In Progress,-,3.24,-,6.87,-,219.06,-,151.32,-,84.44,Upgrade
