,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,798,1047,1243,1205,1295,1303,1378,1475,1175,1159,1500,Upgrade
1,Market Cap Growth,-13.10%,-13.10%,-3.99%,-7.54%,-6.00%,-11.68%,17.21%,27.34%,-21.67%,-27.23%,-5.76%,Upgrade
2,Enterprise Value,-163,-99,322,155,522,-18,147,-115,-88,-331,264,Upgrade
3,Last Close Price,0.99,1.28,1.38,1.33,1.30,1.30,1.27,1.33,0.98,0.95,1.11,Upgrade
4,PE Ratio,8.53,11.10,8.55,7.58,7.77,7.68,8.12,9.25,6.79,6.16,7.57,Upgrade
5,Forward PE,-,7.48,7.48,7.48,7.48,7.48,7.48,7.48,7.48,7.48,7.48,Upgrade
6,PS Ratio,0.62,0.80,0.80,0.71,0.75,0.76,0.82,0.91,0.77,0.80,0.95,Upgrade
7,PB Ratio,0.38,0.49,0.54,0.55,0.55,0.56,0.56,0.62,0.50,0.54,0.67,Upgrade
8,P/TBV Ratio,0.49,0.49,0.54,0.55,0.56,0.56,0.56,0.62,0.50,0.54,0.67,Upgrade
9,P/FCF Ratio,1.53,2.01,5.23,-,-35.97,-,-12.98,-,8.45,-,8.58,Upgrade
10,P/OCF Ratio,1.91,1.91,4.60,-,32.62,-,-236.28,-,5.01,-,5.35,Upgrade
11,EV/Sales Ratio,-,-,0.21,0.09,0.30,-,0.09,-,-,-,0.17,Upgrade
12,EV/EBITDA Ratio,-,-,1.71,1.09,4.09,-,0.78,-,-,-,1.25,Upgrade
13,EV/EBIT Ratio,-,-,2.33,1.56,6.09,-,1.01,-,-,-,1.63,Upgrade
14,EV/FCF Ratio,-0.31,-,1.35,-,-14.51,-,-1.39,-,-,-,1.51,Upgrade
15,Debt / Equity Ratio,0.00,0.00,0.01,0.00,0.03,0.08,0.01,0.01,0.01,0.01,0.01,Upgrade
16,Debt / FCF Ratio,0.02,0.02,0.06,-,-1.69,-,-0.17,-,0.14,-,0.11,Upgrade
17,Return on Capital Employed (ROCE),3.20%,3.20%,5.87%,4.42%,3.60%,5.33%,5.80%,7.98%,7.35%,6.10%,7.12%,Upgrade
18,Earnings Yield,11.83%,9.01%,11.70%,13.19%,12.87%,13.03%,12.31%,10.81%,14.72%,16.24%,13.21%,Upgrade
19,FCF Yield,65.37%,49.81%,19.13%,20.15%,-2.78%,-24.04%,-7.70%,9.49%,11.83%,13.49%,11.66%,Upgrade
20,Dividend Yield,13.99%,-,-,-,-,-,9.82%,9.37%,13.23%,13.42%,12.66%,Upgrade
21,Buyback Yield / Dilution,0.22%,0.20%,0.23%,0.63%,1.01%,1.07%,0.48%,0.12%,-0.25%,0.28%,0.33%,Upgrade
22,Total Shareholder Return,14.21%,0.20%,0.23%,0.63%,1.01%,1.07%,10.31%,9.49%,12.99%,13.70%,13.00%,Upgrade
