,Fiscal Quarter,Current,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Oct '24 Oct 31, 2024","Apr '24 Apr 30, 2024","Oct '23 Oct 31, 2023","Apr '23 Apr 30, 2023","Oct '22 Oct 31, 2022","Apr '22 Apr 30, 2022","Oct '21 Oct 31, 2021","Apr '21 Apr 30, 2021","Oct '20 Oct 31, 2020","Apr '20 Apr 30, 2020",+2 Quarters
0,Market Capitalization,2589,2283,2021,1698,1635,1325,1449,1597,1696,1387,1374,Upgrade
1,Market Cap Growth,34.50%,34.50%,23.61%,28.13%,12.84%,-17.05%,-14.59%,15.20%,23.44%,-58.05%,-61.31%,Upgrade
2,Enterprise Value,1272,1317,1299,1116,1230,985,953,1339,1379,1122,880,Upgrade
3,Last Close Price,2.07,1.84,1.58,1.28,1.21,0.94,1.03,1.08,1.15,0.92,0.91,Upgrade
4,PE Ratio,7.20,6.39,6.34,7.44,8.39,8.15,9.77,11.67,20.21,27.44,8.70,Upgrade
5,Forward PE,-,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.13,8.96,8.07,Upgrade
6,PS Ratio,0.41,0.36,0.35,0.32,0.35,0.29,0.32,0.39,0.49,0.40,0.31,Upgrade
7,PB Ratio,1.12,0.98,0.83,0.73,0.70,0.61,0.64,0.69,0.77,0.66,0.69,Upgrade
8,P/TBV Ratio,1.23,1.23,1.05,0.95,0.93,0.82,0.88,0.97,1.10,0.99,1.11,Upgrade
9,P/FCF Ratio,2.79,2.46,4.29,3.85,4.18,9.89,-,6.88,-,11.61,4.89,Upgrade
10,P/OCF Ratio,2.41,2.41,4.01,3.69,4.03,8.94,-,6.67,-,9.25,4.60,Upgrade
11,EV/Sales Ratio,0.20,0.21,0.22,0.21,0.26,0.22,0.21,0.33,0.40,0.33,0.20,Upgrade
12,EV/EBITDA Ratio,2.25,2.48,2.62,2.80,3.95,3.77,6.08,10.67,12.09,-,3.69,Upgrade
13,EV/EBIT Ratio,2.68,2.85,3.08,3.44,5.01,5.51,16.42,-,54.29,-,5.87,Upgrade
14,EV/FCF Ratio,1.37,1.42,2.76,2.53,3.14,7.35,-,5.77,-,9.39,3.13,Upgrade
15,Debt / Equity Ratio,0.26,0.26,0.19,0.22,0.36,0.43,0.38,0.38,0.38,0.40,0.42,Upgrade
16,Debt / FCF Ratio,0.64,0.64,1.00,1.18,2.12,6.97,-,3.78,-,7.08,2.98,Upgrade
17,Return on Capital Employed (ROCE),17.42%,17.42%,15.51%,11.92%,8.61%,6.49%,2.08%,-,0.90%,-,5.40%,Upgrade
18,Earnings Yield,13.81%,15.66%,15.77%,13.44%,11.92%,12.28%,10.24%,8.57%,4.95%,3.64%,11.49%,Upgrade
19,FCF Yield,35.84%,40.63%,23.29%,25.95%,23.92%,10.11%,22.07%,14.53%,-5.95%,8.61%,20.44%,Upgrade
20,Dividend Yield,6.28%,7.07%,7.91%,7.06%,1.65%,-,-,-,-,-,-,Upgrade
21,Buyback Yield / Dilution,-0.31%,-0.45%,-0.17%,-0.22%,-0.05%,0.01%,-0.01%,-0.08%,-0.02%,0.02%,-0.12%,Upgrade
22,Total Shareholder Return,5.97%,6.61%,7.74%,6.83%,1.61%,0.01%,-0.01%,-0.08%,-0.02%,0.02%,-0.12%,Upgrade
