,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Oct '24 Oct 31, 2024","Apr '24 Apr 30, 2024","Oct '23 Oct 31, 2023","Apr '23 Apr 30, 2023","Oct '22 Oct 31, 2022","Apr '22 Apr 30, 2022","Oct '21 Oct 31, 2021","Apr '21 Apr 30, 2021","Oct '20 Oct 31, 2020","Apr '20 Apr 30, 2020",+2 Quarters
0,Cash & Equivalents,1914,1476,1290,1466,1403,1306,1480,1193,1302,1248,Upgrade
1,Trading Asset Securities,22.67,20.95,18.6,19.7,16.35,21.26,24.78,27.88,-,-,Upgrade
2,Cash & Short-Term Investments,1936,1497,1308,1485,1419,1327,1504,1221,1302,1248,Upgrade
3,Cash Growth,47.98%,0.77%,-7.82%,11.92%,-5.64%,8.68%,15.56%,-2.19%,1.82%,8.75%,Upgrade
4,Accounts Receivable,1874,1794,1929,1726,1683,1700,1719,1566,1380,1205,Upgrade
5,Other Receivables,181.7,272.04,110.26,234.64,141.93,267.23,122.92,317.71,123.92,259.89,Upgrade
6,Receivables,2056,2066,2039,1961,1825,1967,1842,1884,1504,1465,Upgrade
7,Inventory,5.53,7.3,12.98,14.22,13.24,26.8,24.39,18.13,23.09,45.61,Upgrade
8,Prepaid Expenses,116.46,-,99.74,-,99.11,-,210.94,-,146.03,-,Upgrade
9,Other Current Assets,65.32,14.38,5.36,8.49,7.51,13.25,13.97,16.52,10.1,10.87,Upgrade
10,Total Current Assets,4179,3585,3466,3469,3364,3334,3596,3140,2985,2770,Upgrade
11,"Property, Plant & Equipment",689.41,696.27,706.19,744.94,728.24,798,831.44,879.47,956.26,939.84,Upgrade
12,Long-Term Investments,155.04,172.77,159.72,166.86,145.08,136.11,117.43,115.49,120.47,133.8,Upgrade
13,Goodwill,290.2,-,290.33,-,290.18,-,320.9,-,321.14,-,Upgrade
14,Other Intangible Assets,142.35,453.48,175.69,491.38,199.81,509.63,218.71,539.32,237.83,598.79,Upgrade
15,Long-Term Deferred Tax Assets,5.7,4.93,6.28,4.25,4.09,4.51,4.18,3.79,3.35,1.39,Upgrade
16,Other Long-Term Assets,245.02,258.13,256.54,287.7,271.9,283.98,289.11,225.1,131.54,140.59,Upgrade
17,Total Assets,5707,5170,5061,5164,5012,5075,5386,4912,4765,4593,Upgrade
18,Accounts Payable,354.15,320.76,361.87,267.91,360.49,394.49,335.94,317.53,381.63,424.71,Upgrade
19,Accrued Expenses,1813,2.94,1520,4.02,1146,3.89,1492,1.97,1111,5.09,Upgrade
20,Short-Term Debt,105.32,-,7.98,-,206.75,-,177.14,-,159.13,-,Upgrade
21,Current Portion of Long-Term Debt,226.32,263.65,180.74,383.85,229.5,431.22,159.95,335.26,112.54,188.08,Upgrade
22,Current Portion of Leases,16.67,17.45,15.88,15.98,18.23,17.85,20.36,20.97,26.46,24.49,Upgrade
23,Current Income Taxes Payable,57.29,53.59,45.33,33.33,22.25,20.84,20.56,16.87,21.21,32.95,Upgrade
24,Current Unearned Revenue,458.63,181.76,183.21,250.75,250.64,225.08,205.12,255.9,136.54,145.86,Upgrade
25,Other Current Liabilities,25.95,1613,21.58,1358,20.73,1198,54.48,1149,26.86,996.67,Upgrade
26,Total Current Liabilities,3057,2453,2336,2314,2255,2291,2466,2097,1975,1818,Upgrade
27,Long-Term Debt,135.42,80.05,201.14,312.15,367.8,300.74,391.97,345.21,393.93,466.36,Upgrade
28,Long-Term Leases,109.34,108.17,112.37,116.63,111.12,119.92,127.09,135.67,152.79,158.16,Upgrade
29,Long-Term Deferred Tax Liabilities,86.03,80.89,80.66,94.68,91.67,81.7,81.48,75.38,63.03,63.52,Upgrade
30,Other Long-Term Liabilities,1.16,-,-,-,-,-,-,54.67,82.64,101.09,Upgrade
31,Total Liabilities,3389,2722,2731,2837,2825,2794,3066,2708,2667,2607,Upgrade
32,Common Stock,62.05,61.99,61.96,61.92,61.91,61.91,61.91,61.91,61.9,61.9,Upgrade
33,Additional Paid-In Capital,783.12,781.19,780.25,779.32,779.03,777.18,777.13,776.98,776.66,-,Upgrade
34,Retained Earnings,1863,-79.09,1875,1774,1748,1646,1639,1560,1533,-,Upgrade
35,Comprehensive Income & Other,-416.16,1623,-456.04,-364.12,-483.02,-321.23,-290.34,-320.82,-413.59,1778,Upgrade
36,Total Common Equity,2292,2387,2261,2251,2105,2164,2188,2078,1958,1840,Upgrade
37,Minority Interest,26.26,61.3,68.67,75.22,80.75,116.97,131.81,126.03,139.54,146.29,Upgrade
38,Shareholders' Equity,2318,2449,2330,2327,2186,2281,2319,2204,2098,1986,Upgrade
39,Total Liabilities & Equity,5707,5170,5061,5164,5012,5075,5386,4912,4765,4593,Upgrade
40,Total Debt,593.06,469.32,518.11,828.6,933.41,869.73,876.51,837.11,844.86,837.1,Upgrade
41,Net Cash (Debt),1343,1027,790.37,656.66,486.03,457.33,627.84,383.98,456.99,411.35,Upgrade
42,Net Cash Growth,69.94%,56.44%,62.62%,43.59%,-22.59%,19.10%,37.39%,-6.65%,-31.43%,-37.69%,Upgrade
43,Net Cash Per Share,1.08,0.83,0.64,0.53,0.39,0.37,0.51,0.31,0.37,0.33,Upgrade
44,Filing Date Shares Outstanding,1241,1240,1239,1238,1238,1238,1238,1238,1238,1238,Upgrade
45,Total Common Shares Outstanding,1241,1240,1239,1238,1238,1238,1238,1238,1238,1238,Upgrade
46,Working Capital,1122,1132,1129,1155,1109,1042,1130,1043,1010,952.44,Upgrade
47,Book Value Per Share,1.85,1.93,1.82,1.82,1.70,1.75,1.77,1.68,1.58,1.49,Upgrade
48,Tangible Book Value,1859,1934,1795,1760,1615,1654,1648,1538,1399,1241,Upgrade
49,Tangible Book Value Per Share,1.50,1.56,1.45,1.42,1.30,1.34,1.33,1.24,1.13,1.00,Upgrade
50,Land,740.81,-,726.21,-,716.43,-,772.93,-,838.64,-,Upgrade
51,Machinery,240.2,-,255.37,-,251.31,-,265.13,-,266.1,-,Upgrade
52,Construction In Progress,-,-,-,-,-,-,-,-,0.17,-,Upgrade
53,Leasehold Improvements,78.95,-,76.67,-,79.03,-,81.14,-,85.17,-,Upgrade
