,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Oct '24 Oct 31, 2024","Apr '24 Apr 30, 2024","Oct '23 Oct 31, 2023","Apr '23 Apr 30, 2023","Oct '22 Oct 31, 2022","Apr '22 Apr 30, 2022","Oct '21 Oct 31, 2021","Apr '21 Apr 30, 2021","Oct '20 Oct 31, 2020","Apr '20 Apr 30, 2020",+2 Quarters
0,Revenue,3385,2942,2835,2493,2196,2345,2176,1876,1570,1868,Upgrade
1,Revenue Growth (YoY),19.41%,18.00%,29.07%,6.33%,0.93%,25.00%,38.60%,0.42%,-38.25%,-24.50%,Upgrade
2,Cost of Revenue,2315,2070,1947,1790,1478,1704,1532,1339,1061,1252,Upgrade
3,Gross Profit,1070,871.86,887.84,702.76,717.92,641.15,644.59,536.35,509.4,616.13,Upgrade
4,"Selling, General & Admin",843.22,720.94,705.47,589.38,621.78,567.56,633.11,517.35,547.93,576.65,Upgrade
5,Other Operating Expenses,-20.13,-129.01,-12.63,-68.8,-44.37,-45.02,3.5,-77.82,-27.88,-46.35,Upgrade
6,Operating Expenses,862.67,617.7,720.41,545.42,629.82,550.45,677.27,464.05,556.29,551.69,Upgrade
7,Operating Income,207.57,254.16,167.43,157.33,88.1,90.7,-32.69,72.29,-46.9,64.45,Upgrade
8,Interest Expense,-17.08,-16.01,-19.49,-20.42,-13.35,-8.61,-8.51,-9.59,-10.83,-13.6,Upgrade
9,Interest & Investment Income,27.98,-,14.74,-,7.51,-,7.12,-,6.87,-,Upgrade
10,Earnings From Equity Investments,11.42,1.68,12.94,-0.56,6.49,-4.04,12.65,-10.06,-3.01,-7.98,Upgrade
11,Other Non Operating Income (Expenses),-9.31,-0.16,-13.78,-0.16,-3,-0.07,-3.25,-0.07,-0.55,-,Upgrade
12,EBT Excluding Unusual Items,220.59,239.66,161.85,136.19,85.76,77.98,-24.67,52.58,-54.42,42.86,Upgrade
13,Impairment of Goodwill,-,-,-,-,-0.07,-29.9,-,-,-19.47,-,Upgrade
14,Gain (Loss) on Sale of Investments,4.21,-,2.65,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-0.54,-,2.87,-,1.54,-,5.2,-,1.09,-,Upgrade
16,Asset Writedown,-15.01,-,-15.57,-,-17.65,-,-,-,-7.24,-,Upgrade
17,Other Unusual Items,5.33,-,13.14,-,32.24,33.46,124.72,-1.3,107.99,-11.52,Upgrade
18,Pretax Income,214.59,239.66,164.94,136.19,101.81,81.54,105.25,51.28,27.96,31.35,Upgrade
19,Income Tax Expense,45.37,40.85,23.6,33.8,15.36,14.39,18.1,7.41,-2.81,6.17,Upgrade
20,Earnings From Continuing Operations,169.21,198.81,141.35,102.39,86.45,67.15,87.15,43.87,30.77,25.18,Upgrade
21,Minority Interest in Earnings,-3.35,-7.11,-14.37,-1.27,7.29,1.75,-7.77,13.66,-4.36,-1.05,Upgrade
22,Net Income,165.87,191.7,126.97,101.11,93.74,68.91,79.39,57.52,26.41,24.12,Upgrade
23,Net Income to Common,165.87,191.7,126.97,101.11,93.74,68.91,79.39,57.52,26.41,24.12,Upgrade
24,Net Income Growth,30.63%,89.59%,35.46%,46.74%,18.08%,19.79%,200.56%,138.46%,-80.26%,-80.39%,Upgrade
25,Shares Outstanding (Basic),1240,1239,1239,1238,1238,1238,1238,1238,1238,1238,Upgrade
26,Shares Outstanding (Diluted),1247,1241,1242,1239,1239,1238,1239,1238,1238,1238,Upgrade
27,Shares Change (YoY),0.45%,0.17%,0.22%,0.05%,-0.01%,0.01%,0.08%,0.02%,-0.02%,0.12%,Upgrade
28,EPS (Basic),0.13,0.15,0.10,0.08,0.08,0.06,0.06,0.05,0.02,0.02,Upgrade
29,EPS (Diluted),0.13,0.15,0.10,0.08,0.08,0.06,0.06,0.05,0.02,0.02,Upgrade
30,EPS Growth,29.99%,89.34%,35.12%,46.76%,18.29%,19.66%,200.46%,138.46%,-80.29%,-80.42%,Upgrade
31,Free Cash Flow,654.84,272.88,197.73,242.73,148.3,-14.31,334.03,-101.93,1.06,118.35,Upgrade
32,Free Cash Flow Per Share,0.53,0.22,0.16,0.20,0.12,-0.01,0.27,-0.08,0.00,0.10,Upgrade
33,Dividend Per Share,0.075,0.055,0.070,0.020,-,-,-,-,-,-,Upgrade
34,Dividend Growth,7.14%,175.00%,-,-,-,-,-,-,-,-,Upgrade
35,Operating Margin,6.13%,8.64%,5.91%,6.31%,4.01%,3.87%,-1.50%,3.85%,-2.99%,3.45%,Upgrade
36,Profit Margin,4.90%,6.52%,4.48%,4.06%,4.27%,2.94%,3.65%,3.07%,1.68%,1.29%,Upgrade
37,Free Cash Flow Margin,19.35%,9.28%,6.98%,9.74%,6.75%,-0.61%,15.35%,-5.43%,0.07%,6.34%,Upgrade
38,EBITDA,234.89,295.3,201.45,197.81,113.61,147.57,9.21,116.34,-2.29,109.78,Upgrade
39,D&A For EBITDA,27.32,41.14,34.02,40.48,25.51,56.87,41.9,44.04,44.61,45.34,Upgrade
40,EBIT,207.57,254.16,167.43,157.33,88.1,90.7,-32.69,72.29,-46.9,64.45,Upgrade
