,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,646.26,663.46,582.17,496.25,455.43,443.12,493.83,546.39,434.11,401.06,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,110.4,65.3,Upgrade
2,Cash & Short-Term Investments,646.26,663.46,582.17,496.25,455.43,443.12,493.83,546.39,544.51,466.36,Upgrade
3,Cash Growth,11.01%,33.69%,27.83%,11.99%,-7.78%,-18.90%,-9.31%,17.16%,91.55%,26.40%,Upgrade
4,Accounts Receivable,413.87,378.61,405.76,139.77,228.92,417.74,205.78,383.99,188.34,286.94,Upgrade
5,Other Receivables,2.49,1.1,1.52,1.63,274.35,8.93,313.24,29.53,30.05,19.06,Upgrade
6,Receivables,416.36,379.71,407.28,141.39,503.27,426.67,519.02,413.52,218.39,306,Upgrade
7,Inventory,327.52,333.99,384.49,457.27,437.97,486.81,431.11,336.81,176.56,510.58,Upgrade
8,Prepaid Expenses,37.63,41,35.2,26.16,-,23.97,-,17.96,-,19.55,Upgrade
9,Other Current Assets,-,-,-,-,-,-,-,-,532.61,70,Upgrade
10,Total Current Assets,1428,1418,1409,1121,1397,1381,1444,1315,1472,1372,Upgrade
11,"Property, Plant & Equipment",241.22,237.4,211.82,226.19,238.47,243.17,188.52,182.49,160.8,313.28,Upgrade
12,Long-Term Investments,19.53,27.91,39.69,37.97,7.06,7.03,7.05,6.47,7.03,27.31,Upgrade
13,Goodwill,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,Upgrade
14,Other Intangible Assets,8,10.6,13.79,15.05,17.22,19.91,21.89,23.44,9.28,11.46,Upgrade
15,Long-Term Accounts Receivable,-,-,-,207.42,-,-,-,156.9,-,-,Upgrade
