,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3483,4187,4312,2851,3011,3439,5032,2172,3694,1504,2081,1551,2551,1292,1657,1146,1277,1813,1662,1656,Upgrade
1,Short-Term Investments,-,20.03,-,50.62,-,-,-,-,215.32,259.17,415.06,415.8,-,-,-,22.5,-,-,-,-,Upgrade
2,Trading Asset Securities,501.12,460.61,500.88,504.16,451.01,201.45,300.09,450.23,-,-,100.54,200.54,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,3984,4668,4813,3406,3462,3640,5332,2622,3910,1763,2596,2167,2551,1292,1657,1168,1277,1813,1662,1656,Upgrade
4,Cash Growth,15.06%,28.23%,-9.74%,29.89%,-11.44%,106.49%,105.37%,21.00%,53.27%,36.42%,56.68%,85.52%,99.66%,-28.71%,-0.30%,-29.48%,-0.20%,41.87%,-7.45%,33.25%,Upgrade
5,Accounts Receivable,7585,6789,7721,7744,8343,7953,8180,9510,9536,8649,7314,6276,5318,5077,4591,3897,3705,3298,3521,3527,Upgrade
6,Other Receivables,160.47,163.14,208.4,186.2,179.75,173.12,150.23,1098,853.72,710.43,545.18,537.78,596.64,583.09,589.17,577.73,494.6,407.42,395.29,379.74,Upgrade
7,Receivables,7745,6952,7929,7930,8523,8127,8330,10608,10390,9359,7859,6814,5915,5661,5180,4475,4199,3705,3917,3907,Upgrade
8,Inventory,8244,8049,7340,7419,7959,7691,8713,8707,9341,9390,9491,8077,7000,6405,6630,5261,4817,4430,4861,4812,Upgrade
9,Prepaid Expenses,-,0.03,-,0.01,-,5.82,-,5.82,-,5.82,-,-,-,5.82,-,5.82,-,5.94,-,5.85,Upgrade
10,Other Current Assets,761.7,682.96,687.4,1314,1044,521.86,610.31,609.42,781.33,740.63,1097,658.35,676.16,535.75,651.19,563.06,543.13,513,481.97,426.43,Upgrade
11,Total Current Assets,20735,20352,20769,20069,20988,19985,22986,22553,24422,21258,21043,17716,16142,13900,14119,11473,10837,10467,10922,10808,Upgrade
12,"Property, Plant & Equipment",13913,13609,13282,12857,12399,11732,11378,11273,10891,10614,10247,9803,9199,8914,8871,8802,8586,8420,8235,8166,Upgrade
13,Long-Term Investments,3667,3670,3482,3333,2880,2861,2869,2864,2430,2448,2633,2189,2575,2542,2121,2093,1671,1677,1656,1654,Upgrade
14,Goodwill,13.92,13.92,13.92,13.92,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,23.33,23.33,39.85,39.85,39.85,39.85,39.85,39.85,Upgrade
15,Other Intangible Assets,1639,1650,1665,1656,1626,1629,1594,1572,1561,1543,1556,1568,1112,1125,1223,1228,1235,1247,1257,1268,Upgrade
16,Long-Term Accounts Receivable,45.47,40.06,40.06,40.06,-,-,-,40.06,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Long-Term Deferred Tax Assets,859.77,845.63,863.65,838.53,819.79,788.46,786.46,791.85,817.03,798.62,777.96,763.1,748.52,735.44,740.7,722.24,707.12,683.25,691.08,673.13,Upgrade
18,Long-Term Deferred Charges,144.36,138.64,119.39,123.83,163.52,157.75,155.9,147,141.92,146.4,149.55,153.88,154.26,158.44,162.25,166.41,170.93,176.05,181.46,182.38,Upgrade
19,Other Long-Term Assets,329.91,356.25,359.82,341.29,666.67,797.37,697.03,553.51,684.21,639.74,744.46,692.85,656.93,645.33,717.41,579.86,699.2,735.81,742.22,679.69,Upgrade
20,Total Assets,41347,40676,40594,39273,39559,37968,40483,39811,40965,37465,37169,32902,30611,28043,27993,25104,23947,23445,23724,23471,Upgrade
21,Accounts Payable,6104,4594,5206,4759,5070,3288,4880,6411,8028,8616,8584,2265,5620,4524,4210,2559,2756,1824,1937,1972,Upgrade
22,Accrued Expenses,321.13,308.5,158.51,214.55,328.83,329.99,183.54,259,262.32,261.53,158.4,290.92,246.33,307.9,188.01,349.11,196.42,219.46,145.42,347.08,Upgrade
