,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,32706,29671,24465,27671,24366,24327,26993,28908,27731,32100,30667,26256,32100,33589,29547,26016,23692,18827,16648,15931,18335,Upgrade
1,Market Cap Growth,21.97%,21.97%,-9.36%,-4.28%,-12.13%,-24.22%,-11.98%,10.10%,-13.61%,-4.43%,3.79%,0.92%,35.49%,78.41%,77.48%,63.31%,29.22%,-0.66%,-17.69%,-25.25%,7.39%,Upgrade
2,Enterprise Value,48985,45578,40843,45436,42131,42116,44607,45374,44197,46710,45121,38646,44079,45692,42203,37980,34673,29283,27838,26686,27904,Upgrade
3,Last Close Price,20.60,20.92,17.25,19.09,16.81,16.78,18.62,19.57,18.78,21.74,20.77,17.55,21.45,22.45,19.75,17.26,15.85,12.60,11.14,10.57,12.17,Upgrade
4,PE Ratio,15.80,16.10,13.39,17.42,15.21,18.70,20.31,19.18,19.18,21.54,21.91,21.00,27.23,27.08,27.65,30.62,38.58,36.15,39.95,44.38,70.33,Upgrade
5,Forward PE,13.35,13.54,12.55,15.24,11.81,11.40,12.09,13.54,13.90,16.67,19.74,19.48,20.09,28.36,38.13,38.21,37.87,32.40,40.72,25.18,44.32,Upgrade
6,PS Ratio,0.80,0.82,0.65,0.71,0.62,0.60,0.63,0.62,0.58,0.69,0.73,0.73,1.01,1.19,1.17,1.20,1.25,1.08,0.98,0.93,1.05,Upgrade
7,PB Ratio,2.42,1.47,1.25,1.40,1.28,1.32,1.51,1.61,1.73,2.05,2.18,1.91,2.46,2.70,2.79,2.51,2.39,1.96,1.67,1.61,1.88,Upgrade
8,P/TBV Ratio,2.85,2.85,2.45,2.78,2.55,2.68,3.10,3.27,3.30,3.91,3.66,3.21,4.17,4.40,4.25,3.91,3.73,3.08,2.68,2.59,3.02,Upgrade
9,P/FCF Ratio,13.44,-,8.15,-,11.17,60.75,-17.99,-,-,-,-22.30,-,-,99.80,132.96,-,-,14.77,8.89,-,55.96,Upgrade
10,P/OCF Ratio,6.40,6.40,4.78,5.70,5.69,10.31,61.74,178.87,-76.94,-,87.04,-,-,25.08,24.76,-,-,7.12,5.03,7.19,9.63,Upgrade
11,EV/Sales Ratio,1.35,1.26,1.08,1.16,1.07,1.03,1.04,0.98,0.92,1.00,1.08,1.07,1.38,1.61,1.67,1.75,1.83,1.67,1.64,1.56,1.60,Upgrade
12,EV/EBITDA Ratio,11.27,10.71,9.81,11.54,10.15,10.55,11.25,11.10,11.55,12.12,12.82,11.97,14.48,15.50,16.02,15.99,16.90,15.62,17.07,18.55,23.15,Upgrade
13,EV/EBIT Ratio,15.64,14.55,13.32,15.96,13.66,14.27,15.14,14.64,15.42,16.00,17.33,16.58,20.38,21.91,23.46,24.28,27.32,26.15,30.99,36.36,-,Upgrade
14,EV/FCF Ratio,20.13,-,13.60,-,19.31,105.18,-29.73,-,-,-,-32.81,-,-,135.76,189.92,-,-,22.98,14.87,-,85.16,Upgrade
15,Debt / Equity Ratio,0.60,0.60,0.65,0.66,0.63,0.73,0.78,0.86,0.87,0.93,0.87,0.95,1.15,0.87,1.03,1.14,0.87,1.04,0.99,1.05,0.88,Upgrade
16,Debt / EBITDA Ratio,2.80,2.16,2.56,3.06,5.18,2.57,3.44,3.02,8.25,2.82,2.71,3.20,8.39,2.84,3.25,3.56,6.48,3.93,4.29,5.10,14.00,Upgrade
17,Debt / FCF Ratio,5.00,-,4.22,-,5.54,33.78,-9.26,-,-,-,-8.92,-,-,32.21,49.15,-,-,7.87,5.24,-,26.37,Upgrade
18,Asset Turnover,0.90,0.88,0.83,1.00,1.11,1.04,0.85,1.12,1.30,1.46,1.20,1.22,1.08,1.13,0.95,1.00,0.83,0.74,0.60,0.80,Upgrade,
19,Inventory Turnover,3.71,3.67,3.71,3.73,4.46,4.57,4.24,3.24,4.53,4.63,5.07,4.11,4.51,3.90,4.13,3.48,4.19,3.38,3.11,2.38,3.25,Upgrade
20,Quick Ratio,0.85,0.85,0.83,1.02,1.04,1.05,1.25,1.09,0.85,0.85,0.68,0.62,0.59,0.58,0.47,0.48,0.45,0.45,0.52,0.55,0.51,Upgrade
21,Current Ratio,1.51,1.51,1.45,1.66,1.84,1.85,2.12,1.84,1.45,1.45,1.30,1.24,1.17,1.11,0.94,0.99,0.91,0.90,0.99,1.07,1.00,Upgrade
22,Return on Equity (ROE),12.21%,18.01%,14.81%,14.62%,12.76%,13.40%,15.35%,4.57%,17.48%,23.08%,16.43%,8.20%,16.57%,19.10%,17.90%,13.65%,8.60%,10.33%,6.35%,12.82%,Upgrade,
23,Return on Assets (ROA),6.88%,5.78%,4.93%,1.76%,6.84%,4.60%,6.37%,0.89%,6.74%,5.86%,5.63%,1.56%,6.32%,5.37%,5.85%,1.23%,4.80%,3.89%,3.46%,-0.31%,Upgrade,
