,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1811,1883,1721,1825,2281,2353,2036,2217,1610,2322,Upgrade
1,Revenue Growth (YoY),5.20%,3.18%,-24.54%,-22.44%,12.02%,6.15%,26.48%,-4.54%,-20.63%,-7.18%,Upgrade
2,Cost of Revenue,1613,1742,1568,1702,2050,2094,1736,1931,1468,2042,Upgrade
3,Gross Profit,197.87,141.32,153.86,122.84,231.45,259.12,299.83,285.67,142.15,279.94,Upgrade
4,"Selling, General & Admin",191.17,188.54,204.07,184.37,220.52,230.09,229.64,217.13,191.87,232.63,Upgrade
5,Other Operating Expenses,11.36,21.94,9.79,9.95,13.03,11.62,13.2,-1.51,22.32,5.86,Upgrade
6,Operating Expenses,197.8,212.89,210.74,203.12,231.44,235.79,246.77,234.17,214.19,238.49,Upgrade
7,Operating Income,0.08,-71.57,-56.89,-80.28,0.01,23.33,53.06,51.5,-72.04,41.45,Upgrade
8,Interest Expense,-30.7,-47.77,-43.1,-34.58,-18.5,-15.51,-17.1,-18.82,-35.5,-38.46,Upgrade
9,Interest & Investment Income,4.35,13.2,14.82,5.7,0.88,0.99,1.43,0.98,3.78,2.74,Upgrade
10,Earnings From Equity Investments,-,-0.31,-,-1.63,-,-0.14,-,-1.5,-,-,Upgrade
11,Currency Exchange Gain (Loss),2.62,3.81,48.5,9.52,35.44,-18.35,-9.03,-66.84,23.67,9.88,Upgrade
12,Other Non Operating Income (Expenses),27.85,17.7,23.38,24.75,20.71,17.36,19.51,42.74,41.9,10.8,Upgrade
13,EBT Excluding Unusual Items,4.2,-84.95,-13.29,-76.52,38.55,7.68,47.87,8.06,-38.18,26.41,Upgrade
14,Merger & Restructuring Charges,-,-17.3,-,-15,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,0.01,-0.01,-0.32,0.26,-0.01,-0.12,0.29,0.04,-0.03,-2.48,Upgrade
16,Gain (Loss) on Sale of Assets,-,-11.82,-,-1.24,-,0.62,-,-1.15,-,-3.78,Upgrade
17,Other Unusual Items,-,2.7,-,0.13,-,0.39,-,2.21,-,-,Upgrade
18,Pretax Income,4.2,-111.38,-13.61,-92.38,38.54,8.56,48.15,9.15,-38.21,20.15,Upgrade
19,Income Tax Expense,0.23,-1.85,11.63,-5.64,6.52,-1.29,8.9,5.86,0.68,4.43,Upgrade
20,Earnings From Continuing Operations,3.97,-109.53,-25.24,-86.73,32.02,9.84,39.25,3.29,-38.88,15.72,Upgrade
21,Minority Interest in Earnings,-0.16,1.35,0.51,-0.68,-2.56,-3.38,0.27,-2.73,1.02,-0.17,Upgrade
22,Net Income,3.82,-108.18,-24.73,-87.41,29.45,6.47,39.52,0.56,-37.86,15.55,Upgrade
23,Net Income to Common,3.82,-108.18,-24.73,-87.41,29.45,6.47,39.52,0.56,-37.86,15.55,Upgrade
24,Net Income Growth,-,-,-,-,-25.47%,1046.63%,-,-96.37%,-,-18.71%,Upgrade
25,Shares Outstanding (Basic),870,870,870,870,870,870,870,870,870,870,Upgrade
26,Shares Outstanding (Diluted),870,870,870,870,870,870,870,870,870,870,Upgrade
27,EPS (Basic),0.00,-0.12,-0.03,-0.10,0.03,0.01,0.05,0.00,-0.04,0.02,Upgrade
28,EPS (Diluted),0.00,-0.13,-0.03,-0.10,0.03,0.01,0.04,0.00,-0.04,0.02,Upgrade
29,EPS Growth,-,-,-,-,-24.76%,1047.22%,-,-96.38%,-,-18.71%,Upgrade
30,Free Cash Flow,-153.81,44.71,25.51,572.19,6.17,112.56,-320.7,376.86,77.33,318.67,Upgrade
31,Free Cash Flow Per Share,-0.18,0.05,0.03,0.66,0.01,0.13,-0.37,0.43,0.09,0.37,Upgrade
32,Operating Margin,0.00%,-3.80%,-3.30%,-4.40%,0.00%,0.99%,2.61%,2.32%,-4.47%,1.78%,Upgrade
33,Profit Margin,0.21%,-5.75%,-1.44%,-4.79%,1.29%,0.27%,1.94%,0.03%,-2.35%,0.67%,Upgrade
34,Free Cash Flow Margin,-8.49%,2.37%,1.48%,31.35%,0.27%,4.78%,-15.75%,17.00%,4.80%,13.72%,Upgrade
35,EBITDA,111.11,19.7,97.72,50.25,148.85,172.11,201.25,196.27,80.6,196.11,Upgrade
36,D&A For EBITDA,111.03,91.27,154.6,130.53,148.83,148.78,148.19,144.78,152.64,154.66,Upgrade
37,EBIT,0.08,-71.57,-56.89,-80.28,0.01,23.33,53.06,51.5,-72.04,41.45,Upgrade
